"StockCode","year","RDSpendSum","RDSpendSumRatio","RDPerson","RDPersonRatio","Amount"
603707,"2020",221448501.63,7.6,306,32.11,NA
603707,"2021",275214076.03,7.47,395,39.26,NA
603707,"2022",311631590.36,8.39,532,38.11,NA
603707,"2023",590641167.37,15.02,543,37.42,NA
603718,"2012",14327200,4.61,NA,NA,NA
603718,"2013",14928800,4.69,NA,NA,NA
603718,"2014",17859700,6.26,52,11.0874,NA
603718,"2014",NA,NA,47,10.49,NA
603718,"2015",19679660.69,6.22,60,11.17,NA
603718,"2016",25130514.85,7.32,79,14.23,NA
603718,"2017",37783922.86,12.44,92,15.69,NA
603718,"2018",45523846.91,17.88,103,14.62,NA
603718,"2019",29643016.83,10.66,106,20.08,NA
603718,"2020",33425089.72,12.9,98,18.92,NA
603718,"2021",29480193.66,8.49,146,26.94,NA
603718,"2022",29943685.61,9.98,125,25.46,NA
603718,"2023",24971937.68,10.37,65,22.03,NA
603811,"2014",10830600,3.38,NA,NA,NA
603811,"2015",15908800,5.02,NA,NA,NA
603811,"2016",15172100,4.72,NA,NA,NA
603811,"2017",13125642.88,3.85,68,11.13,NA
603811,"2018",26260084.99,4.81,65,9.14,NA
603811,"2019",29570757.73,4.34,70,10.53,NA
603811,"2020",31793541.64,4.19,65,14.1,NA
603811,"2021",39715208.53,5.72,81,16.23,NA
603811,"2022",44304378.52,6.76,78,14.83,NA
603811,"2023",47144451.73,7.02,90,12.2,NA
603858,"2013",310573200,3.61,NA,NA,NA
603858,"2014",265952900,2.57,NA,NA,NA
603858,"2015",358302600,3.07,NA,NA,NA
603858,"2016",143743200,2.79,833,11.93,NA
603858,"2016",458916320.46,3.72,505,6.74,NA
603858,"2017",552973835.91,3.99,403,5.42,NA
603858,"2018",576413755.71,4.22,950,11.87,NA
603858,"2019",639098267.92,4.48,832,10.5,NA
603858,"2020",722491608.29,4.51,546,6.67,NA
603858,"2021",634259491.59,4.02,518,6.27,NA
603858,"2022",512187887.04,3.43,443,5.22,NA
603858,"2023",660313290.36,4.99,488,5.87,NA
603880,"2014",19005700,4.05,NA,NA,NA
603880,"2015",19016200,4.39,NA,NA,NA
603880,"2016",18822400,4.24,NA,NA,NA
603880,"2017",19911696.14,4.07,94,12.34,NA
603880,"2018",20089361.14,4.19,92,13.29,NA
603880,"2019",22299855.95,4.54,85,12.04,NA
603880,"2020",33962757.56,3.17,95,13.51,NA
603880,"2021",30623037.44,5.81,91,13.66,NA
603880,"2022",27725400,5.08,89,14.29,NA
603880,"2023",28181424.58,4.7,78,13.27,NA
603896,"2014",20550100,6.81,NA,NA,NA
603896,"2015",17947600,5.94,NA,NA,NA
603896,"2016",17809600,5.66,90,12.24,NA
603896,"2017",20969321.21,5.67,96,11.69,NA
603896,"2018",33666928.62,6.58,101,10.68,NA
603896,"2019",39419480.6,7.21,112,11.02,NA
603896,"2020",48485006.79,7.62,146,14.36,NA
603896,"2021",50824604.43,6.63,111,10.82,NA
603896,"2022",47823930.99,5.77,145,13.8,NA
603896,"2023",49682796.87,6.33,141,12.34,NA
603963,"2014",2425200,0.72,NA,NA,NA
603963,"2015",3107600,1.16,NA,NA,NA
603963,"2016",3976100,1.44,NA,NA,NA
603963,"2017",1855000,1.43,9,2.21,NA
603963,"2017",2867779.74,1.05,9,2.26,NA
603963,"2018",2238804.98,0.56,7,2.09,NA
603963,"2019",2230465.67,0.76,8,2.64,NA
603963,"2020",2828882.86,1.32,8,2.68,NA
603963,"2021",1440862.77,0.84,8,2.74,NA
603963,"2022",926988.83,0.7,8,2.77,NA
603963,"2023",839523.58,0.96,8,2.94,NA
603976,"2014",16307800,3.74,NA,NA,NA
603976,"2015",24317800,5.07,NA,NA,NA
603976,"2016",20779700,4.42,NA,NA,NA
603976,"2017",24317273.82,4.78,191,10.92,NA
603976,"2018",31101294.39,5.22,189,10.15,NA
603976,"2019",25982705.54,4.99,217,12,NA
603976,"2020",24437480.44,4.87,308,18.64,NA
603976,"2021",34486949.35,4.33,274,15.62,NA
603976,"2022",47540569.07,5.97,261,14.6,NA
603976,"2023",45277932.46,5.03,258,14.49,NA
603998,"2011",12633400,4.82,NA,NA,NA
603998,"2012",14117500,4.27,NA,NA,NA
603998,"2013",16361400,4.1,NA,NA,NA
603998,"2014",3794000,1.92,119,16.86,NA
603998,"2014",19846718.93,4.78,NA,NA,NA
603998,"2015",26339483.69,5.62,235,26.23,NA
603998,"2016",26073770.6,4.88,265,21.94,NA
603998,"2017",29922284.58,4.15,138,14.85,NA
603998,"2018",42347818.36,4.03,115,11.59,NA
603998,"2019",41233026.76,3.77,209,8.51,NA
603998,"2020",53616015.75,4.19,221,8.41,NA
603998,"2021",51400000,3.28,305,10.86,NA
603998,"2022",70395726.78,3.93,286,17.88,NA
603998,"2023",107925711.87,6.63,332,19.69,NA
605116,"2017",23525600,4.32,NA,NA,NA
605116,"2018",24654700,4.28,NA,NA,NA
605116,"2019",35101100,6.03,135,16.56,NA
605116,"2020",NA,NA,126,NA,NA
605116,"2020",47353172.47,6.56,127,13.53,NA
605116,"2021",69350705.84,8.63,189,15.66,NA
605116,"2022",117263726.46,11.63,230,16.97,NA
605116,"2023",136886328.1,10.84,248,16.31,NA
605177,"2017",31051800,4.26,NA,NA,NA
605177,"2018",32696700,3.82,NA,NA,NA
605177,"2019",37194000,3.76,NA,NA,NA
605177,"2020",20042000,3.96,NA,NA,NA
605177,"2020",38414063.82,4.36,190,15.41,NA
605177,"2021",37290482.52,5.24,151,11.95,NA
605177,"2022",44947984.62,3.81,157,10.94,NA
605177,"2023",82104834.3,6.05,164,10.4,NA
605199,"2017",19622800,3,NA,NA,NA
605199,"2018",43334900,4.4,NA,NA,NA
605199,"2019",51660900,3.96,NA,NA,NA
605199,"2020",55742840.9,4.8,40,1.99,NA
605199,"2021",117976276.68,8.71,53,2.2,NA
605199,"2022",138341942.67,9.13,66,3.2,NA
605199,"2023",147765894.78,7.76,78,3,NA
605507,"2018",103297400,3.15,NA,NA,NA
605507,"2019",124343800,3.27,NA,NA,NA
605507,"2020",137186700,3.26,NA,NA,NA
605507,"2021",155271661.92,3.45,446,13.41,NA
605507,"2022",197542261.42,3.45,496,13.38,NA
605507,"2023",190510675.8,3.56,543,12.83,NA
688062,"2018",169071900,452.36,NA,NA,NA
688062,"2019",363044800,1233.77,NA,NA,NA
688062,"2020",581329700,10964,NA,NA,NA
688062,"2021",261929800,3862.02,429,75,NA
688062,"2021",622514864.2,3836.47,471,68.56,NA
688062,"2022",758611824.45,2735.89,568,53.99,NA
688062,"2023",835781769.78,653.79,398,26.69,NA
688067,"2018",19164900,12.73,84,NA,NA
688067,"2019",20481200,10.78,136,NA,NA
688067,"2020",22620600,12.55,123,25.79,NA
688067,"2021",31202700,14.81,133,26.18,NA
688067,"2022",34975700,17.77,115,21.1,NA
688067,"2023",28997600,14.48,103,20.93,NA
688068,"2016",13295000,10.88,NA,NA,NA
688068,"2017",15633300,11,NA,NA,NA
688068,"2018",18383400,9.82,NA,NA,NA
688068,"2019",13510700,14.38,116,20.25,NA
688068,"2019",28990678.13,13.78,120,18.21,NA
688068,"2020",47611982.05,9.27,127,17.54,NA
688068,"2021",131916408.54,2.46,237,23.26,NA
688068,"2022",191138698.15,5.37,269,22.82,NA
688068,"2023",131447368.91,24.29,211,20.37,NA
688075,"2018",12145400,7.42,NA,NA,NA
688075,"2019",16189200,7.72,NA,NA,NA
688075,"2020",58445500,4.87,NA,NA,NA
688075,"2021",19085200,3.86,121,21.96,NA
688075,"2021",70379805.36,4.43,143,23.71,NA
688075,"2022",329074506.45,5.34,286,30.11,NA
688075,"2023",105274988.63,20.91,207,26.17,NA
688076,"2018",41538900,16.26,135,19.74,NA
688076,"2019",50919000,13.71,160,20.13,NA
688076,"2020",67088700,11.83,167,18.39,NA
688076,"2021",68762650.9,10.68,183,16.77,NA
688076,"2022",97773249.33,15.01,169,15.17,NA
688076,"2023",133634941.41,12.93,266,17.22,NA
688091,"2018",13507600,NA,NA,NA,NA
688091,"2019",178666200,NA,NA,NA,NA
688091,"2020",17893100,NA,35,44.3,NA
688091,"2021",13239792.28,NA,28,22.95,NA
688091,"2022",7925925.15,3.36,28,11.52,NA
688091,"2023",22450751.95,6.23,50,16.61,NA
688098,"2016",16746200,6.26,NA,NA,NA
688098,"2017",16649300,5.51,NA,NA,NA
688098,"2018",21287400,7.74,NA,NA,NA
688098,"2019",12433900,9.54,55,18.97,NA
688098,"2019",26564414.34,10.47,63,21.21,NA
688098,"2020",33795942.8,10.01,67,22.48,NA
688098,"2021",68585557.93,19.14,69,23.23,NA
688098,"2022",67545075.67,20.56,67,18.36,NA
688098,"2023",70555145.08,23.4,71,18.68,NA
688117,"2018",15684300,5.64,NA,NA,NA
688117,"2019",11598100,3.55,NA,NA,NA
688117,"2020",22485100,5.94,113,19.12,NA
688117,"2021",18328653.01,4.74,142,20.88,NA
688117,"2022",25714181.48,6.5,186,21.16,NA
688117,"2023",34784881.36,8,227,19.68,NA
688136,"2017",32347400,5.25,NA,NA,NA
688136,"2018",42676800,4.79,NA,NA,NA
688136,"2019",46169700,3.88,NA,NA,NA
688136,"2020",29291900,5.17,169,12.97,NA
688136,"2020",60110738.77,4.93,170,12.04,NA
688136,"2021",122950814.98,9.57,194,13.87,NA
688136,"2022",193296701.75,14.69,208,14.54,NA
688136,"2023",344796850.58,27.39,163,15.58,NA
688151,"2018",29140900,3.92,NA,NA,NA
688151,"2019",44063400,2.67,NA,NA,NA
688151,"2020",39620100,4.74,NA,NA,NA
688151,"2021",21057400,3.42,124,17.49,NA
688151,"2021",58924204.99,4.62,127,17.96,NA
688151,"2022",65709823.87,10.79,139,19.58,NA
688151,"2023",51745889.67,9.03,140,19.83,NA
688163,"2018",12783700,8.86,NA,NA,NA
688163,"2019",19227700,10.22,NA,NA,NA
688163,"2020",22516400,12.13,NA,NA,NA
688163,"2021",10548700,11,40,14.44,NA
688163,"2021",25763088.98,12.34,40,13.56,NA
688163,"2022",15457131.29,8.87,41,13.31,NA
688163,"2023",30411906.84,15.99,43,13.4,NA
688166,"2016",53576500,26.66,173,NA,NA
688166,"2017",80811600,25.51,184,NA,NA
688166,"2018",96115000,23.59,207,NA,NA
688166,"2019",25412900,28.41,202,36.2,NA
688166,"2019",124875373.72,24.82,236,38.44,NA
688166,"2020",140844449.37,17.93,270,36.24,NA
688166,"2021",173289567.7,16.47,286,31.43,NA
688166,"2022",207024938.02,20.35,290,25.71,NA
688166,"2023",248592240.65,21.08,270,23.38,NA
688176,"2018",49768200,NA,NA,NA,NA
688176,"2019",141918900,NA,NA,NA,NA
688176,"2020",172029700,NA,NA,NA,NA
688176,"2021",98633100,NA,91,71.65,NA
688176,"2021",190744102.4,NA,104,69.33,NA
688176,"2022",243894116.15,NA,176,76.19,NA
688176,"2023",364591785.25,NA,198,50.25,NA
688177,"2016",131502900,NA,NA,NA,NA
688177,"2017",236507700,NA,NA,NA,NA
688177,"2018",541689400,NA,NA,NA,NA
688177,"2019",351980900,NA,220,50.46,NA
688177,"2019",636511058.15,NA,243,33.94,NA
688177,"2020",562654592.96,304.15,268,32.48,NA
688177,"2021",543415218.83,64.96,302,32.26,NA
688177,"2022",616387755.08,135.43,352,29.6,NA
688177,"2023",768640527.26,109.06,379,33.01,NA
688180,"2017",275303400,505.15,NA,NA,NA
688180,"2018",538182800,18383.24,NA,NA,NA
688180,"2019",946100000,122.06,415,29.2,NA
688180,"2020",1797834319.17,112.72,667,27.19,NA
688180,"2021",2068739301.43,51.4,896,31.94,NA
688180,"2022",2384373404.1,164.04,995,33.6,NA
688180,"2023",1937469544.84,128.95,736,28.66,NA
688185,"2017",89410000,NA,NA,NA,NA
688185,"2018",123654400,NA,NA,NA,NA
688185,"2019",157570500,NA,133,31,NA
688185,"2020",428592536.38,NA,219,30.17,NA
688185,"2021",904910000,21.05,309,15.88,NA
688185,"2022",789882000,76.35,452,19.73,NA
688185,"2023",661671046.68,185.3,429,28.71,NA
688189,"2020",108038020.55,9.93,62,13.22,NA
688189,"2021",102896743.14,15.03,72,17.52,NA
688189,"2022",64455996.73,9.22,72,19.78,NA
688189,"2023",93183724.02,12.51,67,18.61,NA
688192,"2018",210204200,533.25,NA,NA,NA
688192,"2019",421435600,1027.45,NA,NA,NA
688192,"2020",439494800,1583.15,120,80,NA
688192,"2021",257736800,8314.78,137,81.1,NA
688192,"2021",587596836.6,5712.89,161,77.78,NA
688192,"2022",664521836.83,NA,211,64.33,NA
688192,"2023",805598483.2,882.47,261,44.92,NA
688193,"2018",10477900,15.11,64,41.83,NA
688193,"2019",13798400,13.91,84,41.18,NA
688193,"2020",23698300,9.48,124,45.09,NA
688193,"2021",10738200,7.66,140,44.59,NA
688193,"2022",34192781.2,11.25,74,14.02,NA
688193,"2023",41136167.45,25.02,85,23.74,NA
688197,"2018",31836500,159.37,61,77.22,NA
688197,"2019",43910300,380.25,88,81.48,NA
688197,"2020",85032700,1211.45,121,85.82,NA
688197,"2021",65615100,937.36,122,85.92,NA
688197,"2021",156840885.43,1203.46,128,85.91,NA
688197,"2022",199438304.81,10914.97,144,86.23,NA
688197,"2023",202656397.4,3875.51,163,88.11,NA
688217,"2018",53336000,23.76,82,20.6,NA
688217,"2019",67011200,26.23,82,17.6,NA
688217,"2020",74362200,26.1,97,17.96,NA
688217,"2021",68643900,23.59,100,16.86,NA
688217,"2022",64426100,15.18,80,15.9,NA
688217,"2023",69799300,27.03,99,19.76,NA
688221,"2017",83554300,NA,8,NA,NA
688221,"2018",99437700,5203.29,34,NA,NA
688221,"2019",85421200,409.5,40,NA,NA
688221,"2020",56309300,822.35,37,15,NA
688221,"2020",138492163.16,297.05,51,16.72,NA
688221,"2021",172109973.98,424.93,89,23.86,NA
688221,"2022",274326777.23,323.73,94,23.97,NA
688221,"2023",214231508.17,187.51,73,23.4,NA
688235,"2018",1310030000,350.88,NA,NA,NA
688235,"2019",2.954e+09,223.03,NA,NA,NA
688235,"2020",2120200000,421.78,NA,NA,NA
688235,"2021",4890950000,84.88,2477,38.41,NA
688235,"2021",9538418000,125.69,2949,36.7,NA
688235,"2022",11152086000,116.58,3315,36,NA
688235,"2023",12813453000,73.54,3744,35.7,NA
688247,"2019",51473500,37.07,101,47.87,NA
688247,"2020",75801700,23.75,108,46.15,NA
688247,"2021",103632000,32.85,118,45.74,NA
688247,"2022",76020452.32,30.71,108,43.55,NA
688247,"2023",74005449.29,24.68,110,42.31,NA
688253,"2019",21346700,15.47,NA,NA,NA
688253,"2020",59409600,5.73,NA,NA,NA
688253,"2021",31112300,9.52,75,19.43,NA
688253,"2022",72179100.92,16.16,104,23.69,NA
688253,"2023",53111805.21,11.11,114,28.22,NA
688266,"2016",61077400,NA,42,56.76,NA
688266,"2017",158822500,NA,60,57.69,NA
688266,"2018",142805200,NA,101,58.05,NA
688266,"2019",75710600,NA,115,56.93,NA
688266,"2019",183841536.26,NA,134,55.6,NA
688266,"2020",314198309.99,1135.89,221,53.51,NA
688266,"2021",509394274.52,267.59,311,45.2,NA
688266,"2022",497725871.6,164.64,324,38.43,NA
688266,"2023",496329685.86,128.44,313,36.1,NA
688276,"2018",80979600,7.95,NA,NA,NA
688276,"2019",129683800,13.29,NA,NA,NA
688276,"2020",220002600,15.26,117,11.15,NA
688276,"2021",192682679.24,16.03,156,12.72,NA
688276,"2022",155773227.68,14.54,132,10.54,NA
688276,"2023",198742245.55,10.89,134,10.8,NA
688278,"2016",92996900,33.17,NA,NA,NA
688278,"2017",43955900,13.61,NA,NA,NA
688278,"2018",43334700,9.67,NA,NA,NA
688278,"2019",28439900,8.92,127,17.37,NA
688278,"2019",64748523.67,8.87,135,16.67,NA
688278,"2020",131496033.12,16.56,147,16.08,NA
688278,"2021",167119433.79,14.76,184,14.59,NA
688278,"2022",207430564.37,13.59,268,17.32,NA
688278,"2023",279954699.77,13.33,394,20.1,NA
688289,"2017",27638600,12.31,NA,NA,NA
688289,"2018",35682300,11.76,NA,NA,NA
688289,"2019",38954500,10.66,229,34.49,NA
688289,"2020",82771319.01,1.74,313,34.36,NA
688289,"2021",187503778.81,4.15,379,21.92,NA
688289,"2022",337154453.93,5.23,546,21.27,NA
688289,"2023",235640366.88,23.4,490,24.43,NA
688298,"2016",9256300,5.08,NA,NA,NA
688298,"2017",12303700,5.49,NA,NA,NA
688298,"2018",18641600,6.52,NA,NA,NA
688298,"2019",14968700,8.82,NA,NA,NA
688298,"2019",31755944.68,8.64,131,12.57,NA
688298,"2020",93749517.24,2.87,171,12.28,NA
688298,"2021",428520322.65,4.21,378,19.95,NA
688298,"2022",511564379.22,5.83,516,18.23,NA
688298,"2023",260861479.83,31.81,542,24.29,NA
688302,"2018",48934500,1373.83,40,71.43,NA
688302,"2019",116095000,2746.84,45,71.43,NA
688302,"2020",428931700,NA,67,70.53,NA
688302,"2021",128006800,NA,80,70.8,NA
688302,"2022",251367349.82,15226.8,118,72.84,NA
688302,"2023",248268044.24,0,127,70.17,NA
688317,"2017",20101600,10.43,NA,NA,NA
688317,"2018",19924500,8.88,NA,NA,NA
688317,"2019",23405000,9.04,NA,NA,NA
688317,"2020",6907100,3.17,84,37.33,NA
688317,"2020",52425072.12,2.55,109,37.72,NA
688317,"2021",108789102.25,5.39,126,35.59,NA
688317,"2022",104621182.89,4.5,166,38.16,NA
688317,"2023",61003822.15,22.24,132,43.28,NA
688319,"2018",31451100,41.2,NA,NA,NA
688319,"2019",59753400,33.36,NA,NA,NA
688319,"2020",43796800,13.68,59,17.35,NA
688319,"2021",63037058.93,12.94,85,0.2078,NA
688319,"2022",219256663.66,40.05,122,27.73,NA
688319,"2023",179331871.35,36.15,140,29.72,NA
688321,"2016",51660000,60.52,NA,NA,NA
688321,"2017",68527500,62.01,NA,NA,NA
688321,"2018",82482000,55.85,104,28.03,NA
688321,"2019",78239000.6,45.02,106,23.77,NA
688321,"2020",137264542.12,50.94,191,28.55,NA
688321,"2021",234347379.5,54.44,260,28.6,NA
688321,"2022",287935268.57,54.33,338,32.34,NA
688321,"2023",404842139.39,77.3,315,29.8,NA
688331,"2018",216438300,1630.38,NA,NA,NA
688331,"2019",352065900,7297.05,NA,NA,NA
688331,"2020",465821500,15301.37,NA,NA,NA
688331,"2021",326604400,1056.46,891,51.35,NA
688331,"2022",982080423.23,127.19,1163,34.9,NA
688331,"2023",1306306793.92,120.62,1308,36.18,NA
688336,"2017",129101200,11.7,NA,NA,NA
688336,"2018",212556500,18.61,NA,NA,NA
688336,"2019",292172600,24.82,261,19.19,NA
688336,"2020",375388682.64,57.31,350,22.8,NA
688336,"2021",473277096.79,50.96,354,27.7,NA
688336,"2022",329631169.54,39.93,307,27.05,NA
688336,"2023",314189400,30.98,261,27.05,NA
688338,"2017",12067400,7.7,38,NA,NA
688338,"2018",12795300,6.39,36,NA,NA
688338,"2019",13861800,6.04,44,15.94,NA
688338,"2020",13359153.57,6.01,45,15.96,NA
688338,"2021",15205600.16,6.34,40,15.04,NA
688338,"2022",16938833.6,7.4,48,17.58,NA
688338,"2023",19177256.54,6.96,51,17.23,NA
688363,"2016",23963000,3.27,126,NA,NA
688363,"2017",25718500,3.14,149,NA,NA
688363,"2018",52865900,4.19,185,NA,NA
688363,"2019",15612300,4.39,208,14.91,NA
688363,"2019",93886200,4.98,279,16.76,NA
688363,"2020",141157800,5.36,377,18.1,NA
688363,"2021",284338000,5.75,571,17.77,NA
688363,"2022",388188000,6.1,827,19.33,NA
688363,"2023",446346800,7.35,926,19.89,NA
688366,"2016",47255400,5.49,NA,NA,NA
688366,"2017",76332300,5.64,NA,NA,NA
688366,"2018",95369700,6.12,NA,NA,NA
688366,"2019",51319100,6.53,231,17.34,NA
688366,"2019",116076024.05,7.24,263,19.66,NA
688366,"2020",126474113.18,9.49,270,19.65,NA
688366,"2021",167596908.59,9.48,314,16.6,NA
688366,"2022",182191781.51,8.55,344,17.29,NA
688366,"2023",220098318.01,8.29,366,16.96,NA
688373,"2019",95440600,NA,NA,NA,NA
688373,"2020",54282000,NA,NA,NA,NA
688373,"2021",151757700,1981.17,50,31.65,NA
688373,"2022",150390629.72,311.97,65,36.31,NA
688373,"2023",344861801.85,379.9,80,39.02,NA
688382,"2019",315037300,239.77,NA,NA,NA
688382,"2020",1007919700,NA,NA,NA,NA
688382,"2021",132592800,NA,140,90.32,NA
688382,"2022",461489100,NA,207,93.24,NA
688382,"2023",442907900,238.73,205,92.76,NA
688393,"2017",15304900,5.88,59,NA,NA
688393,"2018",15586500,5.09,NA,NA,NA
688393,"2019",21858900,6.15,91,NA,NA
688393,"2020",27732236.9,7.39,113,21.44,NA
688393,"2021",45901915.28,10.46,148,21.23,NA
688393,"2022",68857064.06,13.57,186,21.33,NA
688393,"2023",77387087.11,15.56,173,19.07,NA
688399,"2016",14312800,11.08,NA,NA,NA
688399,"2017",21410600,11.43,NA,NA,NA
688399,"2018",26384000,11.44,NA,NA,NA
688399,"2019",15766400,12.91,82,19.16,NA
688399,"2019",38558434.25,13.35,105,21.88,NA
688399,"2020",72065668.48,4.14,104,18.12,NA
688399,"2021",106638200.71,3.76,164,21.43,NA
688399,"2022",185822901.78,3.36,254,23.48,NA
688399,"2023",135532978.11,33.62,156,22.81,NA
688426,"2019",13942700,18.86,NA,NA,NA
688426,"2020",23759400,10.19,NA,NA,NA
688426,"2021",38583000,11.4,132,28.95,NA
688426,"2022",74015529.32,14.19,185,30.68,NA
688426,"2023",88259803.28,51.51,206,31.35,NA
688428,"2019",234173000,18778.72,NA,NA,NA
688428,"2020",423306000,31042.86,NA,NA,NA
688428,"2021",732714000,70.25,346,49.29,NA
688428,"2022",648702607.78,103.73,418,44.52,NA
688428,"2023",757253137.36,102.53,474,43.53,NA
688443,"2020",235865000,21684.42,NA,NA,NA
688443,"2021",295318800,753.55,NA,NA,NA
688443,"2022",454494300,95634.5,344,87.76,NA
688443,"2023",620396727.18,NA,419,76.6,NA
688468,"2021",67318582.71,14.3,138,21.84,NA
688468,"2022",83619028.88,17.97,149,22.64,NA
688468,"2023",83651878.65,18.78,179,24.49,NA
688488,"2017",42143500,30.93,32,NA,NA
688488,"2018",61876400,22.35,51,NA,NA
688488,"2019",56963400,16.5,53,15.32,NA
688488,"2020",45405248.2,15.71,52,13.13,NA
688488,"2021",76624333.49,29.97,78,20.58,NA
688488,"2022",90703657.61,37.14,76,18.05,NA
688488,"2023",84182139.79,20.46,84,17.65,NA
688505,"2017",112298500,21.99,NA,NA,NA
688505,"2018",108665400,14.65,NA,NA,NA
688505,"2019",130498500,12.68,93,15.37,NA
688505,"2020",154973280,18.59,113,17.99,NA
688505,"2021",248153842,21.76,137,17.65,NA
688505,"2022",233659132,22.66,184,20.22,NA
688505,"2023",244700356,28.76,182,19.2,NA
688506,"2019",181410700,15.03,284,13.7,NA
688506,"2020",195698800,19.32,292,16.24,NA
688506,"2021",278602800,34.97,439,23.2,NA
688506,"2022",173225800,56.84,476,24.17,NA
688506,"2022",375019951.73,53.32,574,27.68,NA
688506,"2023",746231788.74,132.81,738,35.38,NA
688513,"2017",77224800,16.21,NA,NA,NA
688513,"2018",124395900,16.18,NA,NA,NA
688513,"2019",156571700,16.53,255,29.11,NA
688513,"2020",153908158.67,16.69,278,27.52,NA
688513,"2021",208742801.2,20.41,365,30.72,NA
688513,"2022",265138502.04,22.65,407,30.76,NA
688513,"2023",246087516.9,22.03,442,31.57,NA
688520,"2017",189173000,NA,NA,NA,NA
688520,"2018",434772500,NA,NA,NA,NA
688520,"2019",516175700,NA,657,75.43,NA
688520,"2020",610306752.91,NA,814,82.05,NA
688520,"2021",732662077.61,NA,664,49.08,NA
688520,"2022",973450754.62,95.14,785,42.02,NA
688520,"2023",1217379338.81,64.5,855,36.65,NA
688526,"2017",53055800,8.38,NA,NA,NA
688526,"2018",47645000,6.48,NA,NA,NA
688526,"2019",47365500,9.33,151,25.12,NA
688526,"2020",59078179.02,7.01,181,27.98,NA
688526,"2021",80002781.63,7.25,284,33.49,NA
688526,"2022",102749256.53,10.26,266,30.93,NA
688526,"2023",88505343.58,8.32,278,30.12,NA
688553,"2018",88773900,6.51,NA,NA,NA
688553,"2019",55615500,7.87,NA,NA,NA
688553,"2020",39149800,72.07,393,39.34,NA
688553,"2021",248212224.68,13.61,642,43.37,NA
688553,"2022",356193682.36,23.85,743,44.52,NA
688553,"2023",356718043.19,38.48,619,45.38,NA
688566,"2016",16750900,3.77,NA,NA,NA
688566,"2017",17139700,3.79,NA,NA,NA
688566,"2018",19596600,4.04,NA,NA,NA
688566,"2019",22921000,5.69,100,10.88,NA
688566,"2020",33547488.32,5.93,115,12.6,NA
688566,"2021",29282498.21,5.75,103,11.8,NA
688566,"2022",55180366.07,8.43,101,9.94,NA
688566,"2023",55773563.78,6.48,107,7.4,NA
688575,"2018",53219900,7.3,NA,NA,NA
688575,"2019",81504000,9.29,NA,NA,NA
688575,"2020",103176800,10.33,290,25.17,NA
688575,"2021",134926986.06,11.45,387,27.78,NA
688575,"2022",250189201.68,6.28,570,31.03,NA
688575,"2023",325351446.91,15.85,675,38.37,NA
688578,"2017",37912600,490.65,NA,NA,NA
688578,"2018",92487000,2001.9,NA,NA,NA
688578,"2019",161998900,25725.39,NA,NA,NA
688578,"2020",95228800,29256.16,88,28.3,NA
688578,"2020",177962990.34,31728.84,112,22.49,NA
688578,"2021",222594854.56,41.99,130,21.42,NA
688578,"2022",191750085.89,24.24,138,15.86,NA
688578,"2023",313059372.61,15.51,166,15.9,NA
688606,"2017",25938400,20,NA,NA,NA
688606,"2018",30936500,16.8,NA,NA,NA
688606,"2019",35929800,14.89,NA,NA,NA
688606,"2020",24604200,5.05,173,31.28,NA
688606,"2020",55110800,4.85,237,38.47,NA
688606,"2021",95460300,5.1,328,36.85,NA
688606,"2022",207297500,6.12,301,24.2,NA
688606,"2023",121169300,16.06,242,22.14,NA
688656,"2017",19686700,13.45,NA,NA,NA
688656,"2018",24152800,11.99,NA,NA,NA
688656,"2019",25438900,9.82,61,18.21,NA
688656,"2020",11444200,14.51,60,17.91,NA
688656,"2020",24131000,10.88,62,17.97,NA
688656,"2021",31785600,10,81,18.79,NA
688656,"2022",38741100,12.09,96,19.67,NA
688656,"2023",47009100,11.92,119,21.64,NA
688658,"2017",88988000,3.3,NA,NA,NA
688658,"2018",113678200,2.85,NA,NA,NA
688658,"2019",148419100,3.46,NA,NA,NA
688658,"2020",61874400,3.68,344,12.27,NA
688658,"2020",155714943.61,3.59,338,11.62,NA
688658,"2021",260799192.19,5.25,347,12.24,NA
688658,"2022",451841678.27,9.95,537,16.84,NA
688658,"2023",435563177.08,10.38,509,16.01,NA
688670,"2018",28961500,NA,NA,NA,NA
688670,"2019",30446200,45.34,NA,NA,NA
688670,"2020",28533100,4.84,37,11.21,NA
688670,"2021",47710704.12,12.16,45,10.69,NA
688670,"2022",46142235.86,14.49,58,12.24,NA
688670,"2023",31462690.87,23.38,60,13.1,NA
688687,"2017",84629200,17.25,NA,NA,NA
688687,"2018",82980200,11.76,NA,NA,NA
688687,"2019",62910200,7.63,NA,NA,NA
688687,"2020",35340900,11.27,65,13.37,NA
688687,"2020",68090138.71,7.9,77,14.92,NA
688687,"2021",83464552.65,7.29,89,13.76,NA
688687,"2022",153471665.93,13.23,128,18.8,NA
688687,"2023",172584143.83,12.22,138,23.63,NA
688739,"2018",74957100,5.39,NA,NA,NA
688739,"2019",153277200,9.14,NA,NA,NA
688739,"2020",222367900,11.14,155,11.14,NA
688739,"2021",311399620.91,14.91,170,11.12,NA
688739,"2022",303132197.28,16.7,183,11,NA
688739,"2023",418515690.47,23.91,201,11.61,NA
688767,"2018",9667100,5.36,NA,NA,NA
688767,"2019",16845400,8.07,NA,NA,NA
688767,"2020",41324100,4.78,120,24.24,NA
