"Name","Firm","Price","Strength","Count","unit_price","Year","Area","Drug_ID","Firm_ID"
"盐酸贝那普利片","深圳信立泰药业股份有限公司",25.28,"5mg",28,1.012857,2015,"安徽",205,566
"盐酸贝那普利片","深圳信立泰药业股份有限公司",28.36,"5mg",14,1.768571,2015,"安徽",205,566
"盐酸贝那普利片","北京诺华制药有限公司",24.76,"25mg",20,3.649,2015,"安徽",205,165
"硫酸氢氯吡格雷片","深圳信立泰药业股份有限公司",72.98,"300mg",2,48.91,2015,"安徽",208,566
"硫酸氢氯吡格雷片","深圳信立泰药业股份有限公司",97.82,"75mg",7,8.791429,2015,"安徽",208,566
"硫酸氢氯吡格雷片","深圳信立泰药业股份有限公司",61.54,"0.314g(相当于硫酸氨基葡萄糖0.25g)",24,2.222917,2015,"安徽",208,566
"硫酸氨基葡萄糖胶囊","浙江海正药业股份有限公司",53.35,"100ml:35g(I)",1,222.22,2015,"安徽",209,519
"碘海醇注射液","湖南金健药业有限责任公司",222.22,"100ml:64.7g",1,184,2015,"安徽",214,600
"碘海醇注射液","宁波天衡药业股份有限公司",184,"20ml:6g(I)",1,56.58,2015,"安徽",214,279
"碘海醇注射液","北京北陆药业股份有限公司",56.58,"20ml:7g(I)",1,63.63,2015,"安徽",214,146
"碘海醇注射液","北京北陆药业股份有限公司",63.63,"50ml:15g(I)",1,104.9,2015,"安徽",214,146
"碘海醇注射液","湖南汉森制药股份有限公司",104.9,"50ml:17.5g(I)",1,117,2015,"安徽",214,597
"碘海醇注射液","辰欣药业股份有限公司",117,"50ml:17.5g(I)",1,165.64,2015,"安徽",214,665
"碘海醇注射液","扬子江药业集团有限公司",165.64,"75ml:22.5g(I)",1,158.26,2015,"安徽",214,390
"碘海醇注射液","北京北陆药业股份有限公司",158.26,"10mg",14,2.175,2015,"安徽",214,146
"福辛普利钠片","浙江华海药业股份有限公司",30.45,"0.2mg",3,1.986667,2015,"安徽",217,499
"米索前列醇片","湖北葛店人福药业有限责任公司",5.96,"0.2mg",3,1.986667,2015,"安徽",219,586
"米索前列醇片","华润紫竹药业有限公司",5.96,"10ml:60mg",1,213,2015,"安徽",219,177
"紫杉醇注射液","辰欣药业股份有限公司",213,"10ml:60mg",1,215.74,2015,"安徽",220,665
"紫杉醇注射液","江苏奥赛康药业股份有限公司",215.74,"16.7ml:0.1g",1,288,2015,"安徽",220,438
"紫杉醇注射液","江苏奥赛康药业股份有限公司",288,"16.7ml:0.1g",1,380,2015,"安徽",220,438
"紫杉醇注射液","扬子江药业集团有限公司",380,"25ml:0.15g",1,520.44,2015,"安徽",220,390
"紫杉醇注射液","海南中化联合制药工业股份有限公司",520.44,"5ml:30mg",1,55.6,2015,"安徽",220,527
"紫杉醇注射液","北京双鹭药业股份有限公司",55.6,"5ml:30mg",1,55.6,2015,"安徽",220,150
"紫杉醇注射液","哈药集团生物工程有限公司",55.6,"40mg",14,1.428571,2015,"安徽",220,221
"缬沙坦片","常州四药制药有限公司",20,"0.16g",7,9.12,2015,"安徽",225,331
"缬沙坦胶囊","北京诺华制药有限公司",63.84,"0.16g",7,3.168571,2015,"安徽",226,165
"缬沙坦胶囊","海南澳美华制药有限公司",22.18,"40mg",14,1.347143,2015,"安徽",226,547
"缬沙坦胶囊","常州四药制药有限公司",18.86,"80mg",7,1.95,2015,"安徽",226,331
"缬沙坦胶囊","丽珠集团丽珠制药厂",13.65,"80mg",24,0.98,2015,"安徽",226,113
"缬沙坦胶囊","华润赛科药业有限责任公司",23.52,"80mg",7,5.364286,2015,"安徽",226,178
"缬沙坦胶囊","北京诺华制药有限公司",37.55,"10g",10,2.26,2015,"安徽",226,165
"聚乙二醇4000散","重庆华森制药有限公司",22.6,"10g",10,2.26,2015,"安徽",230,678
"聚乙二醇4000散","湖南华纳大药厂有限公司",22.6,"10mg",14,1.464286,2015,"安徽",230,591
"苯磺酸氨氯地平片","山东凤凰制药股份有限公司",20.5,"2.5mg",28,0.374286,2015,"安徽",235,296
"苯磺酸氨氯地平片","山西康立生药业有限公司",10.48,"5mg",28,0.16,2015,"安徽",235,320
"苯磺酸氨氯地平片","北京红林制药有限公司",4.48,"5mg",14,1.291429,2015,"安徽",235,164
"苯磺酸氨氯地平片","华润赛科药业有限责任公司",18.08,"5mg",28,0.303571,2015,"安徽",235,178
"苯磺酸氨氯地平片","江西制药有限责任公司",8.5,"3.0g",10,0.648,2015,"安徽",235,462
"蒙脱石散","山东绿叶制药有限公司",6.48,"3.0g",10,0.52,2015,"安徽",238,307
"蒙脱石散","湖南方盛制药股份有限公司",5.2,"3.0g",10,0.648,2015,"安徽",238,596
"蒙脱石散","浙江海力生制药有限公司",6.48,"10mg",28,1.238571,2015,"安徽",238,517
"赖诺普利片","浙江华海药业股份有限公司",34.68,"10mg",14,1,2015,"安徽",241,499
"赖诺普利片","河北万岁药业有限公司",14,"20mg",14,2.702143,2015,"安徽",241,475
"赖诺普利片","汕头金石制药总厂",37.83,"5mg",28,0.854643,2015,"安徽",241,425
"赖诺普利片","浙江华海药业股份有限公司",23.93,"10mg",14,0.947143,2015,"安徽",241,499
"辛伐他汀片","浙江京新药业股份有限公司",13.26,"20mg",10,0.9,2015,"安徽",242,493
"辛伐他汀片","山东罗欣药业股份有限公司",9,"20mg",7,1.651429,2015,"安徽",242,309
"辛伐他汀片","浙江京新药业股份有限公司",11.56,"5mg",12,0.476667,2015,"安徽",242,493
"辛伐他汀片","江苏亚邦爱普森药业有限公司",5.72,"10mg",10,0.19,2015,"安徽",242,431
"辛伐他汀片","国药集团容生制药有限公司",1.9,"10mg",10,0.071,2015,"安徽",242,245
"辛伐他汀片","宜昌长江药业有限公司",0.71,"20mg",10,0.399,2015,"安徽",242,294
"辛伐他汀片","河南天方药业股份有限公司",3.99,"40mg",10,3.079,2015,"安徽",242,485
"辛伐他汀片","北京万生药业有限责任公司",30.79,"40mg",5,5.034,2015,"安徽",242,142
"辛伐他汀片","杭州默沙东制药有限公司",25.17,"40mg",10,0.878,2015,"安徽",242,410
"辛伐他汀片","山德士（中国）制药有限公司",8.78,"50mg",30,1.483333,2015,"安徽",242,315
"阿卡波糖片","杭州中美华东制药有限公司",44.5,"50mg",30,1.433,2015,"安徽",248,403
"阿卡波糖胶囊","四川绿叶宝光药业股份有限公司",42.99,"0.125g",12,0.241667,2015,"安徽",249,240
"阿奇霉素片","深圳海王药业有限公司",2.9,"0.25g",12,0.298333,2015,"安徽",251,571
"阿奇霉素片","辰欣药业股份有限公司",3.58,"0.5g",6,0.52,2015,"安徽",251,665
"阿奇霉素片","辰欣药业股份有限公司",3.12,"0.125g",6,0.833333,2015,"安徽",251,665
"阿奇霉素胶囊","北京太洋药业有限公司",5,"0.25g（25万单位）",6,0.326667,2015,"安徽",252,154
"阿奇霉素胶囊","常州制药厂有限公司",1.96,"0.25g（25万单位）",6,0.326667,2015,"安徽",252,329
"阿奇霉素胶囊","宜昌长江药业有限公司",1.96,"0.5g",6,1.708333,2015,"安徽",252,294
"阿奇霉素胶囊","北京太洋药业有限公司",10.25,"10mg",10,4.7,2015,"安徽",252,154
"阿德福韦酯片","北京双鹭药业股份有限公司",47,"10mg",14,4.7,2015,"安徽",253,150
"阿德福韦酯片","齐鲁制药有限公司",65.8,"10mg",7,3.654286,2015,"安徽",253,712
"阿托伐他汀钙片","北京嘉林药业股份有限公司",25.58,"20mg",7,8.89,2015,"安徽",254,151
"阿托伐他汀钙片","辉瑞制药有限公司",62.23,"0.25μg",30,1.2,2015,"安徽",254,664
"阿法骨化醇软胶囊","华润双鹤药业股份有限公司",36,"0.25μg",40,0.775,2015,"安徽",258,176
"阿法骨化醇软胶囊","青岛正大海尔制药有限公司",31,"0.5μg",20,1.122,2015,"安徽",258,699
"阿法骨化醇软胶囊","南通华山药业有限公司",22.44,"0.5μg",20,2.0575,2015,"安徽",258,195
"阿法骨化醇软胶囊","上海信谊延安药业有限公司",41.15,"5mg",14,2.089286,2015,"安徽",258,73
"阿立哌唑片","上海中西制药有限公司",29.25,"0.25g",24,0.444583,2015,"安徽",259,70
"阿莫西林胶囊","珠海联邦制药股份有限公司中山分公司",10.67,"0.5g",24,0.755833,2015,"安徽",260,613
"阿莫西林胶囊","珠海联邦制药股份有限公司中山分公司",18.14,"0.125g",12,0.09,2015,"安徽",260,613
"阿莫西林颗粒","北京悦康凯悦制药有限公司",1.08,"0.125g",24,0.45,2015,"安徽",261,156
"阿莫西林颗粒","珠海联邦制药股份有限公司中山分公司",10.8,"0.25g",12,0.390833,2015,"安徽",261,613
"阿莫西林颗粒","海南三叶美好制药有限公司",4.69,"1.5g",1,6.48,2015,"安徽",261,526
"阿莫西林颗粒","天津市儿童药厂",6.48,"5mg",10,1.18,2015,"安徽",261,262
"非那雄胺片","亚宝药业集团股份有限公司",11.8,"5mg",10,1.18,2015,"安徽",264,123
"非那雄胺片","杭州康恩贝制药有限公司",11.8,"5mg",10,5.576,2015,"安徽",264,406
"非那雄胺片","杭州默沙东制药有限公司",55.76,"100ml:10g(大豆油):10g(中链甘油三酸酯):1.2g(卵磷脂):2.5g(甘油)",1,39.52,2015,"安徽",264,410
"注射用帕瑞昔布钠","Pharmacia and Upjohn Company（辉瑞制药有限公司进口分装）",121.74,"",1,121.74,2015,"Shanghai",138,47
"泮托拉唑钠肠溶片","辰欣药业股份有限公司",24.88,"0.1g",7,3.55428571428571,2015,"Shanghai",150,665
"泮托拉唑钠肠溶片","辰欣药业股份有限公司",35.09,"0.1g",10,3.509,2015,"Shanghai",150,665
"泮托拉唑钠肠溶片","湖北广济药业股份有限公司",41.9,"0.3g",14,2.99285714285714,2015,"Shanghai",150,578
"泮托拉唑钠肠溶片","湖北广济药业股份有限公司",24.43,"2ml:0.25mg(0.0125%)",8,3.05375,2015,"Shanghai",150,578
"泮托拉唑钠肠溶片","湖北广济药业股份有限公司",21.48,"5mg:2.5ml*5瓶",7,3.06857142857143,2015,"Shanghai",150,578
"泮托拉唑钠肠溶片","湖北济安堂药业有限公司",40.81,"5mg/2.5ml*5瓶",14,2.915,2015,"Shanghai",150,582
"泮托拉唑钠肠溶片","湖南华纳大药厂有限公司",26.68,"8mg*28片",7,3.81142857142857,2015,"Shanghai",150,591
"泮托拉唑钠肠溶片","湖南华纳大药厂有限公司",52.03,"40mg",14,3.71642857142857,2015,"Shanghai",150,591
"泮托拉唑钠肠溶片","湖南九典制药股份有限公司",39,"20mg",14,2.78571428571429,2015,"Shanghai",150,588
"泮托拉唑钠肠溶片","湖南九典制药股份有限公司",65.55,"20mg",24,2.73125,2015,"Shanghai",150,588
"泮托拉唑钠肠溶片","济南利民制药有限责任公司",20.93,"40mg",7,2.99,2015,"Shanghai",150,490
"泮托拉唑钠肠溶片","济南利民制药有限责任公司",40.81,"40mg",14,2.915,2015,"Shanghai",150,490
"泮托拉唑钠肠溶片","江苏黄河药业股份有限公司",20.93,"40mg",7,2.99,2015,"Shanghai",150,461
"泮托拉唑钠肠溶片","锦州九泰药业有限责任公司",23.28,"40mg",7,3.32571428571429,2015,"Shanghai",150,691
"泮托拉唑钠肠溶片","锦州九泰药业有限责任公司",45.39,"40mg",14,3.24214285714286,2015,"Shanghai",150,691
"泮托拉唑钠肠溶片","辽宁诺维诺制药股份有限公司",20,"20mg",7,2.85714285714286,2015,"Shanghai",150,669
"泮托拉唑钠肠溶片","辽宁诺维诺制药股份有限公司",39.04,"20mg",14,2.78857142857143,2015,"Shanghai",150,669
"泮托拉唑钠肠溶片","辽宁诺维诺制药股份有限公司",30.01,"40mg",7,4.28714285714286,2015,"Shanghai",150,669
"泮托拉唑钠肠溶片","山东罗欣药业集团股份有限公司",30.32,"40mg",7,4.33142857142857,2015,"Shanghai",150,310
"泮托拉唑钠肠溶片","山东罗欣药业集团股份有限公司",42.75,"40mg",10,4.275,2015,"Shanghai",150,310
"泮托拉唑钠肠溶片","山东罗欣药业集团股份有限公司",59.12,"40mg",14,4.22285714285714,2015,"Shanghai",150,310
"泮托拉唑钠肠溶片","沈阳圣元药业有限公司",40.81,"40mg",14,2.915,2015,"Shanghai",150,469
"泮托拉唑钠肠溶片","沈阳圣元药业有限公司",20.93,"40mg",7,2.99,2015,"Shanghai",150,469
"泮托拉唑钠肠溶片","沈阳圣元药业有限公司",29.51,"40mg",10,2.951,2015,"Shanghai",150,469
"泮托拉唑钠肠溶片","世贸天阶制药（江苏）有限责任公司",12.2,"40mg",7,1.74285714285714,2015,"Shanghai",150,109
"泮托拉唑钠肠溶片","世贸天阶制药（江苏）有限责任公司",21,"40mg",12,1.75,2015,"Shanghai",150,109
"泮托拉唑钠肠溶片","印度瑞迪博士实验室有限公司（印度瑞迪博士实验室有限公司）",35.5,"20mg",20,1.775,2015,"Shanghai",150,201
"泮托拉唑钠肠溶片","印度瑞迪博士实验室有限公司（印度瑞迪博士实验室有限公司）",57.55,"40mg",20,2.8775,2015,"Shanghai",150,201
"注射用泮托拉唑钠","Takeda GmbH(Takeda GmbH Manufacturing site Singen)",108.7,"40mg",1,108.7,2015,"Shanghai",141,59
"注射用泮托拉唑钠","辰欣药业股份有限公司",22.38,"40mg",1,22.38,2015,"Shanghai",141,665
"注射用泮托拉唑钠","成都百裕科技制药有限公司",63.13,"80mg",1,63.13,2015,"Shanghai",141,380
"注射用泮托拉唑钠","成都天台山制药有限公司",26,"42.3mg",1,26,2015,"Shanghai",141,374
"注射用泮托拉唑钠","大连美罗大药厂",44.13,"80mg",1,44.13,2015,"Shanghai",141,251
"注射用泮托拉唑钠","福建省闽东力捷迅药业有限公司",16.43,"40mg",1,16.43,2015,"Shanghai",141,633
"注射用泮托拉唑钠","广东宏远集团药业有限公司",13.94,"40mg",1,13.94,2015,"Shanghai",141,339
"注射用泮托拉唑钠","哈尔滨三联药业股份有限公司",18.65,"40mg",1,18.65,2015,"Shanghai",141,213
"注射用泮托拉唑钠","哈尔滨誉衡药业股份有限公司",15,"40mg",1,15,2015,"Shanghai",141,216
"注射用泮托拉唑钠","哈药集团三精加滨药业有限公司",29.74,"60mg",1,29.74,2015,"Shanghai",141,217
"注射用泮托拉唑钠","海口奇力制药股份有限公司",17.04,"40mg",1,17.04,2015,"Shanghai",141,559
"注射用泮托拉唑钠","海南皇隆制药股份有限公司",12.38,"40mg",1,12.38,2015,"Shanghai",141,550
"注射用泮托拉唑钠","海南锦瑞制药股份有限公司",10.03,"40mg",1,10.03,2015,"Shanghai",141,558
"注射用泮托拉唑钠","海南锦瑞制药股份有限公司",27.9,"80mg",1,27.9,2015,"Shanghai",141,558
"注射用泮托拉唑钠","海南灵康制药有限公司",16.23,"40mg",1,16.23,2015,"Shanghai",141,548
"注射用泮托拉唑钠","海南灵康制药有限公司",27.18,"80mg",1,27.18,2015,"Shanghai",141,548
"注射用泮托拉唑钠","海南双成药业股份有限公司",15.01,"40mg",1,15.01,2015,"Shanghai",141,538
"注射用泮托拉唑钠","海南卫康制药（潜山）有限公司",33.04,"60mg",1,33.04,2015,"Shanghai",141,537
"注射用泮托拉唑钠","海南卫康制药（潜山）有限公司",54.58,"80mg",1,54.58,2015,"Shanghai",141,537
"注射用泮托拉唑钠","海南中化联合制药工业股份有限公司",17.91,"40mg",1,17.91,2015,"Shanghai",141,527
"注射用泮托拉唑钠","杭州中美华东制药有限公司",39.04,"40mg",1,39.04,2015,"Shanghai",141,403
"注射用泮托拉唑钠","杭州中美华东制药有限公司",33.04,"80mg",1,33.04,2015,"Shanghai",141,403
"注射用泮托拉唑钠","河北一品制药有限公司",18.75,"40mg",1,18.75,2015,"Shanghai",141,473
"注射用泮托拉唑钠","河北智同生物制药有限公司",33,"80mg",1,33,2015,"Shanghai",141,482
"注射用泮托拉唑钠","河南辅仁怀庆堂制药有限公司",17.91,"40mg",1,17.91,2015,"Shanghai",141,489
"注射用泮托拉唑钠","湖南恒生制药股份有限公司",10.03,"40mg",1,10.03,2015,"Shanghai",141,595
"注射用泮托拉唑钠","湖南五洲通药业有限责任公司",28.82,"60mg",1,28.82,2015,"Shanghai",141,589
"注射用泮托拉唑钠","湖南五洲通药业有限责任公司",17.18,"40mg",1,17.18,2015,"Shanghai",141,589
"注射用泮托拉唑钠","华北制药股份有限公司",33.39,"40mg",1,33.39,2015,"Shanghai",141,171
"注射用泮托拉唑钠","华润双鹤药业股份有限公司",15.43,"40mg",1,15.43,2015,"Shanghai",141,176
"注射用泮托拉唑钠","江苏奥  康药业股份有限公司",30.36,"40mg",1,30.36,2015,"Shanghai",141,435
"注射用泮托拉唑钠","江苏奥  康药业股份有限公司",37.06,"80mg",1,37.06,2015,"Shanghai",141,435
"注射用泮托拉唑钠","江苏奥  康药业股份有限公司",33,"60mg",1,33,2015,"Shanghai",141,435
"注射用泮托拉唑钠","江苏康缘药业股份有限公司",12.38,"40mg",1,12.38,2015,"Shanghai",141,440
"注射用泮托拉唑钠","锦州九泰药业有限责任公司",16.42,"40mg",1,16.42,2015,"Shanghai",141,691
"注射用泮托拉唑钠","锦州九泰药业有限责任公司",27.9,"80mg",1,27.9,2015,"Shanghai",141,691
"注射用泮托拉唑钠","开封康诺药业有限公司",9.89,"40mg",1,9.89,2015,"Shanghai",141,356
"注射用泮托拉唑钠","辽宁诺维诺制药股份有限公司",17.91,"40mg",1,17.91,2015,"Shanghai",141,669
"注射用泮托拉唑钠","辽宁诺维诺制药股份有限公司",33,"80mg",1,33,2015,"Shanghai",141,669
"注射用泮托拉唑钠","马鞍山丰原制药有限公司",17.91,"40mg",1,17.91,2015,"Shanghai",141,706
"注射用泮托拉唑钠","马鞍山丰原制药有限公司",26.4,"60mg",1,26.4,2015,"Shanghai",141,706
"注射用泮托拉唑钠","马鞍山丰原制药有限公司",38.64,"80mg",1,38.64,2015,"Shanghai",141,706
"注射用泮托拉唑钠","南京长澳制药有限公司",28.42,"40mg",1,28.42,2015,"Shanghai",141,192
"注射用泮托拉唑钠","南京正大天晴制药有限公司",16,"60mg",1,16,2015,"Shanghai",141,189
"注射用泮托拉唑钠","南京正大天晴制药有限公司",19.48,"80mg",1,19.48,2015,"Shanghai",141,189
"注射用泮托拉唑钠","青岛国大生物制药股份有限公司",17.9,"40mg",1,17.9,2015,"Shanghai",141,697
"注射用泮托拉唑钠","瑞阳制药有限公司",28.57,"40mg",1,28.57,2015,"Shanghai",141,615
"注射用泮托拉唑钠","山东罗欣药业集团股份有限公司",17.14,"40mg",1,17.14,2015,"Shanghai",141,310
"注射用泮托拉唑钠","山东绿叶制药有限公司",64.9,"80mg",1,64.9,2015,"Shanghai",141,307
"注射用泮托拉唑钠","山东绿叶制药有限公司",33,"60mg",1,33,2015,"Shanghai",141,307
"注射用泮托拉唑钠","山东绿叶制药有限公司",17.91,"40mg",1,17.91,2015,"Shanghai",141,307
"注射用泮托拉唑钠","山西威奇达光明制药有限公司",27.35,"40mg",1,27.35,2015,"Shanghai",141,319
"注射用泮托拉唑钠","山西威奇达光明制药有限公司",31.28,"60mg",1,31.28,2015,"Shanghai",141,319
"注射用泮托拉唑钠","山西威奇达光明制药有限公司",46.31,"80mg",1,46.31,2015,"Shanghai",141,319
"注射用泮托拉唑钠","山西振东泰盛制药有限公司",15.77,"40mg",1,15.77,2015,"Shanghai",141,323
"注射用泮托拉唑钠","上海新亚药业有限公司",17.83,"40mg",1,17.83,2015,"Shanghai",141,90
"注射用泮托拉唑钠","沈阳光大制药有限公司",23.62,"40mg",1,23.62,2015,"Shanghai",141,467
"注射用泮托拉唑钠","沈阳光大制药有限公司",25.97,"80mg",1,25.97,2015,"Shanghai",141,467
"注射用泮托拉唑钠","沈阳药大雷允上药业有限责任公司",28.85,"80mg",1,28.85,2015,"Shanghai",141,472
