,Name,Firm,Price,Strength,Count,unit_price,Year,Area
265,注射用泮托拉唑钠,海南卫康制药（潜山）有限公司,37.6,60mg,1,16.25,2015,安徽
266,注射用泮托拉唑钠,江苏奥赛康药业股份有限公司,16.25,60mg,1,14.7,2015,安徽
267,注射用泮托拉唑钠,哈药集团三精加滨药业有限公司,14.7,80mg,1,46.86,2015,安徽
268,注射用泮托拉唑钠,海南卫康制药（潜山）有限公司,46.86,80mg,1,18,2015,安徽
269,注射用泮托拉唑钠,江苏奥赛康药业股份有限公司,18,80mg,1,21.23,2015,安徽
270,注射用泮托拉唑钠,武汉人福药业有限责任公司,21.23,0.2g,1,185,2015,安徽
271,注射用盐酸吉西他滨,江苏豪森药业股份有限公司,185,0.2g,1,84.22,2015,安徽
272,注射用盐酸吉西他滨,江苏奥赛康药业股份有限公司,84.22,0.2g,1,82,2015,安徽
273,注射用盐酸吉西他滨,齐鲁制药（海南）有限公司,82,1.0g,1,838.04,2015,安徽
274,注射用盐酸吉西他滨,江苏豪森药业股份有限公司,838.04,1.0g,1,281.1,2015,安徽
275,注射用盐酸吉西他滨,齐鲁制药（海南）有限公司,281.1,1.6mg,1,95.8,2015,安徽
276,注射用胸腺法新,哈药集团生物工程有限公司,95.8,1.6mg,1,125.18,2015,安徽
277,注射用胸腺法新,成都地奥九泓制药厂,125.18,0.125g,1,0.95,2015,安徽
278,注射用阿奇霉素,山东罗欣药业股份有限公司,0.95,0.1g,1,2.4,2015,安徽
279,注射用阿奇霉素,湖北午时药业股份有限公司,2.4,0.25g,1,0.85,2015,安徽
280,注射用阿奇霉素,湖南科伦制药有限公司,0.85,0.5g,1,1.5,2015,安徽
281,注射用阿奇霉素,悦康药业集团有限公司,1.5,20mg,14,1.814286,2015,安徽
282,泮托拉唑钠肠溶片,湖南九典制药有限公司,25.4,40mg,14,4.021429,2015,安徽
283,泮托拉唑钠肠溶片,辽宁诺维诺制药股份有限公司,56.3,5ml:15mg(0.3%),1,37.31,2015,安徽
284,玻璃酸钠滴眼液,参天制药（中国）有限公司,37.31,7ml:7mg(0.1%),1,21.6,2015,安徽
285,玻璃酸钠滴眼液,珠海联邦制药股份有限公司中山分公司,21.6,0.5mg,30,0.61,2015,安徽
286,瑞格列奈片,北京万生药业有限责任公司,18.3,0.5mg,60,0.61,2015,安徽
287,瑞格列奈片,江苏豪森药业股份有限公司,36.6,0.5mg,60,0.547667,2015,安徽
288,瑞格列奈片,北京北陆药业股份有限公司,32.86,1.0mg,30,2.066333,2015,安徽
289,瑞格列奈片,德国Boehringer Ingelheim Pharma GmbH & Co.KG,61.99,1mg,60,1.0065,2015,安徽
290,瑞格列奈片,江苏豪森药业股份有限公司,60.39,1mg,30,1.006333,2015,安徽
291,瑞格列奈片,天津市康瑞药业有限公司,30.19,2.0mg,30,2.397,2015,安徽
292,瑞格列奈片,德国Boehringer Ingelheim Pharma GmbH & Co.KG,71.91,2mg,60,1.711,2015,安徽
293,瑞格列奈片,江苏豪森药业股份有限公司,102.66,0.5mg,20,0.799,2015,安徽
294,甲钴胺片,华北制药股份有限公司,15.98,0.5mg,24,0.25,2015,安徽
295,甲钴胺片,江西青峰药业有限公司,6,0.5g,20,1.197,2015,安徽
296,盐酸二甲双胍片,中美上海施贵宝制药有限公司,23.94,0.85g,20,1.529,2015,安徽
297,盐酸二甲双胍片,中美上海施贵宝制药有限公司,30.58,0.5g,10,2.312,2015,安徽
298,盐酸二甲双胍缓释片(Ⅱ),重庆康刻尔制药有限公司,23.12,0.2mg,10,5.567,2015,安徽
299,盐酸坦索罗辛缓释胶囊,安斯泰来制药（中国）有限公司,55.67,5mg,10,5.224,2015,安徽
300,盐酸多奈哌齐片,江苏豪森药业股份有限公司,52.24,5mg,12,5.224167,2015,安徽
301,盐酸多奈哌齐片,贵州圣济堂制药有限公司,62.69,5mg,7,5.224286,2015,安徽
302,盐酸多奈哌齐片,重庆植恩药业有限公司,36.57,20mg,30,0.616667,2015,安徽
303,盐酸曲美他嗪片,南京恒生制药有限公司,18.5,20mg,30,0.903333,2015,安徽
304,盐酸曲美他嗪片,瑞阳制药有限公司,27.1,20mg,30,1.489667,2015,安徽
305,盐酸曲美他嗪片,施维雅（天津）制药有限公司,44.69,20mg,30,1.086667,2015,安徽
306,盐酸曲美他嗪胶囊,北京嘉林药业股份有限公司,32.6,0.24g(以盐酸氨基葡萄糖计),42,0.98,2015,安徽
307,盐酸氨基葡萄糖片,四川新斯顿制药有限责任公司,41.16,0.75g(以盐酸氨基葡萄糖计),12,3.13,2015,安徽
308,盐酸氨基葡萄糖片,江苏正大清江制药有限公司,37.56,0.24g(以盐酸氨基葡萄糖计),20,1.17,2015,安徽
309,盐酸氨基葡萄糖胶囊,浙江诚意药业股份有限公司,23.4,0.75g(以盐酸氨基葡萄糖计),20,2.078,2015,安徽
310,盐酸氨基葡萄糖胶囊,香港澳美制药厂,41.56,1ml:7.5mg,1,3.19,2015,安徽
311,盐酸氨溴索注射液,河北爱尔海泰制药有限公司,3.19,2ml:15mg,1,2.82,2015,安徽
312,盐酸氨溴索注射液,山东方明药业集团股份有限公司,2.82,2ml:15mg,1,5.24,2015,安徽
313,盐酸氨溴索注射液,山东罗欣药业股份有限公司,5.24,2ml:15mg,1,6.07,2015,安徽
314,盐酸氨溴索注射液,上海勃林格殷格翰药业有限公司,6.07,4ml:30mg,1,4.99,2015,安徽
315,盐酸氨溴索注射液,成都天台山制药有限公司,4.99,4ml:30mg,1,8.2,2015,安徽
316,盐酸氨溴索注射液,国药集团国瑞药业有限公司,8.2,30mg,20,0.6,2015,安徽
317,盐酸氨溴索片,山德士（中国）制药有限公司,12,1mg,28,0.414286,2015,安徽
318,盐酸特拉唑嗪片,上海长城药业有限公司,11.6,1mg,28,0.185714,2015,安徽
319,盐酸特拉唑嗪片,苏州东瑞制药有限公司,5.2,2mg,28,0.315714,2015,安徽
320,盐酸特拉唑嗪片,苏州东瑞制药有限公司,8.84,2mg,20,0.329,2015,安徽
321,盐酸特拉唑嗪片,常州制药厂有限公司,6.58,1mg,24,0.3775,2015,安徽
322,盐酸特拉唑嗪胶囊,齐鲁制药有限公司,9.06,2mg,12,0.333333,2015,安徽
323,盐酸特拉唑嗪胶囊,扬州市三药制药有限公司,4,2mg,20,0.41,2015,安徽
324,盐酸特拉唑嗪胶囊,重庆华森制药有限公司,8.2,2mg,14,0.34,2015,安徽
325,盐酸特拉唑嗪胶囊,国药集团国瑞药业有限公司,4.76,0.125g,6,3.408333,2015,安徽
326,盐酸特比萘芬片,保定天浩制药有限公司,20.45,0.125g,6,3.833333,2015,安徽
327,盐酸特比萘芬片,齐鲁制药有限公司,23,0.125g,6,3.381667,2015,安徽
328,盐酸特比萘芬片,湖北恒安药业有限公司,20.29,0.25g,7,13.35714,2015,安徽
329,盐酸特比萘芬片,北京诺华制药有限公司,93.5,0.25g,14,5.617143,2015,安徽
330,盐酸特比萘芬片,南京臣功制药股份有限公司,78.64,10ml:0.1g,1,20.28,2015,安徽
331,盐酸罗哌卡因注射液,江苏恒瑞医药股份有限公司,20.28,10ml:0.1g,1,46.74,2015,安徽
332,盐酸罗哌卡因注射液,AstraZeneca AB,46.74,10ml:50mg,1,19.02,2015,安徽
333,盐酸罗哌卡因注射液,广东嘉博制药有限公司,19.02,10ml:75mg,1,22,2015,安徽
334,盐酸罗哌卡因注射液,齐鲁制药有限公司,22,10ml:75mg,1,22,2015,安徽
335,盐酸罗哌卡因注射液,广东嘉博制药有限公司,22,10mg,14,1.678571,2015,安徽
336,盐酸贝那普利片,上海新亚药业闵行有限公司,23.5,10mg,10,1.678,2015,安徽
337,盐酸贝那普利片,成都地奥制药集团有限公司,16.78,10mg,14,1.805714,2015,安徽
338,盐酸贝那普利片,深圳信立泰药业股份有限公司,25.28,5mg,28,1.012857,2015,安徽
339,盐酸贝那普利片,深圳信立泰药业股份有限公司,28.36,5mg,14,1.768571,2015,安徽
340,盐酸贝那普利片,北京诺华制药有限公司,24.76,25mg,20,3.649,2015,安徽
341,硫酸氢氯吡格雷片,深圳信立泰药业股份有限公司,72.98,300mg,2,48.91,2015,安徽
342,硫酸氢氯吡格雷片,深圳信立泰药业股份有限公司,97.82,75mg,7,8.791429,2015,安徽
343,硫酸氢氯吡格雷片,深圳信立泰药业股份有限公司,61.54,0.314g(相当于硫酸氨基葡萄糖0.25g),24,2.222917,2015,安徽
344,硫酸氨基葡萄糖胶囊,浙江海正药业股份有限公司,53.35,100ml:35g(I),1,222.22,2015,安徽
345,碘海醇注射液,湖南金健药业有限责任公司,222.22,100ml:64.7g,1,184,2015,安徽
346,碘海醇注射液,宁波天衡药业股份有限公司,184,20ml:6g(I),1,56.58,2015,安徽
347,碘海醇注射液,北京北陆药业股份有限公司,56.58,20ml:7g(I),1,63.63,2015,安徽
348,碘海醇注射液,北京北陆药业股份有限公司,63.63,50ml:15g(I),1,104.9,2015,安徽
349,碘海醇注射液,湖南汉森制药股份有限公司,104.9,50ml:17.5g(I),1,117,2015,安徽
350,碘海醇注射液,辰欣药业股份有限公司,117,50ml:17.5g(I),1,165.64,2015,安徽
351,碘海醇注射液,扬子江药业集团有限公司,165.64,75ml:22.5g(I),1,158.26,2015,安徽
352,碘海醇注射液,北京北陆药业股份有限公司,158.26,10mg,14,2.175,2015,安徽
353,福辛普利钠片,浙江华海药业股份有限公司,30.45,0.2mg,3,1.986667,2015,安徽
354,米索前列醇片,湖北葛店人福药业有限责任公司,5.96,0.2mg,3,1.986667,2015,安徽
355,米索前列醇片,华润紫竹药业有限公司,5.96,10ml:60mg,1,213,2015,安徽
356,紫杉醇注射液,辰欣药业股份有限公司,213,10ml:60mg,1,215.74,2015,安徽
357,紫杉醇注射液,江苏奥赛康药业股份有限公司,215.74,16.7ml:0.1g,1,288,2015,安徽
358,紫杉醇注射液,江苏奥赛康药业股份有限公司,288,16.7ml:0.1g,1,380,2015,安徽
359,紫杉醇注射液,扬子江药业集团有限公司,380,25ml:0.15g,1,520.44,2015,安徽
360,紫杉醇注射液,海南中化联合制药工业股份有限公司,520.44,5ml:30mg,1,55.6,2015,安徽
361,紫杉醇注射液,北京双鹭药业股份有限公司,55.6,5ml:30mg,1,55.6,2015,安徽
362,紫杉醇注射液,哈药集团生物工程有限公司,55.6,40mg,14,1.428571,2015,安徽
363,缬沙坦片,常州四药制药有限公司,20,0.16g,7,9.12,2015,安徽
364,缬沙坦胶囊,北京诺华制药有限公司,63.84,0.16g,7,3.168571,2015,安徽
365,缬沙坦胶囊,海南澳美华制药有限公司,22.18,40mg,14,1.347143,2015,安徽
366,缬沙坦胶囊,常州四药制药有限公司,18.86,80mg,7,1.95,2015,安徽
367,缬沙坦胶囊,丽珠集团丽珠制药厂,13.65,80mg,24,0.98,2015,安徽
368,缬沙坦胶囊,华润赛科药业有限责任公司,23.52,80mg,7,5.364286,2015,安徽
369,缬沙坦胶囊,北京诺华制药有限公司,37.55,10g,10,2.26,2015,安徽
370,聚乙二醇4000散,重庆华森制药有限公司,22.6,10g,10,2.26,2015,安徽
371,聚乙二醇4000散,湖南华纳大药厂有限公司,22.6,10mg,14,1.464286,2015,安徽
372,苯磺酸氨氯地平片,山东凤凰制药股份有限公司,20.5,2.5mg,28,0.374286,2015,安徽
373,苯磺酸氨氯地平片,山西康立生药业有限公司,10.48,5mg,28,0.16,2015,安徽
374,苯磺酸氨氯地平片,北京红林制药有限公司,4.48,5mg,14,1.291429,2015,安徽
375,苯磺酸氨氯地平片,华润赛科药业有限责任公司,18.08,5mg,28,0.303571,2015,安徽
376,苯磺酸氨氯地平片,江西制药有限责任公司,8.5,3.0g,10,0.648,2015,安徽
377,蒙脱石散,山东绿叶制药有限公司,6.48,3.0g,10,0.52,2015,安徽
378,蒙脱石散,湖南方盛制药股份有限公司,5.2,3.0g,10,0.648,2015,安徽
379,蒙脱石散,浙江海力生制药有限公司,6.48,10mg,28,1.238571,2015,安徽
380,赖诺普利片,浙江华海药业股份有限公司,34.68,10mg,14,1,2015,安徽
381,赖诺普利片,河北万岁药业有限公司,14,20mg,14,2.702143,2015,安徽
382,赖诺普利片,汕头金石制药总厂,37.83,5mg,28,0.854643,2015,安徽
383,赖诺普利片,浙江华海药业股份有限公司,23.93,10mg,14,0.947143,2015,安徽
384,辛伐他汀片,浙江京新药业股份有限公司,13.26,20mg,10,0.9,2015,安徽
385,辛伐他汀片,山东罗欣药业股份有限公司,9,20mg,7,1.651429,2015,安徽
386,辛伐他汀片,浙江京新药业股份有限公司,11.56,5mg,12,0.476667,2015,安徽
387,辛伐他汀片,江苏亚邦爱普森药业有限公司,5.72,10mg,10,0.19,2015,安徽
388,辛伐他汀片,国药集团容生制药有限公司,1.9,10mg,10,0.071,2015,安徽
389,辛伐他汀片,宜昌长江药业有限公司,0.71,20mg,10,0.399,2015,安徽
390,辛伐他汀片,河南天方药业股份有限公司,3.99,40mg,10,3.079,2015,安徽
391,辛伐他汀片,北京万生药业有限责任公司,30.79,40mg,5,5.034,2015,安徽
392,辛伐他汀片,杭州默沙东制药有限公司,25.17,40mg,10,0.878,2015,安徽
393,辛伐他汀片,山德士（中国）制药有限公司,8.78,50mg,30,1.483333,2015,安徽
394,阿卡波糖片,杭州中美华东制药有限公司,44.5,50mg,30,1.433,2015,安徽
395,阿卡波糖胶囊,四川绿叶宝光药业股份有限公司,42.99,0.125g,12,0.241667,2015,安徽
396,阿奇霉素片,深圳海王药业有限公司,2.9,0.25g,12,0.298333,2015,安徽
397,阿奇霉素片,辰欣药业股份有限公司,3.58,0.5g,6,0.52,2015,安徽
398,阿奇霉素片,辰欣药业股份有限公司,3.12,0.125g,6,0.833333,2015,安徽
399,阿奇霉素胶囊,北京太洋药业有限公司,5,0.25g（25万单位）,6,0.326667,2015,安徽
400,阿奇霉素胶囊,常州制药厂有限公司,1.96,0.25g（25万单位）,6,0.326667,2015,安徽
401,阿奇霉素胶囊,宜昌长江药业有限公司,1.96,0.5g,6,1.708333,2015,安徽
402,阿奇霉素胶囊,北京太洋药业有限公司,10.25,10mg,10,4.7,2015,安徽
403,阿德福韦酯片,北京双鹭药业股份有限公司,47,10mg,14,4.7,2015,安徽
404,阿德福韦酯片,齐鲁制药有限公司,65.8,10mg,7,3.654286,2015,安徽
405,阿托伐他汀钙片,北京嘉林药业股份有限公司,25.58,20mg,7,8.89,2015,安徽
406,阿托伐他汀钙片,辉瑞制药有限公司,62.23,0.25μg,30,1.2,2015,安徽
407,阿法骨化醇软胶囊,华润双鹤药业股份有限公司,36,0.25μg,40,0.775,2015,安徽
408,阿法骨化醇软胶囊,青岛正大海尔制药有限公司,31,0.5μg,20,1.122,2015,安徽
409,阿法骨化醇软胶囊,南通华山药业有限公司,22.44,0.5μg,20,2.0575,2015,安徽
410,阿法骨化醇软胶囊,上海信谊延安药业有限公司,41.15,5mg,14,2.089286,2015,安徽
411,阿立哌唑片,上海中西制药有限公司,29.25,0.25g,24,0.444583,2015,安徽
412,阿莫西林胶囊,珠海联邦制药股份有限公司中山分公司,10.67,0.5g,24,0.755833,2015,安徽
413,阿莫西林胶囊,珠海联邦制药股份有限公司中山分公司,18.14,0.125g,12,0.09,2015,安徽
414,阿莫西林颗粒,北京悦康凯悦制药有限公司,1.08,0.125g,24,0.45,2015,安徽
415,阿莫西林颗粒,珠海联邦制药股份有限公司中山分公司,10.8,0.25g,12,0.390833,2015,安徽
416,阿莫西林颗粒,海南三叶美好制药有限公司,4.69,1.5g,1,6.48,2015,安徽
417,阿莫西林颗粒,天津市儿童药厂,6.48,5mg,10,1.18,2015,安徽
418,非那雄胺片,亚宝药业集团股份有限公司,11.8,5mg,10,1.18,2015,安徽
419,非那雄胺片,杭州康恩贝制药有限公司,11.8,5mg,10,5.576,2015,安徽
420,非那雄胺片,杭州默沙东制药有限公司,55.76,100ml:10g(大豆油):10g(中链甘油三酸酯):1.2g(卵磷脂):2.5g(甘油),1,39.52,2015,安徽
421,中/长链脂肪乳注射液(C8-24),广州百特侨光医疗用品有限公司（生产企业）,39.52,100ml：10g（大豆油）：10g（中链甘油三酸酯）与1.2g（卵磷脂）,1,36.94,2015,安徽
422,中/长链脂肪乳注射液(C8-24),重庆药友制药有限责任公司,36.94,250ml:12.5g(大豆油):12.5g(中链甘油三酸酯):3g(卵磷脂):6.25g(甘油),1,46.45,2015,安徽
423,中/长链脂肪乳注射液(C8-24),广州百特侨光医疗用品有限公司（生产企业）,46.45,250ml：25g（大豆油）：25g（中链甘油三酸酯）与3g（卵磷脂）,1,76,2015,安徽
424,中/长链脂肪乳注射液(C8-24),重庆药友制药有限责任公司,76,500ml:25g(大豆油):25g(中链甘油三酸酯):6g(卵磷脂):12.5g(甘油),1,81.09,2015,安徽
425,中/长链脂肪乳注射液(C8-24),广州百特侨光医疗用品有限公司（生产企业）,81.09,500ml:50g(大豆油):50g(中链甘油三酸酯):6g(卵磷脂):12.5g(甘油),1,147.6,2015,安徽
426,中/长链脂肪乳注射液(C8-24),安徽丰原药业股份有限公司,147.6,100ml:10g大豆油与10g中链甘油三酸脂与1.2g卵磷脂与2.5g甘油,1,45.51,2015,安徽
427,中/长链脂肪乳注射液(C8-24Ve),西安力邦制药有限公司,45.51,100ml:20g(20%),1,48.45,2015,安徽
428,中/长链脂肪乳注射液(C8-24Ve),贝朗医疗（苏州）有限公司,48.45,100ml:5g大豆油与5g中链甘油三酸脂与0.8g卵磷脂与2.5g甘油,1,26.8,2015,安徽
429,中/长链脂肪乳注射液(C8-24Ve),西安力邦制药有限公司,26.8,250ml:12.5g大豆油与12.5g中链甘油三酸脂与2.0g卵磷脂与6.25g甘油,1,54.02,2015,安徽
430,中/长链脂肪乳注射液(C8-24Ve),西安力邦制药有限公司,54.02,250ml:50g(20%),1,99.22,2015,安徽
431,中/长链脂肪乳注射液(C8-24Ve),贝朗医疗（苏州）有限公司,99.22,500ml:50g(10%),1,107.42,2015,安徽
432,注射用帕瑞昔布钠,Pharmacia and Upjohn Company（辉瑞制药有限公司进口分装）,121.74,,1,121.74,2015,Shanghai
433,泮托拉唑钠肠溶片,辰欣药业股份有限公司,24.88,0.1g,7,3.55428571428571,2015,Shanghai
434,泮托拉唑钠肠溶片,辰欣药业股份有限公司,35.09,0.1g,10,3.509,2015,Shanghai
435,泮托拉唑钠肠溶片,湖北广济药业股份有限公司,41.9,0.3g,14,2.99285714285714,2015,Shanghai
436,泮托拉唑钠肠溶片,湖北广济药业股份有限公司,24.43,2ml:0.25mg(0.0125%),8,3.05375,2015,Shanghai
437,泮托拉唑钠肠溶片,湖北广济药业股份有限公司,21.48,5mg:2.5ml*5瓶,7,3.06857142857143,2015,Shanghai
438,泮托拉唑钠肠溶片,湖北济安堂药业有限公司,40.81,5mg/2.5ml*5瓶,14,2.915,2015,Shanghai
439,泮托拉唑钠肠溶片,湖南华纳大药厂有限公司,26.68,8mg*28片,7,3.81142857142857,2015,Shanghai
440,泮托拉唑钠肠溶片,湖南华纳大药厂有限公司,52.03,40mg,14,3.71642857142857,2015,Shanghai
441,泮托拉唑钠肠溶片,湖南九典制药股份有限公司,39,20mg,14,2.78571428571429,2015,Shanghai
442,泮托拉唑钠肠溶片,湖南九典制药股份有限公司,65.55,20mg,24,2.73125,2015,Shanghai
443,泮托拉唑钠肠溶片,济南利民制药有限责任公司,20.93,40mg,7,2.99,2015,Shanghai
444,泮托拉唑钠肠溶片,济南利民制药有限责任公司,40.81,40mg,14,2.915,2015,Shanghai
445,泮托拉唑钠肠溶片,江苏黄河药业股份有限公司,20.93,40mg,7,2.99,2015,Shanghai
446,泮托拉唑钠肠溶片,锦州九泰药业有限责任公司,23.28,40mg,7,3.32571428571429,2015,Shanghai
447,泮托拉唑钠肠溶片,锦州九泰药业有限责任公司,45.39,40mg,14,3.24214285714286,2015,Shanghai
448,泮托拉唑钠肠溶片,辽宁诺维诺制药股份有限公司,20,20mg,7,2.85714285714286,2015,Shanghai
449,泮托拉唑钠肠溶片,辽宁诺维诺制药股份有限公司,39.04,20mg,14,2.78857142857143,2015,Shanghai
450,泮托拉唑钠肠溶片,辽宁诺维诺制药股份有限公司,30.01,40mg,7,4.28714285714286,2015,Shanghai
451,泮托拉唑钠肠溶片,山东罗欣药业集团股份有限公司,30.32,40mg,7,4.33142857142857,2015,Shanghai
452,泮托拉唑钠肠溶片,山东罗欣药业集团股份有限公司,42.75,40mg,10,4.275,2015,Shanghai
453,泮托拉唑钠肠溶片,山东罗欣药业集团股份有限公司,59.12,40mg,14,4.22285714285714,2015,Shanghai
454,泮托拉唑钠肠溶片,沈阳圣元药业有限公司,40.81,40mg,14,2.915,2015,Shanghai
455,泮托拉唑钠肠溶片,沈阳圣元药业有限公司,20.93,40mg,7,2.99,2015,Shanghai
456,泮托拉唑钠肠溶片,沈阳圣元药业有限公司,29.51,40mg,10,2.951,2015,Shanghai
457,泮托拉唑钠肠溶片,世贸天阶制药（江苏）有限责任公司,12.2,40mg,7,1.74285714285714,2015,Shanghai
458,泮托拉唑钠肠溶片,世贸天阶制药（江苏）有限责任公司,21,40mg,12,1.75,2015,Shanghai
