"","Name","Firm","Price","Volume","Count","unit_price","Year"
"1370","阿德福韦酯片","齐鲁制药有限公司",78.18,"10mg",14,5.58428571428571,2017
"1371","替吉奥胶囊","齐鲁制药有限公司",763.15,"24.5mg",28,27.2553571428571,2017
"1372","玻璃酸钠滴眼液","齐鲁制药有限公司",16.91,"5mg",1,16.91,2017
"1373","盐酸罗哌卡因注射液","齐鲁制药有限公司",21.45,"10ml",1,21.45,2017
"1374","替吉奥胶囊","齐鲁制药有限公司",1127.9,"24.5mg",42,26.8547619047619,2017
"1375","注射用培美曲塞二钠","齐鲁制药有限公司",1007.11,"100mg",1,1007.11,2017
"1376","替吉奥胶囊","齐鲁制药有限公司",904.63,"6mg",42,21.5388095238095,2017
"1377","盐酸氨溴索注射液","青岛金峰制药有限公司",3.83,"30mg",1,3.83,2017
"1378","盐酸氨溴索注射液","青岛金峰制药有限公司",1.9,"15mg",1,1.9,2017
"1379","注射用泮托拉唑钠","瑞阳制药有限公司",11.09,"40mg",1,11.09,2017
"1380","盐酸曲美他嗪片","瑞阳制药有限公司",13.5,"20mg",15,0.9,2017
"1381","注射用头孢他啶","瑞阳制药有限公司",6.75,"1.5g",1,6.75,2017
"1382","盐酸曲美他嗪片","瑞阳制药有限公司",53.81,"20mg",60,0.896833333333333,2017
"1383","盐酸曲美他嗪片","瑞阳制药有限公司",26.33,"20mg",30,0.877666666666667,2017
"1384","厄贝沙坦片","诺菲(杭州)制药有限公司",30.24,"150mg",7,4.32,2017
"1385","辛伐他汀片","山德士（中国）制药有限公司",3.44,"20mg",10,0.344,2017
"1386","注射用更昔洛韦","山东北大高科华泰制药有限公司",29.87,"500mg",1,29.87,2017
"1387","苯磺酸氨氯地平片","山东方明药业集团股份有限公司",10.63,"5mg",28,0.379642857142857,2017
"1388","奥美拉唑肠溶胶囊","山东方明药业集团股份有限公司",1.29,"20mg",10,0.129,2017
"1389","奥美拉唑肠溶胶囊","山东方明药业集团股份有限公司",2.52,"20mg",20,0.126,2017
"1390","苯磺酸氨氯地平片","山东方明药业集团股份有限公司",7.68,"5mg",20,0.384,2017
"1391","苯磺酸氨氯地平片","山东方明药业集团股份有限公司",2.79,"5mg",7,0.398571428571429,2017
"1392","奥美拉唑肠溶胶囊","山东方明药业集团股份有限公司",3.73,"20mg",30,0.124333333333333,2017
"1393","苯磺酸氨氯地平片","山东方明药业集团股份有限公司",5.45,"5mg",14,0.389285714285714,2017
"1394","盐酸氨溴索注射液","山东方明药业集团股份有限公司",2.26,"15mg",1,2.26,2017
"1395","氟康唑胶囊","山东方明药业集团股份有限公司",2.63,"50mg",6,0.438333333333333,2017
"1396","氟康唑胶囊","山东方明药业集团股份有限公司",5.12,"50mg",12,0.426666666666667,2017
"1397","苯磺酸氨氯地平片","山东凤凰制药股份有限公司",9.32,"10mg",7,1.33142857142857,2017
"1398","苯磺酸氨氯地平片","山东凤凰制药股份有限公司",13.14,"10mg",10,1.314,2017
"1399","辛伐他汀片","山东凤凰制药股份有限公司",9.97,"10mg",20,0.4985,2017
"1400","辛伐他汀片","山东凤凰制药股份有限公司",7.07,"10mg",14,0.505,2017
"1401","苯磺酸氨氯地平片","山东凤凰制药股份有限公司",22.88,"10mg",14,1.63428571428571,2017
"1402","氟康唑氯化钠注射液","山东华鲁制药有限公司",7.65,"200mg",1,7.65,2017
"1403","草酸艾司西酞普兰片","山东京卫制药有限公司",78.13,"5mg",21,3.72047619047619,2017
"1404","草酸艾司西酞普兰片","山东京卫制药有限公司",45.18,"10mg",7,6.45428571428571,2017
"1405","草酸艾司西酞普兰片","山东京卫制药有限公司",88.1,"10mg",14,6.29285714285714,2017
"1406","草酸艾司西酞普兰片","山东京卫制药有限公司",52.86,"5mg",14,3.77571428571429,2017
"1407","单硝酸异山梨酯缓释片","山东力诺制药有限公司",25.88,"40mg",20,1.294,2017
"1408","注射用头孢他啶","山东鲁抗医药股份有限公司",2.71,"1.0g",1,2.71,2017
"1409","恩替卡韦分散片","山东鲁抗医药股份有限公司",67.09,"0.5mg",7,9.58428571428571,2017
"1410","注射用头孢他啶","山东鲁抗医药股份有限公司",1.88,"0.5g",1,1.88,2017
"1411","注射用头孢唑林钠","山东鲁抗医药股份有限公司",0.7,"500mg",1,0.7,2017
"1412","泮托拉唑钠肠溶片","山东罗欣药业集团股份有限公司",34.94,"40mg",14,2.49571428571429,2017
"1413","奥美拉唑肠溶胶囊","山东罗欣药业集团股份有限公司",2.33,"20mg",21,0.110952380952381,2017
"1414","泮托拉唑钠肠溶片","山东罗欣药业集团股份有限公司",25.27,"40mg",10,2.527,2017
"1415","注射用盐酸吉西他滨","山东罗欣药业集团股份有限公司",702.08,"1000mg",1,702.08,2017
"1416","注射用奥沙利铂","山东罗欣药业集团股份有限公司",203.84,"100mg",1,203.84,2017
"1417","注射用泮托拉唑钠","山东罗欣药业集团股份有限公司",10.35,"40mg",1,10.35,2017
"1418","注射用头孢他啶","山东罗欣药业集团股份有限公司",4.7,"1.0g",1,4.7,2017
"1419","注射用头孢曲松钠","山东罗欣药业集团股份有限公司",2.14,"2.0g",1,2.14,2017
"1420","盐酸氨溴索注射液","山东罗欣药业集团股份有限公司",4.48,"15mg",1,4.48,2017
"1421","注射用兰索拉唑","山东罗欣药业集团股份有限公司",69.45,"30mg",1,69.45,2017
"1422","注射用头孢曲松钠","山东罗欣药业集团股份有限公司",4.1,"2.5g",1,4.1,2017
"1423","注射用阿奇霉素","山东罗欣药业集团股份有限公司",2.6,"250mg",1,2.6,2017
"1424","注射用阿奇霉素","山东罗欣药业集团股份有限公司",4.14,"500mg",1,4.14,2017
"1425","注射用头孢曲松钠","山东罗欣药业集团股份有限公司",1.27,"0.5g",1,1.27,2017
"1426","注射用头孢他啶","山东罗欣药业集团股份有限公司",6.27,"1.5g",1,6.27,2017
"1427","注射用头孢他啶","山东罗欣药业集团股份有限公司",8.62,"2.0g",1,8.62,2017
"1428","辛伐他汀片","山东罗欣药业集团股份有限公司",3.89,"5mg",20,0.1945,2017
"1429","注射用头孢曲松钠","山东罗欣药业集团股份有限公司",1.15,"0.25g",1,1.15,2017
"1430","注射用头孢呋辛钠","山东罗欣药业集团股份有限公司",1.38,"0.25g",1,1.38,2017
"1431","注射用头孢他啶","山东罗欣药业集团股份有限公司",2.21,"0.5g",1,2.21,2017
"1432","注射用头孢他啶","山东罗欣药业集团股份有限公司",14.52,"3.0g",1,14.52,2017
"1433","注射用更昔洛韦","山东罗欣药业集团股份有限公司",3.61,"50mg",1,3.61,2017
"1434","辛伐他汀片","山东罗欣药业集团股份有限公司",3.59,"10mg",10,0.359,2017
"1435","辛伐他汀片","山东罗欣药业集团股份有限公司",7.89,"20mg",10,0.789,2017
"1436","注射用更昔洛韦","山东罗欣药业集团股份有限公司",17.19,"250mg",1,17.19,2017
"1437","奥美拉唑肠溶胶囊","山东罗欣药业集团股份有限公司",8.07,"20mg",28,0.288214285714286,2017
"1438","奥美拉唑肠溶胶囊","山东罗欣药业集团股份有限公司",2.81,"10mg",14,0.200714285714286,2017
"1439","奥美拉唑肠溶胶囊","山东罗欣药业集团股份有限公司",1.58,"20mg",14,0.112857142857143,2017
"1440","泮托拉唑钠肠溶片","山东罗欣药业集团股份有限公司",17.92,"40mg",7,2.56,2017
"1441","注射用奥沙利铂","山东罗欣药业集团股份有限公司",70.9,"50mg",1,70.9,2017
"1442","盐酸法舒地尔注射液","山东罗欣药业集团股份有限公司",50.56,"30mg",1,50.56,2017
"1443","盐酸氨溴索注射液","山东罗欣药业集团股份有限公司",7.8,"30mg",1,7.8,2017
"1444","注射用泮托拉唑钠","山东绿叶制药有限公司",34.87,"80mg",1,34.87,2017
"1445","蒙脱石散","山东绿叶制药有限公司",6.6,"3g",10,0.66,2017
"1446","注射用泮托拉唑钠","山东绿叶制药有限公司",21.47,"60mg",1,21.47,2017
"1447","注射用泮托拉唑钠","山东绿叶制药有限公司",17.8,"40mg",1,17.8,2017
"1448","氟康唑氯化钠注射液","山东齐都药业有限公司",8.42,"200mg",1,8.42,2017
"1449","单硝酸异山梨酯缓释片","山东齐都药业有限公司",20.55,"60mg",14,1.46785714285714,2017
"1450","单硝酸异山梨酯缓释片","山东齐都药业有限公司",10.05,"60mg",7,1.43571428571429,2017
"1451","替吉奥胶囊","山东新时代药业有限公司",1598.84,"20mg",42,38.067619047619,2017
"1452","坎地沙坦酯片","山西皇城相府药业有限公司",31.9,"8mg",16,1.99375,2017
"1453","注射用更昔洛韦","山西普德药业股份有限公司",5.14,"250mg",1,5.14,2017
"1454","盐酸法舒地尔注射液","山西普德药业有限公司",36.68,"30mg",1,36.68,2017
"1455","盐酸曲美他嗪片","山西仟源医药集团股份有限公司",9.81,"20mg",30,0.327,2017
"1456","盐酸曲美他嗪片","山西仟源医药集团股份有限公司",5.03,"20mg",15,0.335333333333333,2017
"1457","盐酸舍曲林片","山西仟源医药集团股份有限公司",14.17,"50mg",7,2.02428571428571,2017
"1458","盐酸氟西汀胶囊","山西仟源医药集团股份有限公司",61.94,"20mg",28,2.21214285714286,2017
"1459","盐酸舍曲林片","山西仟源医药集团股份有限公司",27.63,"50mg",14,1.97357142857143,2017
"1460","盐酸氟西汀胶囊","山西仟源医药集团股份有限公司",16.29,"20mg",7,2.32714285714286,2017
"1461","盐酸氟西汀胶囊","山西仟源医药集团股份有限公司",31.77,"20mg",14,2.26928571428571,2017
"1462","注射用泮托拉唑钠","山西威奇达光明制药有限公司",22.27,"80mg",1,22.27,2017
"1463","注射用泮托拉唑钠","山西威奇达光明制药有限公司",18.24,"40mg",1,18.24,2017
"1464","注射用泮托拉唑钠","山西威奇达光明制药有限公司",18.27,"60mg",1,18.27,2017
"1465","注射用培美曲塞二钠","山西振东泰盛制药有限公司",2955.32,"500mg",1,2955.32,2017
"1466","紫杉醇注射液","山西振东泰盛制药有限公司",100.75,"30mg",1,100.75,2017
"1467","比卡鲁胺胶囊","山西振东制药股份有限公司",923.16,"50mg",30,30.772,2017
"1468","盐酸氨基葡萄糖胶囊","山西中远威药业有限公司",32.64,"0.24g",24,1.36,2017
"1469","盐酸多奈哌齐片","陕西方舟制药有限公司",110.18,"5mg",28,3.935,2017
"1470","盐酸多奈哌齐片","陕西方舟制药有限公司",28.97,"5mg",7,4.13857142857143,2017
"1471","注射用头孢唑林钠","汕头金石粉针剂有限公司",1.66,"1.0g",1,1.66,2017
"1472","注射用头孢他啶","汕头金石粉针剂有限公司",7.67,"2.0g",1,7.67,2017
"1473","注射用头孢他啶","汕头金石粉针剂有限公司",2.76,"0.5g",1,2.76,2017
"1474","注射用头孢他啶","汕头金石粉针剂有限公司",5.16,"0.75g",1,5.16,2017
"1475","注射用头孢他啶","汕头金石粉针剂有限公司",7.67,"2.0g",1,7.67,2017
"1476","注射用头孢他啶","汕头金石粉针剂有限公司",2.76,"0.5g",1,2.76,2017
"1477","注射用头孢唑林钠","汕头金石粉针剂有限公司",0.88,"0.5g",1,0.88,2017
"1478","那格列奈片","上海朝晖药业有限公司",24.55,"30mg",60,0.409166666666667,2017
"1479","羟苯磺酸钙胶囊","上海朝晖药业有限公司",31.27,"0.5g",20,1.5635,2017
"1480","紫杉醇注射液","上海创诺制药有限公司",47.09,"30mg",1,47.09,2017
"1481","苯磺酸氨氯地平片","上海迪  诺生物医药有限公司",5.53,"2.5mg",14,0.395,2017
"1482","比卡鲁胺片","上海复旦复华药业有限公司",707.33,"50mg",28,25.2617857142857,2017
"1483","比卡鲁胺片","上海复旦复华药业有限公司",362.73,"50mg",14,25.9092857142857,2017
"1484","头孢克洛胶囊","上海衡山药业有限公司",3.99,"250mg",6,0.665,2017
"1485","氟康唑氯化钠注射液","上海华源药业(宁夏)沙  制药有限公司",3.05,"200mg",1,3.05,2017
"1486","注射用更昔洛韦","上海华源药业（宁夏）沙  制药有限公司",2.98,"250mg",1,2.98,2017
"1487","注射用培美曲塞二钠","上海凯茂生物医药有限公司",834.39,"100mg",1,834.39,2017
"1488","注射用培美曲塞二钠","上海凯茂生物医药有限公司",3595.1,"500mg",1,3595.1,2017
"1489","头孢克洛胶囊","上海美优制药有限公司",10.97,"250mg",12,0.914166666666667,2017
"1490","头孢克洛胶囊","上海美优制药有限公司",3.29,"250mg",6,0.548333333333333,2017
"1491","注射用胸腺法新","上海上药第一生化药业有限公司",114.13,"1.6mg",1,114.13,2017
"1492","注射用兰索拉唑","上海上药新亚药业有限公司",30.02,"30mg",1,30.02,2017
"1493","注射用头孢呋辛钠","上海上药新亚药业有限公司",3.54,"0.75g",1,3.54,2017
"1494","注射用头孢他啶","上海上药新亚药业有限公司",7.81,"1.0g",1,7.81,2017
"1495","注射用头孢呋辛钠","上海上药新亚药业有限公司",16.34,"2.0g",1,16.34,2017
"1496","注射用兰索拉唑","上海上药新亚药业有限公司",30.02,"30mg",1,30.02,2017
"1497","盐酸氟西汀胶囊","上海上药中西制药有限公司",35.62,"20mg",14,2.54428571428571,2017
"1498","阿立哌唑片","上海上药中西制药有限公司",23.12,"10mg",7,3.30285714285714,2017
"1499","盐酸氟西汀胶囊","上海上药中西制药有限公司",18.27,"20mg",7,2.61,2017
"1500","阿立哌唑片","上海上药中西制药有限公司",29.81,"5mg",14,2.12928571428571,2017
"1501","非那雄胺片","上海双基药业有限公司",32.71,"5mg",20,1.6355,2017
"1502","辛伐他汀片","上海天赐福生物工程有限公司",24.78,"40mg",12,2.065,2017
"1503","克拉霉素片","上海现代制药股份有限公司",3.47,"250mg",6,0.578333333333333,2017
"1504","克拉霉素片","上海现代制药股份有限公司",2.04,"125mg",6,0.34,2017
"1505","非那雄胺片","上海现代制药股份有限公司",23,"5mg",20,1.15,2017
"1506","盐酸贝那普利片","上海新亚药业闵行有限公司",23.77,"10mg",14,1.69785714285714,2017
"1507","奥美沙坦酯片","上海信谊百路达药业有限公司",69.52,"20mg",14,4.96571428571429,2017
"1508","氟康唑氯化钠注射液","上海信谊金朱药业有限公司",5.41,"200mg",1,5.41,2017
"1509","氟康唑氯化钠注射液","上海信谊金朱药业有限公司",5.69,"100mg",1,5.69,2017
"1510","单硝酸异山梨酯缓释片","上海信谊万象药业股份有限公司",27.92,"40mg",20,1.396,2017
"1511","辛伐他汀片","上海信谊万象药业股份有限公司",16.34,"20mg",14,1.16714285714286,2017
"1512","辛伐他汀片","上海信谊万象药业股份有限公司",8.85,"10mg",10,0.885,2017
"1513","阿法骨化醇软胶囊","上海信谊延安药业有限公司",37.17,"",20,1.8585,2017
"1514","碘海醇注射液","上海旭东海普药业有限公司",205.21,"100ml",1,205.21,2017
"1515","克拉霉素片","上海雅培制药有限公司",56.94,"250mg",8,7.1175,2017
"1516","盐酸特拉唑嗪片","上海雅培制药有限公司",35.5,"2mg",14,2.53571428571429,2017
"1517","阿德福韦酯片","上海益生源药业有限公司",54.36,"10mg",7,7.76571428571429,2017
"1518","阿德福韦酯片","上海益生源药业有限公司",106,"10mg",14,7.57142857142857,2017
"1519","盐酸特拉唑嗪片","上海长城药业有限公司",8.26,"2mg",14,0.59,2017
"1520","氟康唑胶囊","上海中西三维药业有限公司",1.3,"150mg",1,1.3,2017
"1521","培哚普利叔丁胺片","上药东英(江苏)药业有限公司",17.27,"2mg",12,1.43916666666667,2017
"1522","紫杉醇注射液","深圳海王药业有限公司",128.75,"30mg",1,128.75,2017
"1523","阿奇霉素片","深圳海王药业有限公司",8.64,"250mg",12,0.72,2017
"1524","阿奇霉素片","深圳海王药业有限公司",2.93,"125mg",12,0.244166666666667,2017
"1525","注射用头孢呋辛钠","深圳立健药业有限公司",14.68,"1.5g",1,14.68,2017
"1526","厄贝沙坦片","深圳市海滨制药有限公司",12.56,"75mg",14,0.897142857142857,2017
"1527","紫杉醇注射液","深圳万乐药业有限公司",207.73,"60mg",1,207.73,2017
"1528","紫杉醇注射液","深圳万乐药业有限公司",174.95,"30mg",1,174.95,2017
"1529","注射用头孢呋辛钠","深圳信立泰药业股份有限公司",2.18,"0.5g",1,2.18,2017
"1530","注射用头孢呋辛钠","深圳信立泰药业股份有限公司",5.59,"1.5g",1,5.59,2017
"1531","注射用头孢呋辛钠","深圳信立泰药业股份有限公司",4.22,"0.75g",1,4.22,2017
"1532","硫酸氢氯吡格雷片","深圳信立泰药业股份有限公司",36.44,"25mg",10,3.644,2017
"1533","苯磺酸氨氯地平片","沈阳管城制药有限责任公司",44.05,"5mg",42,1.04880952380952,2017
"1534","注射用泮托拉唑钠","沈阳光大制药有限公司",17.06,"40mg",1,17.06,2017
"1535","注射用泮托拉唑钠","沈阳光大制药有限公司",22.84,"80mg",1,22.84,2017
"1536","泮托拉唑钠肠溶片","沈阳圣元药业有限公司",13.76,"40mg",7,1.96571428571429,2017
"1537","泮托拉唑钠肠溶片","沈阳圣元药业有限公司",19.4,"40mg",10,1.94,2017
"1538","泮托拉唑钠肠溶片","沈阳圣元药业有限公司",26.83,"40mg",14,1.91642857142857,2017
"1539","注射用泮托拉唑钠","沈阳药大雷允上药业有限责任公司",22.23,"80mg",1,22.23,2017
"1540","注射用泮托拉唑钠","沈阳药大雷允上药业有限责任公司",19.39,"60mg",1,19.39,2017
"1541","培哚普利叔丁胺片","施维雅(天津)制药有限公司",99.49,"4mg",30,3.31633333333333,2017
"1542","格列齐特缓释片","施维雅(天津)制药有限公司",46.71,"30mg",30,1.557,2017
"1543","阿奇霉素片","石家庄以岭药业股份有限公司",7.61,"250mg",12,0.634166666666667,2017
"1544","阿奇霉素片","石家庄以岭药业股份有限公司",3.9,"250mg",6,0.65,2017
"1545","注射用阿奇霉素","石药集团欧意药业有限公司",4.63,"250mg",1,4.63,2017
"1546","甲钴胺片","石药集团欧意药业有限公司",14.85,"0.5mg",20,0.7425,2017
"1547","注射用头孢呋辛钠","石药集团中诺药业(石家庄)有限公司",8.3,"1.5g",1,8.3,2017
"1548","注射用头孢他啶","石药集团中诺药业(石家庄)有限公司",8.61,"1.0g",1,8.61,2017
"1549","注射用头孢曲松钠","石药集团中诺药业（石家庄）有限公司",0.84,"0.5g",1,0.84,2017
"1550","注射用头孢他啶","石药集团中诺药业（石家庄）有限公司",2.17,"0.5g",1,2.17,2017
"1551","注射用头孢唑林钠","石药集团中诺药业（石家庄）有限公司",1.21,"1.0g",1,1.21,2017
"1552","泮托拉唑钠肠溶片","世贸天阶制药（江苏）有限责任公司",16.18,"40mg",12,1.34833333333333,2017
"1553","泮托拉唑钠肠溶片","世贸天阶制药（江苏）有限责任公司",9.63,"40mg",7,1.37571428571429,2017
"1554","注射用兰索拉唑","双鹤药业（海南）有限责任公司",34.85,"30mg",1,34.85,2017
"1555","盐酸特比萘芬片","四川奥邦药业有限公司",31.98,"250mg",6,5.33,2017
"1556","盐酸特比萘芬片","四川奥邦药业有限公司",42.19,"250mg",8,5.27375,2017
"1557","恩替卡韦胶囊","四川海思科制药有限公司",58.81,"0.5mg",7,8.40142857142857,2017
"1558","氢溴酸西酞普兰片","四川科伦药业股份有限公司",21.22,"20mg",7,3.03142857142857,2017
"1559","福多司坦片","四川科伦药业股份有限公司",23.4,"0.2g",8,2.925,2017
"1560","草酸艾司西酞普兰片","四川科伦药业股份有限公司",27.64,"10mg",4,6.91,2017
"1561","氟康唑氯化钠注射液","四川科伦药业股份有限公司",2.56,"200mg",1,2.56,2017
"1562","氢溴酸西酞普兰片","四川科伦药业股份有限公司",41.38,"20mg",14,2.95571428571429,2017
"1563","草酸艾司西酞普兰片","四川科伦药业股份有限公司",47.39,"10mg",7,6.77,2017
"1564","福多司坦片","四川科伦药业股份有限公司",51.12,"0.2g",18,2.84,2017
"1565","氢溴酸西酞普兰片","四川科伦药业股份有限公司",80.69,"20mg",28,2.88178571428571,2017
"1566","阿卡波糖胶囊","四川绿叶制药股份有限公司",62.22,"50mg",45,1.38266666666667,2017
"1567","阿德福韦酯片","四川美大康华康药业有限公司",129.32,"10mg",20,6.466,2017
"1568","阿德福韦酯片","四川美大康华康药业有限公司",91.71,"10mg",14,6.55071428571429,2017
"1569","氟康唑氯化钠注射液","四川美大康华康药业有限公司",2.58,"200mg",1,2.58,2017
"1570","盐酸法舒地尔注射液","四川升和药业股份有限公司",15.4,"30mg",1,15.4,2017
"1571","紫杉醇注射液","四川升和药业股份有限公司",67.44,"30mg",1,67.44,2017
"1572","苯磺酸氨氯地平片","四川省百草生物药业有限公司",9.99,"5mg",14,0.713571428571429,2017
"1573","盐酸氨基葡萄糖片","四川新斯顿制药股份有限公司",40.96,"0.24g",42,0.975238095238095,2017
"1574","盐酸氨基葡萄糖片","四川新斯顿制药股份有限公司",55.93,"240mg",60,0.932166666666667,2017
"1575","盐酸氨基葡萄糖片","四川新斯顿制药股份有限公司",27.72,"0.24g",28,0.99,2017
"1576","辛伐他汀片","苏州第壹制药有限公司",12.55,"20mg",20,0.6275,2017
"1577","富马酸喹硫平片","苏州第壹制药有限公司",43.81,"100mg",30,1.46033333333333,2017
"1578","恩替卡韦分散片","苏州东瑞制药有限公司",127.9,"0.5mg",7,18.2714285714286,2017
"1579","头孢丙烯片","苏州东瑞制药有限公司",12.27,"250mg",6,2.045,2017
"1580","恩替卡韦分散片","苏州东瑞制药有限公司",249.4,"0.5mg",14,17.8142857142857,2017
"1581","苯磺酸氨氯地平片","苏州东瑞制药有限公司",19.96,"5mg",28,0.712857142857143,2017
"1582","苯磺酸氨氯地平片","苏州东瑞制药有限公司",38.92,"5mg",56,0.695,2017
"1583","注射用头孢他啶","苏州东瑞制药有限公司",4.53,"1.0g",1,4.53,2017
"1584","注射用头孢他啶","苏州东瑞制药有限公司",3.15,"0.5g",1,3.15,2017
"1585","阿奇霉素片","苏州东瑞制药有限公司",3.35,"250mg",6,0.558333333333333,2017
"1586","盐酸特拉唑嗪片","苏州东瑞制药有限公司",5.69,"2mg",28,0.203214285714286,2017
"1587","苯磺酸氨氯地平片","苏州东瑞制药有限公司",17.64,"10mg",7,2.52,2017
"1588","苯磺酸氨氯地平片","苏州东瑞制药有限公司",5.5,"5mg",7,0.785714285714286,2017
"1589","苯磺酸氨氯地平片","苏州东瑞制药有限公司",6.96,"2.5mg",14,0.497142857142857,2017
"1590","苯磺酸氨氯地平片","苏州东瑞制药有限公司",10.72,"5mg",14,0.765714285714286,2017
"1591","注射用头孢呋辛钠","苏州二叶制药有限公司",3.97,"1.0g",1,3.97,2017
"1592","注射用头孢他啶","苏州二叶制药有限公司",1.99,"0.5g",1,1.99,2017
"1593","注射用头孢呋辛钠","苏州二叶制药有限公司",8.27,"1.5g",1,8.27,2017
"1594","注射用头孢呋辛钠","苏州二叶制药有限公司",3.76,"0.75g",1,3.76,2017
"1595","注射用头孢呋辛钠","苏州二叶制药有限公司",12.31,"2.25g",1,12.31,2017
"1596","注射用头孢唑林钠","苏州二叶制药有限公司",1.33,"1g",1,1.33,2017
"1597","辛伐他汀片","苏州俞氏药业有限公司",6.5,"20mg",14,0.464285714285714,2017
"1598","氟康唑胶囊","苏州俞氏药业有限公司",9.49,"50mg",12,0.790833333333333,2017
"1599","盐酸氟西汀胶囊","苏州中化药品工业有限公司",57.31,"20mg",28,2.04678571428571,2017
"1600","头孢呋辛酯片","苏州中化药品工业有限公司",18.31,"125mg",12,1.52583333333333,2017
"1601","盐酸氟西汀胶囊","苏州中化药品工业有限公司",29.39,"20mg",14,2.09928571428571,2017
"1602","铝碳酸镁咀嚼片","遂成药业股份有限公司",6.64,"0.5g",24,0.276666666666667,2017
"1603","辛伐他汀片","遂成药业股份有限公司",1.85,"10mg",10,0.185,2017
"1604","氟康唑片","遂成药业股份有限公司",7.79,"150mg",3,2.59666666666667,2017
"1605","氟康唑片","遂成药业股份有限公司",15.2,"150mg",6,2.53333333333333,2017
"1606","氟康唑片","遂成药业股份有限公司（原:天药新郑)",3.58,"50mg",3,1.19333333333333,2017
"1607","紫杉醇注射液","太极集团四川太极制药有限公司",152.72,"30mg",1,152.72,2017
"1608","缬沙坦胶囊","天大药业（珠海）有限公司",10.6,"80mg",7,1.51428571428571,2017
"1609","缬沙坦胶囊","天大药业（珠海）有限公司",22.49,"80mg",14,1.60642857142857,2017
"1610","辛伐他汀片","天方药业有限公司",2.5,"10mg",10,0.25,2017
"1611","非那雄胺片","天方药业有限公司",34.99,"5mg",20,1.7495,2017
"1612","非那雄胺片","天方药业有限公司",17.95,"5mg",10,1.795,2017
"1613","那格列奈片","天方药业有限公司",20.53,"60mg",24,0.855416666666667,2017
"1614","盐酸法舒地尔注射液","天津红日药业股份有限公司",45.1,"30mg",1,45.1,2017
"1615","盐酸舍曲林片","天津华津制药有限公司",39.43,"50mg",14,2.81642857142857,2017
"1616","氟康唑胶囊","天津华津制药有限公司",7.83,"50mg",12,0.6525,2017
"1617","氟康唑胶囊","天津华津制药有限公司",4.02,"50mg",6,0.67,2017
"1618","盐酸法舒地尔注射液","天津金耀集团湖北天药药业股份有限公司",60.22,"30mg",1,60.22,2017
"1619","盐酸氨溴索注射液","天津金耀药业有限公司",8.12,"30mg",1,8.12,2017
"1620","盐酸氨溴索注射液","天津金耀药业有限公司",3.54,"15mg",1,3.54,2017
"1621","头孢地尼分散片","天津市津兰药业有限公司",43.07,"100mg",9,4.78555555555556,2017
"1622","头孢地尼分散片","天津市津兰药业有限公司",56.82,"100mg",12,4.735,2017
"1623","头孢地尼分散片","天津市津兰药业有限公司",29.14,"100mg",6,4.85666666666667,2017
"1624","瑞格列奈片","天津市康瑞药业有限公司",25.68,"1mg",30,0.856,2017
"1625","瑞格列奈片","天津市康瑞药业有限公司",37.96,"1mg",45,0.843555555555556,2017
"1626","阿德福韦酯片","天津药物研究院药业有限责任公司",235.64,"10mg",28,8.41571428571429,2017
"1627","阿德福韦酯片","天津药物研究院药业有限责任公司",61.97,"10mg",7,8.85285714285714,2017
"1628","利培酮片","天津药物研究院药业有限责任公司",18,"1mg",20,0.9,2017
"1629","盐酸氨溴索注射液","天津药物研究院药业有限责任公司",3.14,"15mg",1,3.14,2017
"1630","盐酸氨溴索注射液","天津药物研究院药业有限责任公司",7.94,"30mg",1,7.94,2017
"1631","阿德福韦酯片","天津药物研究院药业有限责任公司",120.84,"10mg",14,8.63142857142857,2017
"1632","头孢地尼胶囊","天津医药集团津康制药有限公司",20.55,"100mg",4,5.1375,2017
"1633","头孢地尼胶囊","天津医药集团津康制药有限公司",30.37,"100mg",6,5.06166666666667,2017
"1634","盐酸特拉唑嗪胶囊","天津中天制药有限公司",9.15,"2mg",12,0.7625,2017
"1635","碘海醇注射液","通用电气药业（上海）有限公司",148.2,"50ml",1,148.2,2017
"1636","碘海醇注射液","通用电气药业（上海）有限公司",246.41,"100ml",1,246.41,2017
"1637","盐酸舍曲林片","万特制药（海南）有限公司",24.4,"50mg",14,1.74285714285714,2017
"1638","甲钴胺片","卫材(中国)药业有限公司",30.16,"0.5mg",20,1.508,2017
"1639","注射用泮托拉唑钠","无锡凯夫制药有限公司",24.03,"40mg",1,24.03,2017
"1640","注射用更昔洛韦","无锡凯夫制药有限公司",17.33,"250mg",1,17.33,2017
"1641","氟康唑氯化钠注射液","武汉福星生物药业有限公司",2.21,"200mg",1,2.21,2017
"1642","注射用泮托拉唑钠","武汉普生制药有限公司",19.91,"80mg",1,19.91,2017
"1643","注射用更昔洛韦","武汉普生制药有限公司",10.26,"250mg",1,10.26,2017
"1644","注射用兰索拉唑","武汉普生制药有限公司",49.49,"30mg",1,49.49,2017
"1645","阿奇霉素胶囊","武汉五景药业有限公司",8.12,"250mg",12,0.676666666666667,2017
"1646","苯磺酸氨氯地平片","西安汉丰药业有限责任公司",6.98,"5mg",14,0.498571428571429,2017
"1647","克拉霉素片","西安利君制药有限责任公司",16.89,"250mg",12,1.4075,2017
"1648","注射用阿奇霉素","西安利君制药有限责任公司",15.23,"500mg",1,15.23,2017
