Name,Firm,Price,Volume,Count
紫杉醇注射液,海南卓泰制药有限公司,176.85,30mg,1
紫杉醇注射液,海南紫杉园制药有限公司,37.45,30mg,1
克拉霉素分散片,海润(秦皇岛)药业有限公司,8.44,125mg,8
注射用氟脲苷,海正辉瑞制药有限公司,32.59,250mg,1
注射用盐酸柔红霉素,海正辉瑞制药有限公司,28.95,20mg,1
辛伐他汀片,海正辉瑞制药有限公司,5.7,10mg,10
注射用盐酸博来霉素,海正辉瑞制药有限公司,134.2,,1
辛伐他汀片,海正辉瑞制药有限公司,8.25,20mg,10
多西他  注射液,海正辉瑞制药有限公司,199.0,20mg,1
厄贝沙坦片,海正辉瑞制药有限公司,13.37,150mg,12
注射用美罗培南,海正辉瑞制药有限公司,90.03,0.5g,1
泛昔洛韦片,海正辉瑞制药有限公司,22.24,125mg,10
注射用美罗培南,海正辉瑞制药有限公司,52.52,0.25g,1
泛昔洛韦片,海正辉瑞制药有限公司,13.6,125mg,6
普伐他汀钠片,海正辉瑞制药有限公司,19.87,10mg,10
氟伐他汀钠胶囊,海正辉瑞制药有限公司,37.26,20mg,20
厄贝沙坦片,海正辉瑞制药有限公司,6.32,150mg,6
普伐他汀钠片,海正辉瑞制药有限公司,33.74,20mg,10
注射用磷酸氟达拉滨,海正辉瑞制药有限公司,987.06,50mg,1
氟康唑滴眼液,邯郸康业制药有限公司,21.27,5ml,1
丹杞颗粒,邯郸制药股份有限公司,33.79,12g,6
注射用亚胺培南-西司他丁钠,韩国永进药业有限公司,97.6,1.0g,1
妥布霉素地塞米松滴眼液,杭州国光药业有限公司,15.95,5ml,1
妥布霉素滴眼液,杭州国光药业有限公司,3.25,5ml,1
双氯芬酸钠滴眼液,杭州国光药业有限公司,6.61,5ml,1
氨碘肽注射液,杭州国光药业有限公司,14.44,2ml,1
舒筋活血胶囊,杭州华东医药集团康润制药有限公司,23.7,0.45g,36
金果饮,杭州华东医药集团康润制药有限公司,7.6,165ml,1
依诺肝素钠注射液,杭州九源基因工程有限公司,34.55,0.4ml,1
重组人粒细胞刺激因子注射液,杭州九源基因工程有限公司,111.92,1.2ml,1
重组人粒细胞刺激因子注射液,杭州九源基因工程有限公司,93.85,0.8ml,1
重组人粒细胞刺激因子注射液,杭州九源基因工程有限公司,39.98,0.3ml,1
注射用重组人白介素-11（酵母）,杭州九源基因工程有限公司,228.9,3mg,1
注射用重组人白介素-11（酵母）,杭州九源基因工程有限公司,73.64,0.75mg,1
重组人粒细胞刺激因子注射液,杭州九源基因工程有限公司,65.22,0.6ml,1
重组人粒细胞刺激因子注射液,杭州九源基因工程有限公司,27.32,0.2ml,1
注射用重组人白介素-11（酵母）,杭州九源基因工程有限公司,131.26,1.5mg,1
依诺肝素钠注射液,杭州九源基因工程有限公司,45.87,0.6ml,1
那格列奈片,杭州康恩贝制药有限公司,35.62,30mg,72
甲钴胺片,杭州康恩贝制药有限公司,6.99,0.5mg,20
甲磺酸多沙唑嗪片,杭州康恩贝制药有限公司,39.51,2mg,21
甲磺酸多沙唑嗪片,杭州康恩贝制药有限公司,52.12,2mg,28
盐酸坦洛新缓释胶囊,杭州康恩贝制药有限公司,32.69,0.2mg,14
盐酸吡格列酮片,杭州康恩贝制药有限公司,18.99,15mg,14
盐酸坦洛新缓释胶囊,杭州康恩贝制药有限公司,16.76,0.2mg,7
甲钴胺片,杭州康恩贝制药有限公司,16.9,0.5mg,50
甲钴胺片,杭州康恩贝制药有限公司,10.33,0.5mg,30
盐酸洛美沙星胶囊,杭州老桐君制药有限公司,3.87,100mg,12
利巴韦林注射液,杭州民生药业有限公司,0.17,100mg,1
盐酸羟甲唑啉喷雾剂,杭州民生药业有限公司,12.98,10ml,1
羟乙基淀粉200/0.5氯化钠注射液,杭州民生药业有限公司,43.29,250ml,1
妥布霉素地塞米松滴眼液,杭州民生药业有限公司,8.36,5ml,1
乙酰半胱氨酸注射液,杭州民生药业有限公司,129.98,4g,1
吡拉西坦注射液,杭州民生药业有限公司,1.02,4g,1
盐酸托烷司琼注射液,杭州民生药业有限公司,45.14,5ml,1
门冬氨酸钾镁注射液,杭州民生药业有限公司,0.36,10ml,1
复方氯化钠注射液,杭州民生药业有限公司,5.24,500ml,1
酒石酸长春瑞滨注射液,杭州民生药业有限公司,100.29,10mg,1
氯沙坦钾片,杭州默沙东制药有限公司,192.45,100mg,28
氯沙坦钾氢氯噻嗪片,杭州默沙东制药有限公司,73.05,50mg,14
氯沙坦钾片,杭州默沙东制药有限公司,149.86,50mg,28
氯沙坦钾片,杭州默沙东制药有限公司,76.85,50mg,14
氯沙坦钾片,杭州默沙东制药有限公司,50.61,100mg,7
氯沙坦钾氢氯噻嗪片,杭州默沙东制药有限公司,37.46,50mg,7
珍珠明目滴眼液,杭州天目山药业股份有限公司,5.17,10ml,1
盐酸吡格列酮片,杭州中美华东制药有限公司,60.8,15mg,30
盐酸吡格列酮片,杭州中美华东制药有限公司,101.17,30mg,30
盐酸吡格列酮片,杭州中美华东制药有限公司,31.18,15mg,15
吗替麦考酚酯片,杭州中美华东制药有限公司,238.03,0.25g,40
伏格列波糖胶囊,杭州中美华东制药有限公司,30.96,0.2mg,30
注射用奥沙利铂,杭州中美华东制药有限公司,82.0,50mg,1
克拉霉素片,杭州中美华东制药有限公司,7.65,0.25g,6
盐酸吡格列酮片,杭州中美华东制药有限公司,14.96,15mg,7
盐酸吡格列酮片,杭州中美华东制药有限公司,25.88,30mg,7
吗替麦考酚酯分散片,杭州中美华东制药有限公司,285.96,0.25g,40
阿卡波糖片,杭州中美华东制药有限公司,43.39,50mg,30
环孢素软胶囊,杭州中美华东制药有限公司,243.49,25mg,50
注射用泮托拉唑钠,杭州中美华东制药有限公司,34.33,80mg,1
吡格列酮二甲双胍片,杭州中美华东制药有限公司,36.34,,1
吡格列酮二甲双胍片,杭州中美华东制药有限公司,46.3,,1
吡格列酮二甲双胍片,杭州中美华东制药有限公司,147.69,,1
盐酸吡格列酮片,杭州中美华东制药有限公司,51.88,30mg,15
非布司他片,杭州朱养心药业有限公司,169.76,40mg,12
泛硫乙胺胶囊,合肥合源药业有限公司,26.0,0.1g,24
泛硫乙胺胶囊,合肥合源药业有限公司,62.86,0.1g,60
非洛地平缓释片（Ⅱ）,合肥立方制药股份有限公司,11.43,5mg,7
非洛地平缓释片（Ⅱ）,合肥立方制药股份有限公司,22.29,5mg,14
甲磺酸多沙唑嗪缓释片,合肥立方制药股份有限公司,66.63,4mg,14
非洛地平缓释片（Ⅱ）,合肥立方制药股份有限公司,16.12,5mg,10
非洛地平缓释片（Ⅱ）,合肥立方制药股份有限公司,30.31,5mg,20
注射用复方维生素（3）,河北爱尔海泰制药有限公司,81.62,10mg,1
盐酸氨溴索注射液,河北爱尔海泰制药有限公司,5.17,15mg,1
盐酸氨溴索注射液,河北爱尔海泰制药有限公司,5.32,30mg,1
肿痛安胶囊,河北奥星集团药业有限公司,30.42,0.28g,36
人参健脾片,河北百善药业有限公司,56.07,0.51g,48
人参健脾片,河北百善药业有限公司,28.75,0.51g,24
金莲花胶囊,河北百善药业有限公司,22.61,0.35g,48
金莲花胶囊,河北百善药业有限公司,17.13,0.35g,36
人参健脾片,河北百善药业有限公司,82.87,0.51g,72
人参健脾片,河北百善药业有限公司,14.75,0.51g,12
人参健脾片,河北百善药业有限公司,109.34,0.51g,96
过氧化氢溶液,河北健宁药业有限公司,2.44,500ml,500
复方甲硝唑阴道栓,河北金牛原大药业科技有限公司,34.93,3g,14
维生素D2注射液,河北凯威制药有限责任公司,24.64,10mg,1
复方甲硝唑阴道栓,河北三石药业股份有限公司,23.7,0.45g,10
参麦注射液,河北神威药业有限公司,81.79,100ml,1
门冬氨酸钾镁注射液,河北神威药业有限公司,0.46,10ml,1
清开灵注射液,河北神威药业有限公司,0.38,2ml,10
乳酸左氧氟沙星氯化钠注射液,河北天成药业股份有限公司,1.19,200mg,1
乳酸左氧氟沙星氯化钠注射液,河北天成药业股份有限公司,2.63,300mg,1
乳酸左氧氟沙星氯化钠注射液,河北天成药业股份有限公司,2.62,300mg,1
氟康唑氯化钠注射液,河北天成药业股份有限公司,1.77,200mg,1
乳酸左氧氟沙星氯化钠注射液,河北天成药业股份有限公司,5.72,500mg,1
乳酸左氧氟沙星氯化钠注射液,河北天成药业股份有限公司,8.8,500mg,1
替硝唑氯化钠注射液,河北天成药业股份有限公司,2.87,400mg,1
乳酸左氧氟沙星氯化钠注射液,河北天成药业股份有限公司,5.72,500mg,1
乳酸左氧氟沙星氯化钠注射液,河北天成药业股份有限公司,3.08,200mg,1
氧氟沙星氯化钠注射液,河北天成药业股份有限公司,1.06,200mg,1
甲硝唑氯化钠注射液,河北天成药业股份有限公司,1.25,500mg,1
复方α-酮酸片,河北天成药业股份有限公司,91.82,630mg,48
单硝酸异山梨酯氯化钠注射液,河北天成药业股份有限公司,13.52,100ml,1
复方α-酮酸片,河北天成药业股份有限公司,179.05,630mg,96
乳酸左氧氟沙星氯化钠注射液,河北天成药业股份有限公司,5.14,300mg,1
注射用转化糖,河北天成药业股份有限公司,28.08,6.25g,1
甲硫氨酸维B1注射液,河北天成药业股份有限公司,14.08,5ml,1
通络开痹片,河北通络药业有限公司,66.89,0.31g,24
消渴康颗粒,河北万邦复临药业有限公司,25.88,9g,9
来氟米特片,河北万岁药业有限公司,32.91,10mg,14
肾石通颗粒,河北万岁药业有限公司,7.16,15g,10
复方氨酚那敏颗粒,河北万岁药业有限公司,7.44,,50
硫酸镁,河北武罗药业有限公司,48.84,50g,12
硫酸镁,河北武罗药业有限公司,24.42,50g,6
盐酸格拉司琼注射液,河北一品制药股份有限公司,10.91,3ml,1
注射用泮托拉唑钠,河北一品制药股份有限公司,6.66,40mg,1
异氟烷,河北一品制药股份有限公司,381.02,100ml,1
盐酸法舒地尔注射液,河北医科大学生物医学工程中心,67.6,30mg,1
依达拉奉注射液,河北医科大学生物医学工程中心,54.45,30mg,1
药用炭胶囊,河北长天药业有限公司,31.43,0.3g,100
注射用脂溶性维生素（Ⅱ）,河北智同生物制药股份有限公司,26.79,,1
注射用腺苷钴胺,河北智同生物制药股份有限公司,40.2,1.5mg,1
注射用盐酸溴己新,河北智同生物制药有限公司,13.79,4mg,1
注射用腺苷钴胺,河北智同生物制药有限公司,26.97,1.0mg,1
注射用甲磺酸帕珠沙星,河北智同生物制药有限公司,19.98,300mg,1
注射用泮托拉唑钠,河北智同生物制药有限公司,18.65,80mg,1
盐酸氟桂利嗪胶囊,河南福森药业有限公司,3.19,5mg,20
吡拉西坦注射液,河南福森药业有限公司,2.31,8g,1
注射用环磷腺苷,河南辅仁怀庆堂制药有限公司,9.18,20mg,1
注射用三磷酸腺苷辅酶胰岛素,河南辅仁怀庆堂制药有限公司,11.46,20mg,1
注射用泮托拉唑钠,河南辅仁怀庆堂制药有限公司,11.14,40mg,1
氟罗沙星注射液,河南辅仁怀庆堂制药有限公司,8.62,200mg,1
利巴韦林注射液,河南辅仁怀庆堂制药有限公司,0.11,100mg,1
氨甲环酸注射液,河南辅仁怀庆堂制药有限公司,1.52,0.1g,1
曲克芦丁注射液,河南辅仁怀庆堂制药有限公司,0.15,2ml,1
降脂通便胶囊,河南辅仁堂制药有限公司,31.29,0.5g,24
氟康唑片,河南康达制药有限公司,8.1,50mg,6
盐酸特比萘芬片,河南康达制药有限公司,24.27,125mg,6
盐酸特比萘芬片,河南康达制药有限公司,54.9,125mg,14
盐酸特比萘芬片,河南康达制药有限公司,32.02,125mg,8
糠酸莫米松乳膏,河南羚锐生物药业有限公司,21.63,15g,1
肾石通颗粒,河南龙都药业有限公司,7.19,15g,10
硝酸甘油注射液,河南润弘制药股份有限公司,0.78,1ml,1
长春西汀注射液,河南润弘制药股份有限公司,82.44,30mg,1
长春西汀注射液,河南润弘制药股份有限公司,60.61,20mg,1
长春西汀注射液,河南润弘制药股份有限公司,34.03,10mg,1
苓桂咳喘宁胶囊,河南省济源市济世药业有限公司,40.89,0.34g,60
金骨莲片,河南省新四方制药有限公司,32.61,0.24g,24
双黄连合剂,河南太龙药业股份有限公司,5.77,100ml,1
盐酸特拉唑嗪片,河南太龙药业股份有限公司,9.0,2mg,30
双黄连口服液,河南太龙药业股份有限公司,13.9,10ml,10
醒脑静注射液,河南天地药业股份有限公司,8.0,2ml,1
氧氟沙星滴耳液,河南同源制药有限公司,2.87,24mg,1
盐酸洛哌丁胺胶囊,河南中杰药业有限公司,1.97,2mg,6
补肾益脑胶囊,鹤壁市中药有限公司,39.51,0.27g,72
补肾益脑胶囊,鹤壁市中药有限公司,26.73,0.27g,48
注射用盐酸溴己新,黑龙江澳利达奈德制药有限公司,15.9,4mg,1
盐酸氟桂利嗪胶囊,黑龙江澳利达奈德制药有限公司,20.67,10mg,20
盐酸氟桂利嗪胶囊,黑龙江澳利达奈德制药有限公司,30.55,10mg,30
苯磺酸氨氯地平分散片,黑龙江澳利达奈德制药有限公司,30.3,5mg,21
接骨七厘散,黑龙江参鸽药业有限公司,37.48,1.5g,12
接骨七厘散,黑龙江参鸽药业有限公司,24.99,1.5g,8
注射用骨瓜提取物,黑龙江迪龙制药有限公司,42.05,25mg,1
多索茶碱注射液,黑龙江福和华星制药集团股份有限公司,9.83,10ml,1
胶体果胶铋胶囊,黑龙江江世药业有限公司,24.49,100mg,48
胶体果胶铋胶囊,黑龙江江世药业有限公司,12.56,100mg,24
胶体果胶铋胶囊,黑龙江江世药业有限公司,18.56,100mg,36
金荞麦片,黑龙江康麦斯药业有限公司,21.53,,1
盐酸洛美沙星葡萄糖注射液,黑龙江科伦制药有限公司,10.62,400mg,1
消栓颗粒,黑龙江省济仁药业有限公司,62.34,4g,18
通滞苏润江胶囊,黑龙江省济仁药业有限公司,58.32,0.3g,60
通滞苏润江胶囊,黑龙江省济仁药业有限公司,24.12,0.3g,24
美沙拉秦栓,黑龙江天宏药业股份有限公司,105.63,1g,14
苯扎贝特片,黑龙江天宏药业股份有限公司,18.65,0.2g,24
美沙拉秦栓,黑龙江天宏药业股份有限公司,52.82,1g,7
天芪降糖胶囊,黑龙江未名天人制药有限公司,36.92,0.32g,45
天芪降糖胶囊,黑龙江未名天人制药有限公司,48.71,0.32g,60
刺五加胶囊,黑龙江乌苏里江制药有限公司哈尔滨分公司,21.15,0.25g,40
刺五加胶囊,黑龙江乌苏里江制药有限公司哈尔滨分公司,31.25,0.25g,60
头孢地尼分散片,黑龙江肇东华富药业有限责任公司,32.26,100mg,8
头孢克洛分散片,黑龙江肇东华富药业有限责任公司,9.35,250mg,8
克拉霉素分散片,黑龙江肇东华富药业有限责任公司,12.25,250mg,8
头孢克洛分散片,黑龙江肇东华富药业有限责任公司,13.82,250mg,12
血塞通注射液,黑龙江珍宝岛药业股份有限公司,5.14,10ml,1
黄芪注射液,黑龙江珍宝岛药业股份有限公司,1.24,10ml,1
血塞通注射液,黑龙江珍宝岛药业股份有限公司,1.95,2ml,1
盐酸氨溴索葡萄糖注射液,黑龙江中桂制药有限公司,5.56,30mg,1
盐酸洛美沙星葡萄糖注射液,黑龙江中桂制药有限公司,7.5,200mg,1
铝碳酸镁咀嚼片,弘美制药（中国）有限公司,7.02,0.5g,20
养阴清肺口服液,呼伦贝尔松鹿制药有限公司,22.99,10ml,12
养阴清肺口服液,呼伦贝尔松鹿制药有限公司,30.66,10ml,16
复方莪术油栓,葫芦岛国帝药业有限责任公司,12.47,50mg,6
复方莪术油栓,葫芦岛国帝药业有限责任公司,16.63,50mg,8
前列安通胶囊,葫芦岛国帝药业有限责任公司,26.75,0.37g,72
前列安通胶囊,葫芦岛国帝药业有限责任公司,18.1,0.37g,48
鬼臼毒素酊,葫芦岛国帝药业有限责任公司,66.52,3ml,1
托拉塞米片,湖北百科亨迪药业有限公司,16.84,5mg,14
更昔洛韦分散片,湖北东信药业有限公司,57.8,250mg,12
鬼臼毒素酊,湖北东信药业有限公司,67.23,3ml,1
复方土槿皮酊,湖北东信药业有限公司,1.58,15ml,1
替硝唑栓,湖北东信药业有限公司,7.68,0.25g,7
吲哚美辛呋喃唑酮栓,湖北东信药业有限公司,8.74,,10
阿奇霉素分散片,湖北东信药业有限公司,3.41,250mg,6
克霉唑阴道泡腾片,湖北东信药业有限公司,13.12,150mg,10
克霉唑阴道泡腾片,湖北东信药业有限公司,9.18,150mg,7
阿奇霉素分散片,湖北东信药业有限公司,6.65,250mg,12
复方莪术油栓,湖北东信药业有限公司,9.19,50mg,6
补心气口服液,湖北福人金身药业有限公司,18.38,10ml,6
益心颗粒,湖北福人药业股份有限公司,28.23,10g,10
米索前列醇片,湖北葛店人福药业有限责任公司,55.71,0.2mg,30
米非司酮片,湖北葛店人福药业有限责任公司,21.77,25mg,6
乳酸左氧氟沙星氯化钠注射液,湖北广济药业股份有限公司,2.13,200mg,1
辛伐他汀片,湖北广济药业股份有限公司,4.26,20mg,16
甲磺酸帕珠沙星氯化钠注射液,湖北广济药业股份有限公司,21.59,300mg,1
泮托拉唑钠肠溶片,湖北广济药业股份有限公司,14.74,40mg,7
泮托拉唑钠肠溶片,湖北广济药业股份有限公司,16.76,40mg,8
辛伐他汀片,湖北广济药业股份有限公司,1.92,20mg,7
泮托拉唑钠肠溶片,湖北广济药业股份有限公司,32.97,40mg,16
泮托拉唑钠肠溶片,湖北广济药业股份有限公司,28.74,40mg,14
