Name,Firm,Price,Volume,Count
氧氟沙星眼膏,参天制药株式会社（参天制药（中国）有限公司分装）,24.69,3.5g,1
氧氟沙星眼膏,上海通用药业股份有限公司,3.39,2g,1
氧氟沙星眼膏,沈阳兴齐眼药股份有限公司,15.25,3.5g,1
氧氟沙星眼膏,沈阳兴齐眼药股份有限公司,20.47,5g,1
氧化锌软膏,北海阳光药业有限公司,3.36,20g,1
氧化锌软膏,陕西功达制药有限公司,4.46,20g,1
氧化锌软膏,上海运佳黄浦制药有限公司,4.46,3g,1
药用炭胶囊,河北长天药业有限公司,34.05,0.3g,100
药用炭片,河北长天药业有限公司,28.18,0.3g,100
一清片,江西药都仁和制药有限公司,30.86,0.55g,36
一清片,江西药都仁和制药有限公司,20.86,0.55g,24
一清片,辽宁康博士制药有限公司,40.7,0.5g,48
一清片,陕西东泰制药有限公司,26.64,0.4g,36
一清片,陕西东泰制药有限公司,35.15,0.4g,48
一清片,陕西方舟制药有限公司,40.69,0.45g,48
一清片,陕西方舟制药有限公司,30.86,0.45g,36
盐酸伊托必利分散片,迪沙药业集团有限公司,38.52,50mg,36
盐酸伊托必利分散片,迪沙药业集团有限公司,26.11,50mg,24
盐酸伊托必利胶囊,哈药集团制药总厂,9.39,50mg,10
盐酸伊托必利胶囊,江苏涟水制药有限公司,8.55,50mg,12
盐酸伊托必利胶囊,江苏涟水制药有限公司,16.67,50mg,24
盐酸伊托必利胶囊,珠海润都制药股份有限公司,9.39,50mg,10
盐酸伊托必利胶囊,珠海润都制药股份有限公司,18.27,50mg,20
盐酸伊托必利片,"Abbott Japan Co., Ltd.（Abbott Japan Co., Ltd. Katsuyama Plant）",34.87,50mg,20
盐酸伊托必利片,成都恒瑞制药有限公司,9.86,50mg,12
盐酸伊托必利片,成都恒瑞制药有限公司,19.25,50mg,24
盐酸伊托必利片,丽珠集团丽珠制药厂,7.86,50mg,10
盐酸伊托必利片,丽珠集团丽珠制药厂,15.33,50mg,20
盐酸伊托必利片,云南永安制药有限公司,21.74,50mg,24
富马酸依美斯汀滴眼液,Alcon Laboratories (UK) Ltd.(s.a.ALCON-COUVREUR n.v),32.72,5ml,1
依帕司他胶囊,扬子江药业集团南京海陵药业有限公司,37.91,50mg,10
依帕司他片,山东达因海洋生物制药股份有限公司,45.22,50mg,12
依帕司他片,扬子江药业集团南京海陵药业有限公司,36.8,50mg,10
依帕司他片,扬子江药业集团南京海陵药业有限公司,64.83,50mg,18
依普黄酮片,湖北四环制药有限公司,43.86,0.2g,30
依普黄酮片,湖北四环制药有限公司,22.49,0.2g,15
依普黄酮片,上海信谊天平药业有限公司,18.87,0.2g,10
依普黄酮片,上海信谊天平药业有限公司,54.4,0.2g,30
乳酸依沙吖啶溶液,河北武罗药业有限公司,1.39,100ml,1
乳酸依沙吖啶溶液,河北武罗药业有限公司,4,500ml,1
依托咪酯乳状注射液,江苏恩华药业股份有限公司,39.76,10ml,1
依托咪酯乳状注射液,B.Braun Melsungen AG（B.Braun Melsungen AG）,42.42,10ml,1
胰激肽原酶肠溶片,成都通德药业有限公司,26.97,,60
胰激肽原酶肠溶片,成都通德药业有限公司,14.4,,20
胰激肽原酶肠溶片,成都通德药业有限公司,17.16,,24
胰激肽原酶肠溶片,成都通德药业有限公司,28.2,,40
胰激肽原酶肠溶片,河南灵佑药业股份有限公司,39.85,,48
胰激肽原酶肠溶片,济南维尔康生化制药有限公司,21.53,,24
胰激肽原酶肠溶片,济南维尔康生化制药有限公司,18.8,,12
胰激肽原酶肠溶片,济南维尔康生化制药有限公司,41.99,,48
胰激肽原酶肠溶片,辽宁天医生物制药股份有限公司,17.16,,24
胰激肽原酶肠溶片,上海丽珠制药有限公司,22.6,,24
胰激肽原酶肠溶片,深圳市中联制药有限公司,32,,72
注射用胰激肽原酶,常州千红生化制药股份有限公司,28,,1
注射用胰激肽原酶,济南维尔康生化制药有限公司,25.05,,1
注射用胰激肽原酶,济南维尔康生化制药有限公司,9.36,10mg,1
胰酶肠溶胶囊,安徽金太阳生化药业有限公司,35,0.15g,48
胰酶肠溶片,北京第一生物化学药业有限公司,22.87,0.3g,24
胰酶肠溶片,辽宁丹生生物制药有限公司,19.99,0.3g,24
乙肝清热解毒胶囊,江西银涛药业有限公司,20.68,0.4g,60
乙肝清热解毒胶囊,陕西步长制药有限公司,27.1,0.4g,60
乙肝清热解毒胶囊,修正药业集团股份有限公司,19.23,0.4g,60
乙肝清热解毒颗粒（无糖型）,辽宁华润本溪三药有限公司,27.13,6g,9
乙肝清热解毒片,山东好当家海森药业有限公司,31.59,0.3g,120
吸入用乙酰半胱氨酸溶液,ZAMBON ITALIA S.R.L.（ZAMBON S.P.A.）,15.27,3ml,1
乙酰半胱氨酸胶囊,广东人人康药业有限公司,20.87,0.2g,12
乙酰半胱氨酸胶囊,广东人人康药业有限公司,40.7,0.2g,24
乙酰半胱氨酸片,海南赞邦制药有限公司,17.48,0.2g,10
乙酰半胱氨酸片,海南赞邦制药有限公司,48.35,0.6g,12
吸入用异丙托溴铵溶液,Boehringer Ingelheim Pharma GmbH & Co. KG(Laboratoire Unither),38.26,2ml,1
吸入用异丙托溴铵溶液,Boehringer Ingelheim Pharma GmbH & Co. KG(Laboratoire Unither),50.09,2ml,1
异氟烷,Baxter Healthcare Corporation(Baxter Healthcare of Puerto Rico),485.22,100ml,1
异甘草酸镁注射液,正大天晴药业集团股份有限公司,35.74,10ml,1
异维A酸软胶囊,上海信谊延安药业有限公司,35.61,10mg,20
异维A酸软胶囊,重庆华邦制药有限公司,42.45,10mg,24
异维A酸红霉素凝胶,武汉中联集团四药药业有限公司,28.26,10g,1
硝酸益康唑栓,广西康华药业有限责任公司,13.91,150mg,5
硝酸益康唑栓,湖北东信药业有限公司,15.36,150mg,7
硝酸益康唑栓,江苏远恒药业有限公司,14.6,150mg,7
鲜益母草胶囊,浙江大德药业集团有限公司,51.88,0.4g,24
益脑胶囊,福州闽海药业有限公司,23.62,0.3g,54
益脑胶囊,福州闽海药业有限公司,27.4,0.3g,63
益脑胶囊,芜湖绿叶制药有限公司,29.63,0.3g,60
益脑胶囊,芜湖绿叶制药有限公司,43.79,0.3g,90
益脑片,贵州三仁堂药业有限公司,41.2,0.3g,60
益脑片,贵州三仁堂药业有限公司,33.22,0.3g,48
益气维血胶囊,广东红珊瑚药业有限公司,60,0.45g,48
益气维血胶囊,广东红珊瑚药业有限公司,45.47,0.45g,36
益肾蠲痹丸,江苏正大清江制药有限公司,28.28,8g,12
益心巴迪然吉布亚颗粒,陕西东泰制药有限公司,30.96,6g,6
益心巴迪然吉布亚颗粒,芜湖绿叶制药有限公司,28,3g,10
益心巴迪然吉布亚颗粒,芜湖绿叶制药有限公司,42,3g,15
益心巴迪然吉布亚颗粒,健民药业集团股份有限公司,35.64,4g,12
益心巴迪然吉布亚颗粒,健民药业集团股份有限公司,71.28,4g,24
益心巴迪然吉布亚颗粒,新疆维吾尔药业有限责任公司,32.85,12g,6
益心巴迪然吉布亚颗粒（无糖型）,内蒙古蒙药股份有限公司,36.52,3.6g,12
益心颗粒,湖北福人药业股份有限公司,29.86,10g,10
益心宁神片,辽宁好护士药业（集团）有限责任公司,39.83,0.52g,36
益心舒片,江苏康缘药业股份有限公司,46.78,0.35g,60
益心舒丸,昆明  诺制药有限公司,50.09,2g,9
益心舒丸,昆明  诺制药有限公司,83.48,2g,15
益血生胶囊,吉林金复康药业有限公司,39.65,0.25g,48
益血生胶囊,吉林金复康药业有限公司,49.13,0.25g,60
阴虚胃痛胶囊,辽宁华润本溪三药有限公司,45.22,0.38g,36
阴虚胃痛颗粒,辽宁华润本溪三药有限公司,39.65,5g,9
茵莲清肝颗粒,北京亚东生物制药有限公司,41.57,10g,6
茵芪肝复颗粒,太极集团四川南充制药有限公司,51.58,18g,12
茵栀黄胶囊,四川百利药业有限责任公司,31.09,,24
银花泌炎灵片,吉林华康药业股份有限公司,39.05,0.5g,32
银花泌炎灵片,吉林华康药业股份有限公司,43.74,0.5g,36
银黄含片,石家庄华诺制药股份有限公司,19.24,0.6g,60
银蒲解毒片,广西玉林制药集团有限责任公司,24.69,0.35g,24
银蒲解毒片,广西玉林制药集团有限责任公司,36.52,0.35g,36
银翘解毒胶囊,广东广发制药有限公司,15.47,0.4g,24
银翘解毒胶囊,广东广发制药有限公司,22.86,0.4g,36
银翘解毒胶囊,广东广发制药有限公司,30.17,0.4g,48
银翘解毒胶囊,山西振东开元制药有限公司,14.5,0.4g,24
银翘解毒胶囊,山西振东开元制药有限公司,21.43,0.4g,36
银翘解毒胶囊,山西振东开元制药有限公司,28.3,0.4g,48
银翘解毒丸,药都制药集团股份有限公司,5.79,6g,10
银屑灵膏,吉林草还丹药业有限公司,54,330g,1
银屑灵膏,沈阳东新药业有限公司,59.13,33g,10
银屑灵膏,沈阳东新药业有限公司,29.56,33g,5
银屑灵膏,成都迪康药业有限公司,33.96,100g,2
银屑灵膏,成都迪康药业有限公司,16.98,100g,1
银杏达莫注射液,贵州益佰制药股份有限公司,12.63,5ml,1
银杏达莫注射液,贵州益佰制药股份有限公司,24,10ml,1
银杏达莫注射液,山西普德药业股份有限公司,22.82,10ml,1
银杏达莫注射液,山西普德药业股份有限公司,12.01,5ml,1
银杏蜜环口服溶液,成都天银制药有限公司,25.11,10ml,10
银杏蜜环口服溶液,成都天银制药有限公司,30.13,10ml,12
银杏酮酯滴丸,北京汉典制药有限公司,48.7,44mg,100
银杏酮酯滴丸,北京汉典制药有限公司,29.22,44mg,60
银杏酮酯滴丸,山西千汇药业有限公司,33.02,5mg,100
银杏酮酯滴丸,山西千汇药业有限公司,39.62,5mg,120
银杏酮酯滴丸,山西千汇药业有限公司,49.53,5mg,150
银杏酮酯胶囊,上海杏灵科技药业股份有限公司,50.43,,1
银杏酮酯胶囊,上海杏灵科技药业股份有限公司,74.53,,1
银杏酮酯胶囊,上海杏灵科技药业股份有限公司,30.26,,1
银杏酮酯片,上海杏灵科技药业股份有限公司,54.47,,1
银杏酮酯片,上海杏灵科技药业股份有限公司,80.51,,1
银杏酮酯片,上海杏灵科技药业股份有限公司,33.3,,1
银杏叶颗粒,江苏康缘药业股份有限公司,20.87,9.6mg,18
银杏叶颗粒,山东百草药业有限公司,28.59,2g,20
银杏叶颗粒,山东百草药业有限公司,57.17,2g,40
银杏叶口服溶液,Ipsen Pharma(Beaufour Ipsen Industrie),56.68,30ml,1
银杏叶软胶囊,辽宁盛生药业有限公司,17.64,0.5g,12
银杏叶软胶囊,辽宁盛生药业有限公司,34.4,0.5g,24
银杏叶软胶囊,辽宁仙草堂药业股份有限公司,17.9,0.5g,12
银杏叶软胶囊,洛阳君山制药有限公司,32.16,0.5g,24
银杏叶软胶囊,浙江康莱特药业有限公司,15.89,0.45g,18
银杏叶软胶囊,浙江康莱特药业有限公司,26,0.45g,30
银杏叶滴剂,山东仙河药业有限公司,69.39,36ml,1
银杏叶提取物滴剂,Dr. Willmar Schwabe GmbH & Co. KG（Dr. Willmar Schwabe GmbH & Co. KG）,55.4,30ml,1
银杏叶提取物片,Dr. Willmar Schwabe GmbH & Co. KG（Dr. Willmar Schwabe GmbH & Co. KG）,39,40mg,20
银杏叶提取物注射液,悦康药业集团有限公司,25.57,5ml,1
银杏叶提取物注射液,中豪国际有限公司（台湾济生化学制药厂股份有限公司）,25.05,5ml,1
银盏心脉滴丸,贵州神奇药业有限公司,21.72,25mg,150
银盏心脉滴丸,贵州神奇药业有限公司,17.52,25mg,120
注射用吲哚菁绿,辽宁天医生物制药股份有限公司,109.56,25mg,1
吲哚美辛呋喃唑酮栓,湖北东信药业有限公司,19.13,,10
蚓激酶肠溶胶囊,北京百奥药业有限责任公司,19.6,,12
蚓激酶肠溶胶囊,北京百奥药业有限责任公司,47.56,,30
蚓激酶肠溶胶囊,江苏联环药业股份有限公司,17.91,,12
蚓激酶肠溶胶囊,青岛国大药业有限公司,19.83,,12
蚓激酶肠溶胶囊,青岛国大药业有限公司,38.61,,24
蚓激酶肠溶胶囊,珠海博康药业有限公司,14.29,,12
蚓激酶肠溶胶囊,珠海博康药业有限公司,27.87,,24
蚓激酶肠溶胶囊,珠海博康药业有限公司,33.65,,12
蚓激酶肠溶片,长春远大国奥制药有限公司,19.53,,12
蚓激酶肠溶片,长春远大国奥制药有限公司,38.14,,24
荧光素钠注射液,"Alcon Laboratories, Inc.（Alcon Laboratories, Inc.）",102.61,5ml,1
荧光素钠注射液,广西梧州制药（集团）股份有限公司,88.33,3ml,1
荧光素钠注射液,广州白云山明兴制药有限公司,88.7,3ml,1
氢溴酸右美沙芬糖浆,上海美优制药有限公司,8.7,100ml,1
氢溴酸右美沙芬糖浆,上海美优制药有限公司,13.61,180ml,1
氢溴酸右美沙芬糖浆,上海美优制药有限公司,18.57,270ml,1
右美沙芬愈创甘油醚糖浆,哈尔滨泰华药业股份有限公司,27.09,150ml,1
右美沙芬愈创甘油醚糖浆,史达德药业（北京）有限公司,22.03,120ml,1
右旋糖酐20葡萄糖注射液,石家庄四药有限公司,5.7,500ml,1
右旋糖酐40氯化钠注射液,湖南科伦制药有限公司,7,500ml,1
右旋糖酐40氯化钠注射液,湖南科伦制药有限公司,4.43,500ml,1
右旋糖酐40氯化钠注射液,湖南科伦制药有限公司,6.06,500ml,1
右旋糖酐40氯化钠注射液,石家庄四药有限公司,5.7,500ml,1
右旋糖酐40氯化钠注射液,四川科伦药业股份有限公司,6.06,500ml,1
右旋糖酐40氯化钠注射液,四川科伦药业股份有限公司,5.11,500ml,1
右旋糖酐40氯化钠注射液,四川科伦药业股份有限公司,6.6,500ml,1
右旋糖酐40葡萄糖注射液,湖南科伦制药有限公司,4,500ml,1
右旋糖酐40葡萄糖注射液,湖南科伦制药有限公司,6.06,500ml,1
右旋糖酐40葡萄糖注射液,湖南科伦制药有限公司,7,500ml,1
右旋糖酐40葡萄糖注射液,上海长征富民金山制药有限公司,5.13,500ml,1
右旋糖酐40葡萄糖注射液,石家庄四药有限公司,6.72,500ml,1
右旋糖酐40葡萄糖注射液,石家庄四药有限公司,6.72,500ml,1
右旋糖酐40葡萄糖注射液,石家庄四药有限公司,4.75,500ml,1
右旋糖酐40葡萄糖注射液,四川科伦药业股份有限公司,5.1,500ml,1
右旋糖酐40葡萄糖注射液,四川科伦药业股份有限公司,6.06,500ml,1
右旋糖酐40葡萄糖注射液,四川科伦药业股份有限公司,6,500ml,1
右旋糖酐铁注射液,Pharmacosmos A/S（Pharmacosmos A/S）,72.78,2ml,1
瘀血痹胶囊,辽宁好护士药业（集团）有限责任公司,59.13,0.4g,60
瘀血痹颗粒,辽宁好护士药业（集团）有限责任公司,72.17,10g,12
瘀血痹片,辽宁华润本溪三药有限公司,49.98,0.5g,45
硫酸鱼精蛋白注射液,北京悦康凯悦制药有限公司,11.39,5ml,1
鱼石脂软膏,天津金耀药业有限公司,1.3,10g,1
玉泉颗粒,北京同仁堂天然药物（唐山）有限公司,29.89,5g,12
玉泉丸,成都九芝堂金鼎药业有限公司,24.78,120g,1
玉枢散,雷允上药业有限公司,54.6,0.6g,1
愈酚喷托异丙嗪颗粒,河北国金药业有限责任公司,5,5g,12
愈风宁心滴丸,浙江尖峰药业有限公司,22.12,43mg,140
愈风宁心丸,吉林吉春制药股份有限公司,28,1.5g,9
愈美甲麻敏糖浆,沈阳津昌制药有限公司,15.5,120ml,1
愈美甲麻敏糖浆,史达德药业（北京）有限公司,16,120ml,1
愈美甲麻敏糖浆,浙江迪耳药业有限公司,15.5,120ml,1
愈美颗粒,南京臣功制药股份有限公司,10.83,0.115g,12
愈美片,惠氏制药有限公司,9.76,15mg,12
愈美片,山西兰花药业有限公司,16.44,15mg,24
愈伤灵胶囊,安徽省天康药业有限公司,17.97,0.3g,45
愈伤灵胶囊,贵州恒霸药业有限责任公司,27.97,0.3g,60
愈伤灵胶囊,黑龙江乌苏里江制药有限公司哈尔滨分公司,21,0.3g,60
愈伤灵胶囊,湖南汉森制药股份有限公司,42.19,0.3g,90
愈伤灵胶囊,湖南汉森制药股份有限公司,28.55,0.3g,60
愈伤灵胶囊,陕西君寿堂制药有限公司,25.1,0.3g,60
愈伤灵胶囊,陕西兆兴制药有限公司,15.3,0.3g,30
愈伤灵胶囊,陕西兆兴制药有限公司,20.19,0.3g,40
愈伤灵胶囊,陕西兆兴制药有限公司,48.81,0.3g,100
愈心痛胶囊,吉林敖东集团大连药业股份有限公司,23.56,0.33g,24
愈心痛胶囊,吉林敖东集团大连药业股份有限公司,34.81,0.33g,36
愈心痛胶囊,吉林敖东集团大连药业股份有限公司,45.93,0.33g,48
愈心痛胶囊,吉林敖东集团大连药业股份有限公司,67.89,0.33g,72
元胡止痛软胶囊,江苏德福康缘医药有限公司,39.82,0.5g,48
云芝糖肽胶囊,上海新康制药厂有限公司（太平保健药业（蛇口）有限公司受委托生产）,85,0.34g,60
孕康颗粒,吉林敖东集团大连药业股份有限公司,30,8g,6
孕康颗粒,吉林敖东集团大连药业股份有限公司,90,8g,18
孕三烯酮胶囊,华润紫竹药业有限公司,166.08,2.5mg,8
再造生血片,辽源誉隆亚东药业有限责任公司,20.58,0.38g,48
泽桂癃爽胶囊,正大天晴药业集团股份有限公司,22.4,0.44g,24
泽桂癃爽片,陕西康惠制药股份有限公司,21.95,0.5g,24
扎冲十三味丸,阜新蒙药有限责任公司,42.2,1g,50
扎冲十三味丸,阜新蒙药有限责任公司,45.31,2g,25
扎冲十三味丸,内蒙古大唐药业有限公司,31.2,2g,20
扎冲十三味丸,内蒙古大唐药业有限公司,62.4,2g,40
扎冲十三味丸,内蒙古库伦蒙药有限公司,28.69,1g,30
扎冲十三味丸,内蒙古库伦蒙药有限公司,55.95,6g,1
扎冲十三味丸,内蒙古库伦蒙药有限公司,37.63,2g,20
扎冲十三味丸,内蒙古蒙药股份有限公司,29.13,0.1g,30
扎冲十三味丸,内蒙古蒙药股份有限公司,53.04,0.2g,30
扎冲十三味丸,内蒙古蒙药股份有限公司,37.13,0.2g,21
扎冲十三味丸,内蒙古天奇中蒙制药股份有限公司,27.92,,1
扎冲十三味丸,内蒙古天奇中蒙制药股份有限公司,50.25,,1
扎冲十三味丸,乌兰浩特中蒙制药有限公司,46.94,1g,60
扎冲十三味丸,乌兰浩特中蒙制药有限公司,62.58,1g,80
扎冲十三味丸,乌兰浩特中蒙制药有限公司,73.6,2g,40
展筋活血散,陕西东科制药有限责任公司,80.09,300mg,1
樟脑软膏,北京双吉制药有限公司,36.35,2g,1
地特胰岛素注射液,丹麦诺和诺德公司（诺和诺德（中国）制药有限公司分装）,193.04,3ml,1
地特胰岛素注射液,丹麦诺和诺德公司（诺和诺德（中国）制药有限公司分装）,206.09,3ml,1
甘精胰岛素注射液,Sanofi-Aventis Deutschland GmbH（  诺菲（北京）制药有限公司分装）,172.9,3ml,1
甘精胰岛素注射液,Sanofi-Aventis Deutschland GmbH（  诺菲（北京）制药有限公司分装）,206.09,3ml,1
精蛋白生物合成人胰岛素注射液,丹麦诺和诺德公司（诺和诺德（中国）制药有限公司分装）,69.57,3ml,1
精蛋白生物合成人胰岛素注射液,丹麦诺和诺德公司（诺和诺德（中国）制药有限公司分装）,69.57,3ml,1
重组甘精胰岛素注射液,甘李药业股份有限公司,154.78,3ml,1
障眼明胶囊,湖南天济草堂制药有限公司,29.39,0.25g,36
障眼明胶囊,湖南天济草堂制药有限公司,38.78,0.25g,48
障眼明胶囊,湖南天济草堂制药有限公司,48.08,0.25g,60
柘木糖浆,上海雷允上药业有限公司,78.17,250ml,1
蔗糖铁注射液,Vifor (International ) Inc.（IDT Biologika GmbH）,90.43,5ml,1
蔗糖铁注射液,成都天台山制药有限公司,49.98,5ml,1
蔗糖铁注射液,广东天普生化医药股份有限公司,56.08,5ml,1
蔗糖铁注射液,南京恒生制药有限公司,53.78,5ml,1
蔗糖铁注射液,南京恒生制药有限公司,95.65,10ml,1
蔗糖铁注射液,山西普德药业股份有限公司,54.76,5ml,1
贞芪扶正胶囊,贵州信邦制药股份有限公司,39.31,0.35g,48
贞芪扶正胶囊,贵州信邦制药股份有限公司,48.74,0.35g,60
贞芪扶正颗粒,湖南时代阳光药业股份有限公司,18.46,15g,10
贞芪扶正颗粒,山西德元堂药业有限公司,42.25,5g,18
贞芪扶正颗粒,上海静安制药有限公司,19.38,15g,10
贞芪扶正颗粒,通化金马药业集团股份有限公司,24.1,15g,10
贞芪扶正颗粒,万邦德（湖南）天然药物有限公司,18.62,15g,12
贞芪扶正颗粒,修正药业集团股份有限公司,41.39,5g,14
贞芪扶正颗粒（无糖型）,通化金马药业集团股份有限公司,20.71,5g,10
贞芪扶正颗粒（无糖型）,甘肃扶正药业科技股份有限公司,42.35,5g,12
贞芪扶正颗粒（无糖型）,山西德元堂药业有限公司,21.42,5g,10
贞芪扶正颗粒（无蔗糖）,上海静安制药有限公司,26.67,5g,10
珍宝丸,阜新蒙药有限责任公司,39.24,6g,2
珍宝丸,阜新蒙药有限责任公司,58.86,1g,180
珍宝丸,内蒙古库伦蒙药有限公司,52.67,2g,90
珍宝丸,内蒙古库伦蒙药有限公司,52.54,18g,1
珍宝丸,内蒙古蒙药股份有限公司,39,0.2g,60
珍宝丸,内蒙古蒙药股份有限公司,58.5,0.2g,90
珍宝丸,乌兰浩特中蒙制药有限公司,32.2,2g,60
珍宝丸,乌兰浩特中蒙制药有限公司,51.58,1g,180
珍珠明目滴眼液,湖北远大天天明制药有限公司,15.09,0.8ml,10
珍珠明目滴眼液,武汉五景药业有限公司,4.61,10ml,1
珍珠明目滴眼液,武汉五景药业有限公司,2.86,8ml,1
振源胶囊,吉林省集安益盛药业股份有限公司,41.99,0.25g,32
振源胶囊,吉林省集安益盛药业股份有限公司,52.06,0.25g,40
振源胶囊,吉林省集安益盛药业股份有限公司,31.83,0.25g,24
振源片,吉林吉春制药股份有限公司,39.48,25mg,48
镇咳宁颗粒,贵州百灵企业集团正鑫药业有限公司,9.74,2g,10
肠内营养粉剂（TP）,ABBOTT LABORATORIES B.V.（ABBOTT LABORATORIES B.V.）,61.49,400g,1
肠内营养混悬液（TPF）（含膳食纤维）,纽迪希亚制药（无锡）有限公司,38.96,500ml,1
肠内营养混悬液（TPF）（含膳食纤维）,纽迪希亚制药（无锡）有限公司,45.15,500ml,1
肠内营养混悬液（TPF）（含膳食纤维）,纽迪希亚制药（无锡）有限公司,71.89,500ml,1
肠内营养混悬液（TPF-D）,ABBOTT LABORATORIES B.V.（ABBOTT LABORATORIES B.V.）,91.3,500ml,1
肠内营养混悬液（TPF-FOS）,ABBOTT LABORATORIES B.V.（ABBOTT LABORATORIES B.V.）,52.09,500ml,1
肠内营养混悬液（TP-MCT）,纽迪希亚制药（无锡）有限公司,71.3,500ml,1
肠内营养乳剂（TP）,华瑞制药有限公司,32.52,500ml,1
肠内营养乳剂（TP）,华瑞制药有限公司,36,500ml,1
肠内营养乳剂（TPF）,华瑞制药有限公司,62.09,500ml,1
肠内营养乳剂（TP-HE）,华瑞制药有限公司,61.65,500ml,1
肠内营养乳剂（TP-HE）,华瑞制药有限公司,65.14,500ml,1
复方营养混悬剂,上海宝龙药业有限公司,25.22,62.5g,1
复方营养混悬剂,上海世康特制药有限公司,30.17,80g,1
整蛋白型肠内营养剂,Milupa GmbH (Milupa GmbH),74.3,320g,1
正柴胡饮颗粒,精华制药集团股份有限公司,30.2,10g,20
正柴胡饮颗粒,精华制药集团股份有限公司,28,5g,18
正清风痛宁缓释片,湖南正清制药集团股份有限公司,27.78,60mg,12
正清风痛宁缓释片,湖南正清制药集团股份有限公司,41.06,60mg,18
正清风痛宁注射液,湖南正清制药集团股份有限公司,21.3,2ml,1
正心泰胶囊,贵州益佰女子大药厂有限责任公司,22.61,0.46g,48
正心泰胶囊,烟台天正药业有限公司,29.48,0.39g,72
正心泰颗粒,陕西华龙制药有限公司,36.62,5g,15
正心泰片,大连天宇制药有限公司,29.26,0.36g,60
正心泰片,山东大陆药业有限公司,23.56,0.36g,60
脂肪乳注射液（C14-24）,安徽丰原药业股份有限公司,28,250ml,250
脂肪乳注射液（C14-24）,安徽丰原药业股份有限公司,29.25,500ml,500
脂肪乳注射液（C14-24）,辰欣药业股份有限公司,32.71,250ml,250
脂肪乳注射液（C14-24）,辰欣药业股份有限公司,33.96,500ml,500
脂肪乳注射液（C14-24）,辰欣药业股份有限公司,37.57,250ml,250
脂肪乳注射液（C14-24）,辰欣药业股份有限公司,37.57,500ml,500
脂肪乳注射液（C14-24）,广东大冢制药有限公司,37.56,250ml,250
脂肪乳注射液（C14-24）,广州百特侨光医疗用品有限公司,20.17,250ml,250
脂肪乳注射液（C14-24）,广州百特侨光医疗用品有限公司,36.09,500ml,500
脂肪乳注射液（C14-24）,广州百特侨光医疗用品有限公司,29.41,250ml,250
脂肪乳注射液（C14-24）,广州绿十字制药有限公司,48.41,250ml,250
脂肪乳注射液（C14-24）,广州绿十字制药有限公司,47.46,500ml,500
脂肪乳注射液（C14-24）,湖北航天杜勒制药有限公司,24.68,250ml,250
脂肪乳注射液（C14-24）,华瑞制药有限公司,28.35,250ml,250
脂肪乳注射液（C14-24）,华瑞制药有限公司,25.91,100ml,100
脂肪乳注射液（C14-24）,华瑞制药有限公司,45.18,100ml,100
脂肪乳注射液（C14-24）,四川国瑞药业有限责任公司,19.29,250ml,250
脂肪乳注射液（C14-24）,四川国瑞药业有限责任公司,29.48,500ml,500
脂肪乳注射液（C14-24）,四川国瑞药业有限责任公司,28.23,250ml,250
脂肪乳注射液（C14-24）,四川国瑞药业有限责任公司,16.11,100ml,100
脂肪乳注射液（C14-24）,四川科伦药业股份有限公司,53.82,250ml,250
脂肪乳注射液（C14-24）,西安力邦制药有限公司,16.2,100ml,100
脂肪乳注射液（C14-24）,西安力邦制药有限公司,28.5,100ml,100
脂肪乳注射液（C14-24）,西安力邦制药有限公司,28.4,250ml,250
脂肪乳注射液（C14-24）,西安力邦制药有限公司,59,250ml,250
长链脂肪乳注射液（OO）,Clintec Parenteral(Baxter S.A.),130.94,100ml,100
长链脂肪乳注射液（OO）,Clintec Parenteral(Baxter S.A.),243.12,250ml,250
结构脂肪乳注射液（C6-24）,华瑞制药有限公司,242.26,250ml,250
中/长链脂肪乳注射液（C8-24）,四川国瑞药业有限责任公司,79.54,250ml,250
中/长链脂肪乳注射液（C8-24）,四川国瑞药业有限责任公司,49.18,250ml,250
中/长链脂肪乳注射液（C8-24）,四川国瑞药业有限责任公司,80.79,500ml,500
中/长链脂肪乳注射液（C8-24）,四川国瑞药业有限责任公司,38.83,100ml,100
脂肪乳（10%）/氨基酸（15）/葡萄糖（20%）注射液,Clintec Parenteral S .A.S.(BAXTER S. A.),259.56,1000ml,1
脂肪乳（10%）/氨基酸（15）/葡萄糖（20%）注射液,Clintec Parenteral S .A.S.(BAXTER S. A.),304,1500ml,1
脂肪乳（10%）/氨基酸（15）/葡萄糖（20%）注射液,Clintec Parenteral S .A.S.(BAXTER S. A.),336.57,2000ml,1
脂肪乳氨基酸（17）葡萄糖（11%）注射液,华瑞制药有限公司,305.22,1440ml,1
脂肪乳氨基酸（17）葡萄糖（11%）注射液,华瑞制药有限公司,345.22,1920ml,1
中长链脂肪乳/氨基酸（16）/葡萄糖（16%）注射液,B.Braun Melsungen AG（B.Braun Melsungen AG）,700.69,1875ml,1
中长链脂肪乳/氨基酸（16）/葡萄糖（16%）注射液,B.Braun Melsungen AG（B.Braun Melsungen AG）,587.64,1250ml,1
中长链脂肪乳/氨基酸（16）/葡萄糖（16%）注射液,B.Braun Melsungen AG（B.Braun Melsungen AG）,785.47,2500ml,1
脂康颗粒,天大药业（珠海）有限公司,19.85,8g,6
脂康颗粒,天大药业（珠海）有限公司,33.08,8g,10
脂溶性维生素注射液（Ⅱ）,西安安健药业有限公司,21.74,10ml,1
