"","StockCode","EndDate.x","EndDate.y","ShortName","RDPerson","RDSpendSum","RDSpendSumRatio","RDInvest"
"25680","300289","2017-12-31","2012-12-31","利德曼",104,36775097.3,6.38,0
"25681","300289","2020-12-31","2012-12-31","利德曼",83,38471479.75,8.16,0
"25683","300289","2021-12-31","2012-12-31","利德曼",79,32754483.34,5.81,0
"25684","300289","2019-12-31","2012-12-31","利德曼",90,48313050.19,9.38,0
"25686","300289","2018-12-31","2012-12-31","利德曼",115,39972009.89,6.1,0
"25687","300289","2022-12-31","2012-12-31","利德曼",73,34957360.92,4.95,0
"25693","300289","2016-12-31","2012-12-31","利德曼",82,31450798.67,5.9,0
"25694","300289","2023-12-31","2012-12-31","利德曼",83,36873572.7,7.99,0
"25748","300294","2023-12-31","2012-12-31","博雅生物",226,103286616.45,3.89,35590326.17
"25749","300294","2019-12-31","2012-12-31","博雅生物",196,132160494.41,4.54,39402490.13
"25752","300294","2018-12-31","2012-12-31","博雅生物",174,78227627.97,3.19,33170559.63
"25755","300294","2017-12-31","2012-12-31","博雅生物",167,59224793.68,4.06,24693410.44
"25757","300294","2024-12-31","2012-12-31","博雅生物",206,97006439.64,5.59,30116548.97
"25758","300294","2016-12-31","2012-12-31","博雅生物",156,54011088.42,5.71,NA
"25759","300294","2020-12-31","2012-12-31","博雅生物",204,126112303.02,5.02,37063706.32
"25761","300294","2021-12-31","2012-12-31","博雅生物",215,89876669.62,3.39,30582827.06
"25763","300294","2022-12-31","2012-12-31","博雅生物",220,77174985.45,2.8,27593703.05
"26696","300357","2018-12-31","2014-12-31","我武生物",96,38618758.2,7.71,25140149.98
"26697","300357","2021-12-31","2014-12-31","我武生物",237,102025193,12.63,14098507.87
"26700","300357","2019-12-31","2014-12-31","我武生物",162,68737867.79,10.75,27566778.81
"26703","300357","2023-12-31","2014-12-31","我武生物",344,122885976.56,14.49,10689965.14
"26707","300357","2020-12-31","2014-12-31","我武生物",248,78638873.55,12.36,13764086.39
"26708","300357","2022-12-31","2014-12-31","我武生物",282,116665722.78,13.02,10646379.17
"26709","300357","2016-12-31","2014-12-31","我武生物",58,17836444.93,5.72,8599047.5
"26710","300357","2017-12-31","2014-12-31","我武生物",50,24185394.3,6.27,16483690.04
"26765","300363","2019-12-31","2014-12-31","博腾股份",393,122553651.71,7.9,NA
"26766","300363","2018-12-31","2014-12-31","博腾股份",282,76195735.79,6.43,NA
"26773","300363","2016-12-31","2014-12-31","博腾股份",162,62602019.39,4.72,NA
"26775","300363","2024-12-31","2014-12-31","博腾股份",966,338491014.74,11.24,NA
"26776","300363","2023-12-31","2014-12-31","博腾股份",1244,452225229.9,12.33,NA
"26777","300363","2022-12-31","2014-12-31","博腾股份",1330,519509086.31,7.38,NA
"26778","300363","2020-12-31","2014-12-31","博腾股份",599,157839168.24,7.62,NA
"26779","300363","2017-12-31","2014-12-31","博腾股份",253,75329150.61,6.36,NA
"26780","300363","2021-12-31","2014-12-31","博腾股份",913,263822606.48,8.5,NA
"27028","300381","2018-12-31","2019-12-31","溢多利",323,90749245.65,5.13,0
"27029","300381","2021-12-31","2019-12-31","溢多利",409,129779628.15,6.86,0
"27030","300381","2019-12-31","2019-12-31","溢多利",394,111640772.97,5.45,0
"27031","300381","2017-12-31","2019-12-31","溢多利",344,93931075.15,6.27,0
"27032","300381","2023-12-31","2019-12-31","溢多利",198,99815349.52,12.54,0
"27034","300381","2016-12-31","2019-12-31","溢多利",334,98639882.23,6.52,0
"27036","300381","2020-12-31","2019-12-31","溢多利",373,122829511.84,6.41,0
"27037","300381","2022-12-31","2019-12-31","溢多利",192,99866098.05,8.51,0
"27169","300391","2023-12-31","2023-12-31","长药控股",58,7660845.44,0.64,0
"27170","300391","2022-12-31","2023-12-31","长药控股",54,25758873.45,1.59,0
"27172","300391","2021-12-31","2023-12-31","长药控股",221,39363616.29,1.67,0
"27175","300391","2017-12-31","2023-12-31","长药控股",218,33888711.88,4.55,1976203.72
"27176","300391","2019-12-31","2023-12-31","长药控股",196,47865058.09,6.6,0
"27180","300391","2016-12-31","2023-12-31","长药控股",132,25425226.89,10.83,0
"27181","300391","2020-12-31","2023-12-31","长药控股",257,43155449.34,3.55,0
"27183","300391","2018-12-31","2023-12-31","长药控股",210,33492264.64,3.8,0
"27309","300401","2020-12-31","2024-12-31","花园生物",99,29736199.23,4.84,0
"27310","300401","2019-12-31","2024-12-31","花园生物",97,42757358.87,5.95,0
"27312","300401","2017-12-31","2024-12-31","花园生物",78,22102535.26,5.26,0
"27313","300401","2018-12-31","2024-12-31","花园生物",90,30511965.76,4.62,0
"27314","300401","2016-12-31","2024-12-31","花园生物",60,16434638.64,4.99,6e+05
"27315","300401","2024-12-31","2024-12-31","花园生物",229,102976350.82,8.28,19198230.79
"27318","300401","2023-12-31","2024-12-31","花园生物",217,101008263.18,9.23,10096236.51
"27320","300401","2022-12-31","2024-12-31","花园生物",159,83522135.46,5.89,13179066.35
"27321","300401","2021-12-31","2024-12-31","花园生物",137,68545827.04,6.14,9171066.32
"27384","300406","2023-12-31","2014-12-31","九强生物",339,162898782.94,9.35,0
"27385","300406","2018-12-31","2014-12-31","九强生物",181,61037070.67,7.88,0
"27387","300406","2024-12-31","2014-12-31","九强生物",381,188526524.96,11.36,0
"27389","300406","2022-12-31","2014-12-31","九强生物",287,137199751.31,9.08,0
"27390","300406","2021-12-31","2014-12-31","九强生物",237,127008278.01,7.94,0
"27391","300406","2016-12-31","2014-12-31","九强生物",70,42899082.36,6.43,0
"27396","300406","2020-12-31","2014-12-31","九强生物",257,79055482.9,9.32,0
"27397","300406","2017-12-31","2014-12-31","九强生物",119,53201789.14,7.66,0
"27398","300406","2019-12-31","2014-12-31","九强生物",226,70315492.7,8.36,0
"27743","300434","2019-12-31","2019-12-31","金石亚药",229,28540624.97,2.84,0
"27745","300434","2017-12-31","2019-12-31","金石亚药",245,19728748.85,2.8,0
"27749","300434","2022-12-31","2019-12-31","金石亚药",308,39184819.23,3.15,0
"27751","300434","2020-12-31","2019-12-31","金石亚药",249,27838826.86,3.58,0
"27753","300434","2023-12-31","2019-12-31","金石亚药",305,50011112.66,4.14,0
"27755","300434","2021-12-31","2019-12-31","金石亚药",325,37451005.46,3.55,0
"27757","300434","2018-12-31","2019-12-31","金石亚药",237,27924816.9,2.88,0
"27765","300434","2016-12-31","2019-12-31","金石亚药",38,10380762.25,6.39,0
"27782","300436","2019-12-31","2015-12-31","广生堂",76,70047843.42,16.88,16834411.56
"27783","300436","2017-12-31","2015-12-31","广生堂",93,75332543.46,25.44,16466298.03
"27784","300436","2022-12-31","2015-12-31","广生堂",112,186977168.74,48.47,1514472.66
"27787","300436","2018-12-31","2015-12-31","广生堂",123,113965423.49,28.32,44310855.18
"27788","300436","2023-12-31","2015-12-31","广生堂",91,314223016.83,74.33,181266014.45
"27790","300436","2016-12-31","2015-12-31","广生堂",82,68193085.84,21.8,7386290.47
"27791","300436","2021-12-31","2015-12-31","广生堂",89,66163779.93,17.86,-2825696.5
"27792","300436","2020-12-31","2015-12-31","广生堂",82,59139862.52,16.05,11668016.12
"27820","300439","2022-12-31","2015-12-31","美康生物",402,171783728.65,6.9,0
"27821","300439","2023-12-31","2015-12-31","美康生物",378,149801308.32,7.94,0
"27822","300439","2016-12-31","2015-12-31","美康生物",210,57857610.33,5.48,0
"27825","300439","2019-12-31","2015-12-31","美康生物",306,128260150.8,4.09,0
"27826","300439","2018-12-31","2015-12-31","美康生物",302,109640346.03,3.5,NA
"27827","300439","2021-12-31","2015-12-31","美康生物",378,150683995.48,6.69,0
"27828","300439","2020-12-31","2015-12-31","美康生物",308,135480907.09,5.89,0
"27829","300439","2017-12-31","2015-12-31","美康生物",255,92568410.23,5.13,0
"27980","300452","2017-12-31","2015-12-31","山河药辅",NA,8595400,3.06,NA
"27982","300452","2018-12-31","2015-12-31","山河药辅",122,14199113.31,3.31,0
"27985","300452","2016-12-31","2015-12-31","山河药辅",67,7984433.7,2.79,0
"27986","300452","2019-12-31","2015-12-31","山河药辅",125,16191595.83,3.49,0
"27987","300452","2023-12-31","2015-12-31","山河药辅",160,41952772.69,5,0
"27988","300452","2021-12-31","2015-12-31","山河药辅",162,26800984.71,4.35,0
"27989","300452","2020-12-31","2015-12-31","山河药辅",169,18116809.34,3.41,0
"27991","300452","2022-12-31","2015-12-31","山河药辅",160,34425442.89,4.89,0
"28119","300463","2018-12-31","2015-12-31","迈克生物",428,162780173.27,6.06,53985196.67
"28120","300463","2020-12-31","2015-12-31","迈克生物",767,235010308.62,6.34,32936856.08
"28121","300463","2019-12-31","2015-12-31","迈克生物",535,189370579.73,5.88,49234084.35
"28122","300463","2021-12-31","2015-12-31","迈克生物",906,264280125.9,6.64,57014239.34
"28123","300463","2016-12-31","2015-12-31","迈克生物",352,85940549.15,5.77,13330464.78
"28124","300463","2017-12-31","2015-12-31","迈克生物",413,108817220.56,5.52,21276077.78
"28125","300463","2023-12-31","2015-12-31","迈克生物",1172,414022148.44,14.3,89855619.66
"28126","300463","2022-12-31","2015-12-31","迈克生物",1023,338418237.96,9.38,65197086.07
"28358","300482","2020-12-31","2015-12-31","万孚生物",706,319370924.24,11.36,39944836
"28359","300482","2023-12-31","2015-12-31","万孚生物",755,421806674.03,15.26,51052565.16
"28360","300482","2022-12-31","2015-12-31","万孚生物",805,446853040.79,7.87,37632662.61
"28361","300482","2021-12-31","2015-12-31","万孚生物",831,459038743.99,13.66,67943995.48
"28362","300482","2018-12-31","2015-12-31","万孚生物",457,151056094.63,9.15,16635027.61
"28363","300482","2019-12-31","2015-12-31","万孚生物",532,189967795.6,9.17,29936457.8
"28367","300482","2017-12-31","2015-12-31","万孚生物",398,105897509.4,9.24,14310361.45
"28369","300482","2016-12-31","2015-12-31","万孚生物",269,61723888.98,11.28,7043663.11
"28398","300485","2017-12-31","2015-12-31","赛升药业",88,26107041.49,3.48,9848697.57
"28400","300485","2016-12-31","2015-12-31","赛升药业",88,88902351.85,14.43,74250002.65
"28401","300485","2020-12-31","2015-12-31","赛升药业",106,96718990.89,8.84,25048149.13
"28402","300485","2021-12-31","2015-12-31","赛升药业",109,116490435.66,11.09,12649161.05
"28404","300485","2022-12-31","2015-12-31","赛升药业",107,126179729.79,17.18,25547484.39
"28405","300485","2019-12-31","2015-12-31","赛升药业",89,66323835.13,5.57,15940471.35
"28408","300485","2018-12-31","2015-12-31","赛升药业",84,52716548.22,3.69,20788751.42
"28409","300485","2024-12-31","2015-12-31","赛升药业",102,129951530.32,31.2,83736360.58
"28410","300485","2023-12-31","2015-12-31","赛升药业",113,102630567.5,21.54,24897401.06
"28546","300497","2017-12-31","2015-12-31","富祥股份",156,43508793.54,4.54,0
"28548","300497","2016-12-31","2015-12-31","富祥股份",144,30901215.75,4.05,0
"28550","300497","2018-12-31","2015-12-31","富祥股份",206,52877362.33,4.54,0
"28552","300497","2021-12-31","2015-12-31","富祥股份",301,78511845.69,5.49,0
"28558","300497","2019-12-31","2015-12-31","富祥股份",287,59456016.15,4.39,0
"28560","300497","2023-12-31","2015-12-31","富祥股份",333,97453168.04,6.05,0
"28564","300497","2022-12-31","2015-12-31","富祥股份",359,77450427.53,4.7,0
"28570","300497","2020-12-31","2015-12-31","富祥股份",271,77542435.12,5.19,1015509.15
"28609","300501","2022-12-31","2016-12-31","海顺新材",112,44490523.83,4.39,0
"28610","300501","2020-12-31","2016-12-31","海顺新材",85,24294381.87,3.4,0
"28613","300501","2021-12-31","2016-12-31","海顺新材",85,32877686.18,3.84,0
"28614","300501","2019-12-31","2016-12-31","海顺新材",79,26436702.08,4.26,0
"28615","300501","2018-12-31","2016-12-31","海顺新材",87,23264042.48,4.59,0
"28616","300501","2023-12-31","2016-12-31","海顺新材",125,50351367.93,4.93,0
"28617","300501","2017-12-31","2016-12-31","海顺新材",58,16865268.9,4.49,0
"28619","300501","2016-12-31","2016-12-31","海顺新材",60,16362021.73,5.43,0
"28818","300519","2019-12-31","2016-12-31","新光药业",58,15896839.91,5.46,0
"28819","300519","2020-12-31","2016-12-31","新光药业",52,12010112.78,4.24,0
"28820","300519","2021-12-31","2016-12-31","新光药业",48,13519575.52,4.21,0
"28822","300519","2017-12-31","2016-12-31","新光药业",64,18665399.44,6,0
"28823","300519","2022-12-31","2016-12-31","新光药业",48,15549292.08,4.42,0
"28825","300519","2016-12-31","2016-12-31","新光药业",62,15220317.27,4.83,0
"28826","300519","2023-12-31","2016-12-31","新光药业",50,15134245.96,5.6,0
"28828","300519","2018-12-31","2016-12-31","新光药业",64,17774016.35,6.43,0
"28966","300534","2017-12-31","2016-12-31","陇神戎发",30,6135696.96,2.28,0
"28967","300534","2018-12-31","2016-12-31","陇神戎发",29,6731895.43,3.31,0
"28969","300534","2019-12-31","2016-12-31","陇神戎发",30,7411569.17,3.1,0
"28971","300534","2016-12-31","2016-12-31","陇神戎发",33,6355722.2,2.36,0
"28972","300534","2016-06-30","2016-12-31","陇神戎发",33,3907600,3.21,NA
"28974","300534","2022-12-31","2016-12-31","陇神戎发",28,9374296.8,2.27,0
"28975","300534","2020-12-31","2016-12-31","陇神戎发",29,5974493.54,2.34,0
"28976","300534","2024-12-31","2016-12-31","陇神戎发",80,24074951.37,2.32,0
"28977","300534","2021-12-31","2016-12-31","陇神戎发",28,6696661.49,2.33,0
"28978","300534","2023-12-31","2016-12-31","陇神戎发",73,30173437.91,2.79,0
"29241","300558","2020-12-31","2016-12-31","贝达药业",510,742390944.68,39.69,379540939.57
"29243","300558","2021-12-31","2016-12-31","贝达药业",575,860589138.87,38.32,294641339.43
"29244","300558","2016-06-30","2016-12-31","贝达药业",174,73735700,14.22,NA
"29246","300558","2016-12-31","2016-12-31","贝达药业",246,161503143.73,15.63,184907.27
"29247","300558","2023-12-31","2016-12-31","贝达药业",562,1002050474.27,40.8,361911816.93
"29249","300558","2019-12-31","2016-12-31","贝达药业",466,674585005.59,43.41,348221558.68
"29250","300558","2017-12-31","2016-12-31","贝达药业",253,380639832.72,37.09,177909732.95
"29251","300558","2022-12-31","2016-12-31","贝达药业",647,977304654.67,41.12,277400344.59
"29252","300558","2018-12-31","2016-12-31","贝达药业",359,590032478.32,48.2,286336691.69
"29422","300573","2017-12-31","2016-12-31","兴齐眼药",88,31837042.1,8.84,0
"29423","300573","2022-12-31","2016-12-31","兴齐眼药",191,190199971.05,15.22,44585808.86
"29424","300573","2018-12-31","2016-12-31","兴齐眼药",91,40967958.07,9.5,0
"29425","300573","2019-12-31","2016-12-31","兴齐眼药",113,55207154.37,10.18,1240396.19
"29426","300573","2016-12-31","2016-12-31","兴齐眼药",64,19585581.59,5.78,0
"29429","300573","2021-12-31","2016-12-31","兴齐眼药",172,117856709.61,11.47,29410115.21
"29430","300573","2020-12-31","2016-12-31","兴齐眼药",121,83557928.48,12.13,20364445.31
"29431","300573","2016-06-30","2016-12-31","兴齐眼药",58,9090300,5.5,NA
"29432","300573","2023-12-31","2016-12-31","兴齐眼药",239,181628508.46,12.38,14331334.53
"29532","300583","2016-12-31","2017-12-31","赛托生物",61,19147340.98,3.37,0
"29533","300583","2016-06-30","2017-12-31","赛托生物",60,10271322.24,3.9,NA
"29536","300583","2022-12-31","2017-12-31","赛托生物",177,50205293.08,3.83,0
"29538","300583","2017-12-31","2017-12-31","赛托生物",62,31664867.93,4.03,0
"29539","300583","2019-12-31","2017-12-31","赛托生物",158,55785893.15,5.78,0
"29540","300583","2018-12-31","2017-12-31","赛托生物",59,39420833.11,3.75,0
"29541","300583","2020-12-31","2017-12-31","赛托生物",172,45007850.59,4.93,0
"29542","300583","2021-12-31","2017-12-31","赛托生物",182,49730559.44,4.14,0
"29543","300583","2023-12-31","2017-12-31","赛托生物",193,55076380.87,4.3,0
"29545","300584","2018-12-31","2017-12-31","海辰药业",76,49766776.55,6.99,12232669.72
"29547","300584","2020-12-31","2017-12-31","海辰药业",69,51142736.4,7.24,19267170.41
"29548","300584","2019-12-31","2017-12-31","海辰药业",90,59902814.23,6.48,23805265.64
"29549","300584","2017-12-31","2017-12-31","海辰药业",75,35461240.25,7.79,4111418.17
"29550","300584","2023-12-31","2017-12-31","海辰药业",64,61941370.12,11.96,15307334.64
"29551","300584","2022-12-31","2017-12-31","海辰药业",60,34884000.84,6.63,16666624.41
"29552","300584","2021-12-31","2017-12-31","海辰药业",60,57878319.26,10.01,36181366.48
"29554","300584","2016-06-30","2017-12-31","海辰药业",68,9997000,8.29,NA
"29555","300584","2016-12-31","2017-12-31","海辰药业",71,23627406.14,8.41,0
"29747","300601","2019-12-31","2017-12-31","康泰生物",244,215452675.75,11.09,17192082.17
"29748","300601","2016-12-31","2017-12-31","康泰生物",88,63303009.67,11.47,26620869.87
"29749","300601","2022-12-31","2017-12-31","康泰生物",465,993557913.5,31.47,191701197.91
"29752","300601","2018-12-31","2017-12-31","康泰生物",130,176778056.85,8.76,28772643.57
"29753","300601","2017-12-31","2017-12-31","康泰生物",120,119275170.23,10.27,34539137.39
"29754","300601","2020-12-31","2017-12-31","康泰生物",425,273400954.82,12.09,40695804.24
"29756","300601","2021-12-31","2017-12-31","康泰生物",460,738466777.18,20.22,384202701.96
"29757","300601","2023-12-31","2017-12-31","康泰生物",360,542193696.12,15.59,41444814.87
"29758","300601","2016-06-30","2017-12-31","康泰生物",79,23113100,11.49,NA
