,Symbol,EndDate,Source,StateTypeCode,RDPerson,RDPersonRatio,RDSpendSum,RDSpendSumRatio,RDExpenses,RDInvest,RDInvestRatio,RDInvestNetprofitRatio,Currency
5197,2019,2022-12-31,0,1,849.0,19.57,520425322.58,13.56,,315709634.77,60.66,,CNY
5198,2019,2023-12-31,0,1,801.0,18.94,526431458.01,12.94,,256274302.25,48.68,,CNY
5199,2020,2007-12-31,0,1,,,64368800.0,,,,,,CNY
5200,2020,2008-12-31,0,1,,,10768100.0,2.11,10768100.0,0.0,,,CNY
5201,2020,2009-12-31,0,1,,,11630900.0,2.19,11630900.0,0.0,,,CNY
5202,2020,2010-12-31,0,1,,,14919200.0,2.36,14919200.0,0.0,,,CNY
5203,2020,2011-12-31,0,1,,,16054600.0,2.26,,0.0,,,CNY
5204,2020,2012-12-31,0,1,,,37772185.57,4.4,,,,,CNY
5205,2020,2013-12-31,0,1,,,42796503.93,4.39,,,,,CNY
5206,2020,2014-12-31,0,1,,,53830514.44,4.36,,,,,CNY
5207,2020,2015-12-31,0,1,493.0,21.72,74424617.86,5.26,,0.0,0.0,,CNY
5208,2020,2016-12-31,0,1,507.0,21.11,110313461.06,5.88,,0.0,0.0,,CNY
5209,2020,2017-12-31,0,1,526.0,21.66,164300836.32,7.4,,0.0,0.0,,CNY
5210,2020,2018-12-31,0,1,404.0,14.58,242018851.2,8.22,,0.0,0.0,,CNY
5211,2020,2019-12-31,0,1,468.0,15.6,254103870.66,6.97,,0.0,0.0,,CNY
5212,2020,2020-12-31,0,1,472.0,14.45,259241602.53,7.96,,0.0,0.0,,CNY
5213,2020,2021-12-31,0,1,488.0,13.98,329331078.76,9.87,,0.0,0.0,,CNY
5214,2020,2022-12-31,0,1,636.0,15.5,367061057.49,9.71,,0.0,0.0,,CNY
5215,2020,2023-12-31,0,1,644.0,16.47,400934730.87,10.03,,0.0,0.0,,CNY
5216,2020,2024-12-31,0,1,622.0,16.1,383484629.45,9.22,,0.0,0.0,,CNY
5233,2022,2001-12-31,1,1,,,5150000.0,5.16,,,,,CNY
5234,2022,2002-12-31,1,1,,,7550000.0,5.72,,,,,CNY
5235,2022,2003-12-31,1,1,58.0,14.11,9210000.0,4.24,,,,,CNY
5236,2022,2008-12-31,0,1,,,22043171.61,4.53,,3790146.94,,,CNY
5237,2022,2009-12-31,0,1,,,21048250.17,3.39,,11437549.27,,,CNY
5238,2022,2010-12-31,0,1,,,22780905.75,2.92,,,,,CNY
5239,2022,2011-12-31,0,1,,,29174242.57,3.34,,17504904.62,,,CNY
5240,2022,2012-12-31,0,1,,,39416264.27,3.89,,,,,CNY
5241,2022,2013-12-31,0,1,,,43988066.71,3.95,,,,,CNY
5242,2022,2013-12-31,0,2,,,43988066.71,5.48,,,,,CNY
5243,2022,2014-12-31,0,1,,,53366735.49,4.38,,,,,CNY
5244,2022,2015-12-31,0,1,153.0,14.73,61773678.49,5.34,,28984308.21,46.92,,CNY
5245,2022,2016-12-31,0,1,168.0,16.68,70254273.85,5.03,,35019895.74,49.85,,CNY
5246,2022,2017-12-31,0,1,152.0,14.37,68530854.64,4.3,,35142899.39,51.28,,CNY
5247,2022,2018-12-31,0,1,227.0,12.83,90091137.63,4.53,,47908900.97,53.18,,CNY
5248,2022,2019-12-31,0,1,213.0,11.78,124052090.19,5.14,,58390500.42,47.07,,CNY
5249,2022,2020-12-31,0,1,289.0,15.0,173278150.2,4.17,,60678874.11,35.02,,CNY
5250,2022,2021-12-31,0,1,156.0,10.71,163494422.26,3.83,,59792434.15,36.57,,CNY
5251,2022,2022-12-31,0,1,675.0,24.92,326744992.52,4.69,,76251234.69,23.34,,CNY
5252,2022,2023-12-31,0,1,623.0,28.96,317543861.24,13.08,,76186008.2,23.99,,CNY
5368,2030,2007-12-31,0,1,,,12125400.0,,,,,,CNY
5369,2030,2008-12-31,0,1,,,16304506.36,6.82,,3608918.94,,,CNY
5370,2030,2009-12-31,0,1,,,28442802.49,8.9,,6761339.03,,,CNY
5371,2030,2010-12-31,0,1,,,43003943.44,11.62,,,,,CNY
5372,2030,2011-12-31,0,1,,,57922933.09,12.66,,14099184.8,,,CNY
5373,2030,2012-12-31,0,1,,,66875161.95,11.48,,8845289.99,,,CNY
5374,2030,2013-12-31,0,1,,,72801508.7,8.52,,19288489.76,,,CNY
5375,2030,2014-12-31,0,1,,,110391589.38,10.16,,40058769.56,,,CNY
5376,2030,2015-12-31,0,1,147.0,21.84,113653146.21,7.71,,39774230.99,35.0,,CNY
5377,2030,2016-12-31,0,1,140.0,24.96,151277838.37,9.38,,68667156.4,45.39,,CNY
5378,2030,2017-12-31,0,1,142.0,27.79,165100872.84,10.7,,70841710.72,42.91,,CNY
5379,2030,2018-12-31,0,1,123.0,25.89,123280583.81,8.34,,48087601.8,39.01,,CNY
5380,2030,2019-12-31,0,1,170.0,32.95,143512081.38,13.07,,61103722.82,42.58,,CNY
5381,2030,2020-12-31,0,1,308.0,33.15,237219660.45,4.44,,70272740.55,29.62,,CNY
5382,2030,2021-12-31,0,1,790.0,29.12,631767965.94,8.24,,170987342.11,27.06,,CNY
5383,2030,2022-12-31,0,1,995.0,27.79,1100283546.21,9.13,,408751456.91,37.15,,CNY
5384,2030,2023-12-31,0,1,729.0,37.04,529573768.38,44.85,,227241597.34,42.91,,CNY
5385,2030,2024-12-31,0,1,595.0,34.39,387058621.21,45.37,,161390284.1,41.7,,CNY
5479,2038,2001-12-31,1,1,,,1734100.0,5.47,,,,,CNY
5480,2038,2002-12-31,1,1,,,6649300.0,13.39,,,,,CNY
5481,2038,2003-12-31,1,1,,,5718400.0,8.05,,,,,CNY
5482,2038,2004-06-30,1,1,,30.61,3997300.0,9.11,,,,,CNY
5483,2038,2007-12-31,0,1,77.0,27.8,50522321.89,,40804941.84,9717380.05,,,CNY
5484,2038,2008-12-31,0,1,103.0,28.93,53675389.61,14.99,,6964243.49,,,CNY
5485,2038,2009-12-31,0,1,,,58801325.53,15.08,,9380002.73,,,CNY
5486,2038,2010-12-31,0,1,112.0,29.79,69844734.86,15.26,,11663964.18,,,CNY
5487,2038,2011-12-31,0,1,,,74073365.47,11.89,,14191606.29,,,CNY
5488,2038,2012-12-31,0,1,,,106833532.85,10.61,,,,,CNY
5489,2038,2013-12-31,0,1,,,119768089.59,10.31,,,,,CNY
5490,2038,2014-12-31,0,1,,,76643311.16,6.17,,,,,CNY
5491,2038,2015-12-31,0,1,278.0,41.43,105487960.63,9.12,,12930543.67,12.26,,CNY
5492,2038,2016-12-31,0,1,267.0,43.34,102041062.08,10.1,,47021286.71,46.08,,CNY
5493,2038,2017-12-31,0,1,271.0,42.34,107126258.62,8.62,,29027126.77,27.1,,CNY
5494,2038,2018-12-31,0,1,291.0,41.63,148105020.87,6.83,,57525626.0,38.84,,CNY
5495,2038,2019-12-31,0,1,300.0,41.1,170936180.0,8.42,,42583295.59,24.91,,CNY
5496,2038,2020-12-31,0,1,319.0,42.14,304781305.27,27.39,,116139810.18,38.11,,CNY
5497,2038,2021-12-31,0,1,308.0,40.47,392661036.73,32.32,,194829189.81,49.62,,CNY
5498,2038,2022-12-31,0,1,333.0,43.99,296468059.94,28.23,,134818669.07,45.47,,CNY
5499,2038,2023-12-31,0,1,387.0,45.21,376965459.19,37.02,,199858948.04,53.02,,CNY
6179,2082,2011-12-31,0,1,,,55456717.18,0.51,,,,,CNY
6180,2082,2012-12-31,0,1,,,49156000.0,0.45,,,,,CNY
6181,2082,2013-12-31,0,1,,,47490600.0,0.4,,,,,CNY
6182,2082,2014-12-31,0,1,,,44500500.0,0.39,,,,,CNY
6183,2082,2015-12-31,0,1,135.0,12.1,49554076.31,0.43,,0.0,0.0,,CNY
6184,2082,2016-12-31,0,1,135.0,11.09,43356584.72,0.47,,0.0,0.0,,CNY
6185,2082,2017-12-31,0,1,165.0,9.08,50616046.61,0.35,,0.0,0.0,,CNY
6186,2082,2018-12-31,0,1,192.0,10.56,99604457.28,0.69,,0.0,0.0,,CNY
6187,2082,2019-12-31,0,1,205.0,21.15,119725206.13,0.76,,0.0,0.0,,CNY
6188,2082,2020-12-31,0,1,362.0,13.19,184891096.46,1.35,,3826824.38,2.07,,CNY
6189,2082,2021-12-31,0,1,235.0,16.16,82652203.59,4.28,,6456281.26,7.81,,CNY
6190,2082,2022-12-31,0,1,256.0,17.49,69237442.09,3.88,,10132882.6,14.63,,CNY
6191,2082,2023-12-31,0,1,272.0,16.95,80475760.02,5.22,,26492001.54,32.92,,CNY
6494,2099,2003-12-31,1,2,,,8382600.0,2.24,,,,,CNY
6495,2099,2004-12-31,1,2,,,9451200.0,1.87,,,,,CNY
6496,2099,2005-12-31,1,2,,,12185100.0,1.76,,,,,CNY
6497,2099,2007-12-31,0,1,,,20000000.0,,,,,,CNY
6498,2099,2008-12-31,0,2,,,31865000.0,3.72,31865000.0,,,,CNY
6499,2099,2009-12-31,0,1,,,32430200.0,3.77,,,,,CNY
6500,2099,2010-12-31,0,1,,,41635900.0,4.01,,,,,CNY
6501,2099,2011-12-31,0,1,,,44632700.0,3.56,,,,,CNY
6502,2099,2012-12-31,0,1,,,42934504.69,3.75,42934504.69,,,,CNY
6503,2099,2013-12-31,0,1,,,53888830.41,4.64,53888830.41,,,,CNY
6504,2099,2014-12-31,0,1,,,83288432.4,6.31,83288432.4,,,,CNY
6505,2099,2015-12-31,0,1,230.0,7.23,117320269.88,4.76,,0.0,0.0,,CNY
6506,2099,2016-12-31,0,1,267.0,8.86,111383584.89,4.58,,0.0,0.0,,CNY
6507,2099,2017-12-31,0,1,414.0,13.39,106982854.45,4.63,,0.0,0.0,,CNY
6508,2099,2018-12-31,0,1,405.0,12.75,111304662.07,4.09,,0.0,0.0,0.0,CNY
6509,2099,2019-12-31,0,1,443.0,13.45,122548224.53,4.17,,0.0,0.0,,CNY
6510,2099,2020-12-31,0,1,472.0,14.38,131977009.23,5.34,,0.0,0.0,,CNY
6511,2099,2021-12-31,0,1,394.0,13.59,164642383.53,6.63,,0.0,0.0,,CNY
6512,2099,2022-12-31,0,1,365.0,13.45,144913364.27,5.36,,0.0,0.0,,CNY
6513,2099,2023-12-31,0,1,342.0,13.09,115564760.64,5.32,,0.0,0.0,,CNY
6553,2102,2003-12-31,1,1,,,2148700.0,1.51,,,,,CNY
6554,2102,2004-12-31,1,1,,,2556600.0,1.17,,,,,CNY
6555,2102,2005-12-31,1,1,,,2462500.0,0.87,,,,,CNY
6556,2102,2006-06-30,1,1,,,4219700.0,2.7,,,,,CNY
6557,2102,2008-12-31,0,1,,,4265400.0,0.66,,,,,CNY
6558,2102,2009-12-31,0,1,,,4790100.0,0.01,,,,,CNY
6559,2102,2010-12-31,0,1,,,9964400.0,0.01,,,,,CNY
6560,2102,2011-12-31,0,1,,,8368100.0,1.17,,,,,CNY
6561,2102,2012-12-31,0,1,,,7835862.93,1.13,,,,,CNY
6562,2102,2013-12-31,0,1,,,9298903.46,0.5,,,,,CNY
6563,2102,2014-12-31,0,1,,,5638744.63,0.3,,,,,CNY
6564,2102,2015-12-31,0,1,81.0,9.59,16827273.02,1.28,,6981262.93,41.49,,CNY
6565,2102,2016-12-31,0,1,142.0,10.42,19564541.72,2.21,,5277052.59,26.97,,CNY
6566,2102,2017-12-31,0,1,152.0,11.34,56166737.91,0.58,,0.0,0.0,,CNY
6567,2102,2018-12-31,0,1,146.0,12.15,61959231.99,0.43,,0.0,0.0,,CNY
6568,2102,2019-12-31,0,1,170.0,17.99,109869107.77,0.69,,0.0,0.0,,CNY
6569,2102,2020-12-31,0,1,221.0,23.29,73813639.19,0.57,,0.0,0.0,,CNY
6570,2102,2021-12-31,0,1,237.0,24.69,63863006.18,0.47,,0.0,0.0,,CNY
6571,2102,2022-12-31,0,1,217.0,21.88,77937187.2,0.64,,0.0,0.0,,CNY
6572,2102,2023-12-31,0,1,218.0,22.71,86467471.91,0.78,,0.0,0.0,,CNY
6654,2107,2003-12-31,1,2,,,6486000.0,8.67,,,,,CNY
6655,2107,2004-12-31,1,2,,,6860700.0,7.5,,,,,CNY
6656,2107,2005-12-31,1,2,,,11996200.0,10.78,,,,,CNY
6657,2107,2006-06-30,1,2,68.0,8.48,5298000.0,11.56,,,,,CNY
6658,2107,2012-12-31,0,1,,,17160067.45,8.19,,,,,CNY
6659,2107,2013-12-31,0,1,,,19593572.93,7.67,,,,,CNY
6660,2107,2014-12-31,0,1,,,19192185.82,6.09,,,,,CNY
6661,2107,2015-12-31,0,1,171.0,12.04,24461523.61,5.22,,0.0,0.0,,CNY
6662,2107,2016-12-31,0,1,208.0,14.21,29915649.1,5.32,,0.0,0.0,,CNY
6663,2107,2017-12-31,0,1,201.0,13.66,31670208.05,4.36,,0.0,0.0,,CNY
6664,2107,2018-12-31,0,1,192.0,13.26,40494507.5,5.23,,0.0,0.0,,CNY
6665,2107,2019-12-31,0,1,196.0,14.86,52248340.45,6.07,,0.0,0.0,,CNY
6666,2107,2020-12-31,0,1,198.0,15.18,46696594.0,4.64,,0.0,0.0,,CNY
6667,2107,2021-12-31,0,1,198.0,14.6,47478167.74,5.04,,0.0,0.0,,CNY
6668,2107,2022-12-31,0,1,147.0,10.39,50108226.62,4.94,,0.0,0.0,,CNY
6669,2107,2023-12-31,0,1,149.0,11.01,45354777.71,4.99,,0.0,0.0,,CNY
