"","StockCode","EndDate.x","StateTypeCode","Area","ApplyTypeCode","ApplyType","Patents","Invention","UtilityModel","ShortName","IndustryCode","IndustryName","EndDate.y"
"26386","300357","2018-12-31","1","2","S5202","已获得","3",NA,NA,"我武生物","C27","医药制造业","2014-12-31"
"26387","300357","2020-12-31","1","2","S5204","截至报告期末累计获得","3",NA,NA,"我武生物","C27","医药制造业","2014-12-31"
"26390","300357","2016-12-31","1","1","S5202","已获得",NA,"12","1","我武生物","C27","医药制造业","2014-12-31"
"26394","300357","2019-12-31","1","1","S5204","截至报告期末累计获得",NA,"13","1","我武生物","C27","医药制造业","2014-12-31"
"26484","300363","2017-12-31","1","2","S5205","截止报告期末累计已被受理",NA,"1",NA,"博腾股份","C27","医药制造业","2014-12-31"
"26491","300363","2019-12-31","1","2","S5206","截止报告期末累计已授权",NA,"8",NA,"博腾股份","C27","医药制造业","2014-12-31"
"26496","300363","2022-12-31","1","2","S5206","截止报告期末累计已授权","11",NA,NA,"博腾股份","C27","医药制造业","2014-12-31"
"26497","300363","2021-12-31","1","1","S5206","截止报告期末累计已授权",NA,"39",NA,"博腾股份","C27","医药制造业","2014-12-31"
"26498","300363","2016-12-31","1","1","S5205","截止报告期末累计已被受理",NA,"17",NA,"博腾股份","C27","医药制造业","2014-12-31"
"26499","300363","2020-12-31","1","2","S5206","截止报告期末累计已授权",NA,"9",NA,"博腾股份","C27","医药制造业","2014-12-31"
"26508","300363","2023-12-31","1","2","S5204","截至报告期末累计获得","24","10",NA,"博腾股份","C27","医药制造业","2014-12-31"
"26775","300381","2016-12-31","1","1","S5204","截至报告期末累计获得",NA,"85",NA,"溢多利","C27","医药制造业","2019-12-31"
"26777","300381","2019-12-31","1","1","S5204","截至报告期末累计获得",NA,"174",NA,"溢多利","C27","医药制造业","2019-12-31"
"26778","300381","2020-12-31","1","1","S5204","截至报告期末累计获得",NA,"201",NA,"溢多利","C27","医药制造业","2019-12-31"
"26779","300381","2022-12-31","1","1","S5204","截至报告期末累计获得",NA,"167",NA,"溢多利","C27","医药制造业","2019-12-31"
"26780","300381","2017-12-31","1","2","S5201","已申请","5",NA,NA,"溢多利","C27","医药制造业","2019-12-31"
"26783","300381","2023-12-31","1","1","S5204","截至报告期末累计获得",NA,"174",NA,"溢多利","C27","医药制造业","2019-12-31"
"26785","300381","2018-12-31","1","1","S5204","截至报告期末累计获得",NA,"159",NA,"溢多利","C27","医药制造业","2019-12-31"
"26786","300381","2021-12-31","1","1","S5204","截至报告期末累计获得",NA,"227",NA,"溢多利","C27","医药制造业","2019-12-31"
"27058","300401","2016-12-31","1","1","S5204","截至报告期末累计获得","19","16","3","花园生物","C27","医药制造业","2024-12-31"
"27139","300406","2017-12-31","1","1","S5201","已申请",NA,"1",NA,"九强生物","C27","医药制造业","2014-12-31"
"27140","300406","2016-12-31","1","1","S5201","已申请","5","5","0","九强生物","C27","医药制造业","2014-12-31"
"27141","300406","2018-12-31","1","1","S5202","已获得","5","5","0","九强生物","C27","医药制造业","2014-12-31"
"27144","300406","2023-12-31","1","1","S5202","已获得","43","43","0","九强生物","C27","医药制造业","2014-12-31"
"27150","300406","2019-12-31","1","1","S5201","已申请","17","17","0","九强生物","C27","医药制造业","2014-12-31"
"27151","300406","2021-12-31","2","1","S5202","已获得","19","10","0","九强生物","C27","医药制造业","2014-12-31"
"27159","300406","2020-12-31","1","1","S5203","已授权","3","3","0","九强生物","C27","医药制造业","2014-12-31"
"27163","300406","2022-12-31","1","2","S5201","已申请",NA,"1",NA,"九强生物","C27","医药制造业","2014-12-31"
"27522","300434","2016-12-31","1","1","S5204","截至报告期末累计获得","44","8","36","金石东方","C27","医药制造业","2017-12-31"
"27526","300434","2017-12-31","1","1","S5204","截至报告期末累计获得","68","35","32","金石东方","C27","医药制造业","2017-12-31"
"27528","300434","2018-12-31","1","1","S5204","截至报告期末累计获得","68","39","26","金石东方","C27","医药制造业","2017-12-31"
"27541","300436","2017-12-31","1","1","S5204","截至报告期末累计获得",NA,"30",NA,"广生堂","C27","医药制造业","2015-12-31"
"27542","300436","2016-12-31","1","1","S5204","截至报告期末累计获得","30","30","0","广生堂","C27","医药制造业","2015-12-31"
"27562","300439","2021-12-31","1","2","S5206","截止报告期末累计已授权","5",NA,NA,"美康生物","C27","医药制造业","2015-12-31"
"27564","300439","2020-12-31","2","1","S5203","已授权","3","3","0","美康生物","C27","医药制造业","2015-12-31"
"27565","300439","2023-12-31","2","1","S5203","已授权","4","3","1","美康生物","C27","医药制造业","2015-12-31"
"27566","300439","2022-12-31","1","1","S5205","截止报告期末累计已被受理","383",NA,NA,"美康生物","C27","医药制造业","2015-12-31"
"27582","300439","2019-12-31","1","1","S5205","截止报告期末累计已被受理","255","153",NA,"美康生物","C27","医药制造业","2015-12-31"
"27749","300452","2017-12-31","1","1","S5203","已授权",NA,"2",NA,"山河药辅","C27","医药制造业","2015-12-31"
"27750","300452","2023-12-31","1","1","S5206","截止报告期末累计已授权",NA,"27",NA,"山河药辅","C27","医药制造业","2015-12-31"
"27751","300452","2022-12-31","1","1","S5206","截止报告期末累计已授权",NA,"18",NA,"山河药辅","C27","医药制造业","2015-12-31"
"27752","300452","2019-12-31","1","1","S5201","已申请",NA,"2",NA,"山河药辅","C27","医药制造业","2015-12-31"
"27760","300452","2021-12-31","1","1","S5204","截至报告期末累计获得",NA,"16",NA,"山河药辅","C27","医药制造业","2015-12-31"
"27762","300452","2020-12-31","1","1","S5202","已获得",NA,"1",NA,"山河药辅","C27","医药制造业","2015-12-31"
"27769","300452","2016-12-31","1","1","S5202","已获得","2","2","0","山河药辅","C27","医药制造业","2015-12-31"
"27893","300463","2017-12-31","1","1","S5204","截至报告期末累计获得","163","13","102","迈克生物","C27","医药制造业","2015-12-31"
"27894","300463","2016-12-31","1","1","S5204","截至报告期末累计获得","141","9","93","迈克生物","C27","医药制造业","2015-12-31"
"27895","300463","2020-12-31","1","1","S5204","截至报告期末累计获得","392","148",NA,"迈克生物","C27","医药制造业","2015-12-31"
"27897","300463","2023-12-31","1","2","S5204","截至报告期末累计获得","8",NA,NA,"迈克生物","C27","医药制造业","2015-12-31"
"27898","300463","2018-12-31","1","1","S5204","截至报告期末累计获得","217","55",NA,"迈克生物","C27","医药制造业","2015-12-31"
"27899","300463","2022-12-31","1","1","S5204","截至报告期末累计获得","532","242",NA,"迈克生物","C27","医药制造业","2015-12-31"
"27901","300463","2021-12-31","1","1","S5204","截至报告期末累计获得","433","203",NA,"迈克生物","C27","医药制造业","2015-12-31"
"28104","300482","2020-12-31","1","1","S5204","截至报告期末累计获得","263","55","136","万孚生物","C27","医药制造业","2015-12-31"
"28106","300482","2019-12-31","1","1","S5204","截至报告期末累计获得","221","50","115","万孚生物","C27","医药制造业","2015-12-31"
"28108","300482","2016-12-31","1","1","S5204","截至报告期末累计获得","150","34","66","万孚生物","C27","医药制造业","2015-12-31"
"28109","300482","2022-12-31","1","1","S5206","截止报告期末累计已授权","412","70","251","万孚生物","C27","医药制造业","2015-12-31"
"28113","300482","2018-12-31","1","1","S5203","已授权","32","6","20","万孚生物","C27","医药制造业","2015-12-31"
"28114","300482","2023-12-31","1","1","S5203","已授权","51","23","18","万孚生物","C27","医药制造业","2015-12-31"
"28115","300482","2021-12-31","1","1","S5206","截止报告期末累计已授权","330","61","184","万孚生物","C27","医药制造业","2015-12-31"
"28116","300482","2017-12-31","1","1","S5204","截至报告期末累计获得","183","41","82","万孚生物","C27","医药制造业","2015-12-31"
"28132","300485","2017-12-31","1","1","S5202","已获得","2",NA,NA,"赛升药业","C27","医药制造业","2015-12-31"
"28133","300485","2018-12-31","1","1","S5204","截至报告期末累计获得","42","31","8","赛升药业","C27","医药制造业","2015-12-31"
"28136","300485","2023-12-31","1","1","S5202","已获得","12","3","9","赛升药业","C27","医药制造业","2015-12-31"
"28137","300485","2020-12-31","1","1","S5202","已获得",NA,"2",NA,"赛升药业","C27","医药制造业","2015-12-31"
"28139","300485","2016-12-31","1","1","S5203","已授权","2","2","0","赛升药业","C27","医药制造业","2015-12-31"
"28145","300485","2021-12-31","1","1","S5202","已获得",NA,"1","35","赛升药业","C27","医药制造业","2015-12-31"
"28146","300485","2022-12-31","2","1","S5204","截至报告期末累计获得",NA,"2","5","赛升药业","C27","医药制造业","2015-12-31"
"28265","300497","2019-12-31","1","1","S5201","已申请",NA,"5",NA,"富祥药业","C27","医药制造业","2020-12-31"
"28269","300497","2016-12-31","1","1","S5204","截至报告期末累计获得",NA,"16",NA,"富祥药业","C27","医药制造业","2020-12-31"
"28271","300497","2017-12-31","1","1","S5206","截止报告期末累计已授权","21",NA,NA,"富祥药业","C27","医药制造业","2020-12-31"
"28273","300497","2020-12-31","1","2","S5203","已授权",NA,"1",NA,"富祥药业","C27","医药制造业","2020-12-31"
"28277","300497","2018-12-31","1","1","S5201","已申请",NA,"6",NA,"富祥药业","C27","医药制造业","2020-12-31"
"28283","300497","2021-12-31","1","1","S5204","截至报告期末累计获得","68","42",NA,"富祥药业","C27","医药制造业","2020-12-31"
"28361","300501","2023-12-31","1","1","S5206","截止报告期末累计已授权","152","21","126","海顺新材","C27","医药制造业","2016-12-31"
"28362","300501","2018-12-31","1","1","S5204","截至报告期末累计获得","113","19","90","海顺新材","C27","医药制造业","2016-12-31"
"28363","300501","2022-12-31","1","1","S5202","已获得","143","17","121","海顺新材","C27","医药制造业","2016-12-31"
"28364","300501","2021-12-31","1","1","S5202","已获得","109","13","91","海顺新材","C27","医药制造业","2016-12-31"
"28365","300501","2020-12-31","1","1","S5204","截至报告期末累计获得","118","12",NA,"海顺新材","C27","医药制造业","2016-12-31"
"28366","300501","2019-12-31","1","1","S5204","截至报告期末累计获得","113","19","90","海顺新材","C27","医药制造业","2016-12-31"
"28598","300519","2021-12-31","1","1","S5204","截至报告期末累计获得","10","5","0","新光药业","C27","医药制造业","2016-12-31"
"28599","300519","2016-12-31","1","1","S5204","截至报告期末累计获得",NA,"4",NA,"新光药业","C27","医药制造业","2016-12-31"
"28600","300519","2022-12-31","1","1","S5204","截至报告期末累计获得",NA,"6",NA,"新光药业","C27","医药制造业","2016-12-31"
"28601","300519","2020-12-31","1","1","S5204","截至报告期末累计获得",NA,NA,"5","新光药业","C27","医药制造业","2016-12-31"
"28602","300519","2017-12-31","1","1","S5204","截至报告期末累计获得",NA,"4",NA,"新光药业","C27","医药制造业","2016-12-31"
"28603","300519","2019-12-31","1","1","S5201","已申请",NA,"1",NA,"新光药业","C27","医药制造业","2016-12-31"
"28604","300519","2018-12-31","1","1","S5204","截至报告期末累计获得",NA,"5",NA,"新光药业","C27","医药制造业","2016-12-31"
"28606","300519","2023-12-31","1","1","S5201","已申请",NA,"2",NA,"新光药业","C27","医药制造业","2016-12-31"
"28702","300534","2016-12-31","1","1","S5203","已授权",NA,"2",NA,"陇神戎发","C27","医药制造业","2016-12-31"
"28703","300534","2019-12-31","1","1","S5203","已授权","4","0","2","陇神戎发","C27","医药制造业","2016-12-31"
"28704","300534","2020-12-31","1","1","S5203","已授权","5",NA,NA,"陇神戎发","C27","医药制造业","2016-12-31"
"28706","300534","2022-12-31","1","1","S5203","已授权","3","1","1","陇神戎发","C27","医药制造业","2016-12-31"
"28707","300534","2018-12-31","1","1","S5203","已授权","3","1","0","陇神戎发","C27","医药制造业","2016-12-31"
"28946","300558","2016-12-31","1","1","S5204","截至报告期末累计获得",NA,"18",NA,"贝达药业","C27","医药制造业","2016-12-31"
"29101","300573","2020-12-31","1","1","S5204","截至报告期末累计获得",NA,"35",NA,"兴齐眼药","C27","医药制造业","2016-12-31"
"29102","300573","2022-12-31","2","1","S5202","已获得",NA,"34",NA,"兴齐眼药","C27","医药制造业","2016-12-31"
"29103","300573","2017-12-31","1","1","S5202","已获得",NA,"3",NA,"兴齐眼药","C27","医药制造业","2016-12-31"
"29104","300573","2021-12-31","1","1","S5204","截至报告期末累计获得",NA,"38",NA,"兴齐眼药","C27","医药制造业","2016-12-31"
"29105","300573","2023-12-31","1","1","S5202","已获得",NA,"49",NA,"兴齐眼药","C27","医药制造业","2016-12-31"
"29108","300573","2018-12-31","1","1","S5202","已获得","2","2","0","兴齐眼药","C27","医药制造业","2016-12-31"
"29113","300573","2016-12-31","1","1","S5204","截至报告期末累计获得",NA,"30",NA,"兴齐眼药","C27","医药制造业","2016-12-31"
"29114","300573","2019-12-31","1","1","S5202","已获得","5","1","0","兴齐眼药","C27","医药制造业","2016-12-31"
"29212","300583","2023-12-31","1","1","S5204","截至报告期末累计获得","98","28","59","赛托生物","C27","医药制造业","2017-12-31"
"29213","300583","2021-12-31","1","2","S5204","截至报告期末累计获得","2",NA,NA,"赛托生物","C27","医药制造业","2017-12-31"
"29214","300583","2022-12-31","1","1","S5202","已获得","16","4",NA,"赛托生物","C27","医药制造业","2017-12-31"
"29215","300583","2016-12-31","1","1","S5202","已获得",NA,"1","3","赛托生物","C27","医药制造业","2017-12-31"
"29216","300583","2017-12-31","1","1","S5204","截至报告期末累计获得",NA,"6","7","赛托生物","C27","医药制造业","2017-12-31"
"29217","300583","2019-12-31","1","1","S5202","已获得","4",NA,NA,"赛托生物","C27","医药制造业","2017-12-31"
"29222","300584","2020-12-31","1","1","S5201","已申请",NA,"3",NA,"海辰药业","C27","医药制造业","2017-12-31"
